timestamp,x,y,z
1533862913146501,-4.0625,1.5,0.4375
1533862913176434,-3.5625,1.125,1.375
1533862913191400,-3.0625,0.8125,0.8125
1533862913206355,-2.125,0.8125,0.0625
1533862913231253,-1.3125,2.4375,0.4375
1533862913251200,-0.8125,1.5625,0.5625
1533862913266159,-2.0625,0.875,0
1533862913329001,-0.9375,0.625,0.875
1533862913329993,1.875,-0.4375,0.5625
1533862913337973,2.5625,-0.625,0.8125
1533862913349013,0.5625,0.9375,1.5625
1533862913374869,-2.125,0.25,0.75
1533862913395813,-2.9375,0.25,0.3125
1533862913417766,-1.5,1.3125,1
1533862913456744,1.1875,0.4375,1.3125
1533862913470613,2.125,-0.25,0.25
1533862913471611,1.5625,-1.1875,0.625
1533862913491586,-0.875,-0.375,0.375
1533862913513499,-0.9375,0.5625,0.375
1533862913531450,-1.6875,1.125,0.3125
1533862913551401,0.1875,1,0.4375
1533862913569349,1.0625,-0.125,0.375
1533862913591295,-0.625,-0.375,0.3125
1533862913611240,-1.8125,0,-0.0625
1533862913636218,-0.8125,0.1875,-0.3125
1533862913651165,1.125,-0.25,-0.375
1533862913671116,1.8125,-0.25,-0.5
1533862913689064,1.25,0.125,-0.125
1533862913712003,-1.3125,0.6875,0.3125
1533862913730952,-0.25,0.625,-0.125
1533862913748904,1.375,0.4375,-0.75
1533862913771842,2.3125,0.1875,-0.6875
1533862913790803,1.75,0.9375,0
1533862913808774,1.6875,0.875,0.25
1533862913831682,3.75,0.5,-0.375
1533862913858614,5.8125,-0.3125,-1.125
1533862913869590,8.75,-1.5625,-0.5
1533862913891535,12.4375,-2,-0.375
1533862913914462,13.3125,-2.4375,-0.8125
1533862913929441,11.4375,-2.1875,-2.375
1533862913951363,1.125,-3.625,0.6875
1533862913972309,-14.375,-1.125,3.75
1533862913989268,-16.4375,0.375,3.9375
1533862914017245,-9,0.75,1.6875
1533862914032205,-3.375,1.75,0.5
1533862914049158,-1.75,2.0625,-0.625
1533862914071101,-2.9375,1.25,-0.3125
1533862914093054,-3.25,1.125,-0.9375
1533862914108999,-3.1875,1,-0.8125
1533862914131939,-0.375,0.4375,0.1875
1533862914152885,0.8125,0.1875,-0.0625
1533862914173829,-0.625,0.1875,0.0625
1533862914191777,-0.8125,-0.5,0.25
1533862914212722,1.125,-0.75,0.5
1533862914233665,0.25,-0.5,0.25
1533862914251618,0.375,-0.5625,0.5
1533862914274557,0.125,-0.875,0.875
1533862914293508,0.0625,-2.25,0.6875
1533862914311474,-0.75,-2.3125,0.1875
1533862914334410,-0.25,-1.3125,0.4375
1533862914353349,-0.8125,0.1875,1
1533862914371298,-3.1875,-1.3125,-0.1875
1533862914394236,-3.6875,-2.375,-0.6875
1533862914414185,-1.4375,-1.875,-0.3125
1533862914437157,-1.25,-0.625,0
1533862914453078,-2.625,-0.75,-0.1875
1533862914476018,-3.625,0.25,0.125
1533862914496964,-4.375,1.1875,1.25
1533862914512918,-6.0625,0.9375,1.5625
1533862914535857,-6,1.3125,1.4375
1533862914556801,-12.125,4,2.375
1533862914572762,-13.375,2.3125,2.4375
1533862914595698,-9.25,0.8125,-0.125
1533862914616641,-4.3125,-0.0625,0
1533862914633596,-1.875,0.9375,2.0625
1533862914655539,-2.5625,0.875,1.0625
1533862914676515,-3.8125,-0.75,-0.3125
1533862914693437,-1.8125,-1,-1.0625
1533862914721388,0.25,0.1875,-0.125
1533862914737320,1.4375,-0.0625,0.1875
1533862914753282,2.9375,-2.5,0.875
1533862914776215,1.25,-2.4375,0.875
1533862914804143,-0.6875,-1.0625,1
1533862914813115,0.9375,-1.4375,0.1875
1533862914836064,3.25,-1.5625,-1.3125
1533862914858992,3.3125,-0.9375,-1.6875
1533862914872958,2.125,-1,-1.3125
1533862914895894,0.6875,-0.1875,-1
1533862914917835,1.1875,0.5625,-0.1875
1533862914932795,1.9375,-0.5625,0.875
1533862914955745,3.375,-0.6875,1.8125
1533862914978690,2.875,-0.875,3
1533862914992637,2.1875,-1.5625,2.4375
1533862915015578,1.5625,-1.9375,2.25
1533862915038513,0.5625,-2.6875,2
1533862915052477,3.25,-3.75,2
1533862915075414,5.875,-4.9375,2
1533862915098354,7,-3.75,2
1533862915119297,6.5,-3.375,3.5
1533862915136251,6.125,-3.5,5.3125
1533862915158193,11.5625,-4.8125,5.5625
1533862915173153,16.0625,-5.5625,5.9375
1533862915196094,12.1875,-7.25,5.8125
1533862915218033,16.1875,-6.625,5.1875
1533862915232993,13.75,-4.125,5.1875
1533862915255943,2.75,-0.9375,4.0625
1533862915277875,-2.8125,2,4
1533862915299814,0.875,1.5,4.5
1533862915315788,1.625,0.125,4.1875
1533862915338709,1.0625,-0.4375,2.5
1533862915359691,-0.5,-0.25,0.0625
1533862915375612,-1.5625,0.5625,0.0625
1533862915398553,-0.75,0.6875,1.4375
1533862915419493,-1.375,0.0625,2.5625
1533862915435737,0.875,1.625,3.3125
1533862915458662,0.25,4.25,4.75
1533862915486591,-0.8125,5.1875,5.6875
1533862915495563,-0.8125,5,7.25
1533862915518502,0.625,4.8125,7.625
1533862915539446,-1.4375,4.1875,5.625
1533862915555551,-3.8125,3.4375,3.3125
1533862915578343,-3.625,2.0625,0.375
1533862915599286,-4,-0.375,-1.875
1533862915616252,-3.3125,-1.8125,-5
1533862915638182,-1.9375,-2.125,-6.0625
1533862915659129,-1.8125,-2.5,-5.125
1533862915676081,-1.6875,-2.625,-4.4375
1533862915698026,-0.5625,-2,-3.75
1533862915727142,0.8125,-0.5,-2.3125
1533862915734924,0.625,1.0625,-1.125
1533862915765853,-0.1875,1.6875,-0.1875
1533862915780801,-0.1875,2.5,0.3125
1533862915795761,0.25,2.75,0.875
1533862915818701,-0.875,2.5625,0.75
1533862915840640,-1.3125,2.125,0.75
1533862915855619,-0.4375,1.1875,0.3125
1533862915878539,-1.0625,0.4375,-0.1875
1533862915900480,-0.875,0.375,-1.1875
1533862915915441,-0.4375,0.5,-0.875
1533862915938413,-1.3125,0.6875,0.1875
1533862915960323,-0.8125,0.75,0.4375
1533862915983259,0.125,1.25,0.375
1533862915998220,0.5,1.625,1.25
1533862916021162,1.4375,2.25,0.875
1533862916043099,-2.375,3.4375,2.125
1533862916058059,-3.125,3.3125,3.3125
1533862916080998,0.5,3.125,3.25
1533862916094960,3.6875,3.875,1.6875
1533862916117899,0.5625,3.875,1.875
1533862916140837,-0.75,3.6875,1.6875
1533862916154800,-0.875,4.125,0.6875
1533862916178736,-0.375,4.25,-0.0625
1533862916208657,-1.375,4.25,-0.75
1533862916221625,-3.3125,5.1875,-0.5625
1533862916238577,-3.875,5,-0.25
1533862916260518,-3,4.6875,-0.75
1533862916281461,-1.125,3.9375,-0.6875
1533862916298417,0.8125,2.4375,-0.8125
1533862916320358,3.875,1.3125,-0.625
1533862916342474,4.375,1.5625,-0.5625
1533862916358263,1.3125,1.6875,-1.125
1533862916381224,-1.75,0.6875,-1.875
1533862916402148,-1.9375,-0.125,-2.125
1533862916418101,-0.25,-0.125,-2.0625
1533862916441063,0.3125,-0.25,-1.9375
1533862916461992,-0.375,-0.1875,-1.4375
1533862916478115,-0.3125,-0.125,-1.3125
1533862916500875,-0.25,0.3125,-0.625
1533862916521819,1.125,1.25,-0.875
1533862916538772,0,2.125,-1.25
1533862916561711,-2.1875,2.5,-0.375
1533862916581659,-1,2.125,0.8125
1533862916598613,0.625,1.1875,-0.6875
1533862916620558,2.4375,0.6875,-0.8125
1533862916641518,2.9375,0.9375,-1.1875
1533862916658454,0.625,1.3125,-0.5
1533862916680397,-0.6875,0,-0.5625
1533862916703333,-0.25,0.1875,-0.5625
1533862916718293,0.9375,0.1875,-0.875
1533862916741232,1.875,0.25,-1.25
1533862916763173,2.5,-0.4375,-0.75
1533862916778133,2.625,-0.5,-0.6875
1533862916801071,3.0625,-0.75,-0.9375
1533862916823023,2.3125,-0.8125,-0.125
1533862916845952,2.8125,-0.9375,0.875
1533862916860912,9.5625,-3.1875,-3.3125
1533862916889961,7.125,-7.125,-2.6875
1533862916897814,-0.0625,-10.6875,-1.75
1533862916920752,-5.5,-8.1875,-1.1875
1533862916943062,-2.625,-4.1875,-1.1875
1533862916957859,-0.6875,-0.5625,-1.5
1533862916980798,-2.75,3.8125,0.9375
1533862917003736,-4.625,5.0625,0.375
1533862917017698,-5.125,5.375,0
1533862917040645,-2.6875,4.4375,0.1875
1533862917063675,-2.5,2.875,0.125
1533862917077539,-1.5,1.8125,0.1875
1533862917100481,-2.625,1.625,-0.75
1533862917123416,-3.625,1,-1.125
1533862917137379,-2.875,1.875,-0.0625
