timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1533862913330987,2,6,11,5,9,3,0,1
1533862913330987,-5,-7,-1,-12,8,-1,-2,-2
1533862913330987,-2,-1,0,-1,-12,-5,-3,-2
1533862913330987,0,-1,17,1,1,0,-1,0
1533862913335975,-3,0,-3,4,-1,0,0,-2
1533862913335975,-1,0,-1,-4,-4,-2,-1,-4
1533862913336970,1,-2,2,4,9,1,0,0
1533862913336970,-2,2,-2,7,-12,-6,-2,1
1533862913340970,-3,-4,-6,-18,-2,-3,-2,-2
1533862913340970,0,-2,3,7,1,1,-1,1
1533862913341959,-1,-1,-6,-19,0,1,-2,-1
1533862913341959,-3,-5,-7,10,11,1,-3,-3
1533862913363898,1,-2,5,16,25,0,-2,1
1533862913363898,-2,-1,-4,17,-45,-8,2,1
1533862913364895,-1,0,-15,0,-4,0,0,-1
1533862913364895,0,-3,4,-19,-2,1,-1,-3
1533862913374869,1,4,-35,-14,-2,-3,-1,-4
1533862913374869,0,-17,-16,32,22,-1,-5,1
1533862913394820,-2,5,20,8,-3,-4,0,2
1533862913394820,-2,-1,-1,-14,-13,-3,-3,0
1533862913396811,-1,-5,-8,3,8,2,-2,-2
1533862913396811,-2,-5,-8,-4,-12,-1,2,0
1533862913408781,2,-5,-8,15,15,1,0,0
1533862913408781,-1,3,28,12,-1,-3,-2,-1
1533862913418752,-5,-5,2,-28,-21,-6,-1,-3
1533862913418752,2,4,9,3,14,3,1,-2
1533862913456744,-1,1,-5,3,2,-1,0,0
1533862913456744,-1,3,-6,-8,-4,-1,-1,0
1533862913457649,-2,-16,-73,-12,1,1,-1,0
1533862913457649,-2,5,18,24,-4,0,-2,-2
1533862913458646,1,-1,-3,-5,5,-2,-2,1
1533862913458646,-2,-2,7,16,17,0,0,-2
1533862913461737,0,1,-8,-23,-20,2,0,0
1533862913461737,-1,-2,-5,-4,-4,-2,-1,-1
1533862913469619,-1,-1,-6,12,7,1,0,-2
1533862913469619,-1,-3,-14,-6,1,-3,0,-2
1533862913475721,2,3,26,6,-1,-4,0,0
1533862913475721,-1,-3,-19,-7,-9,-3,-3,0
1533862913483579,-2,2,18,-19,-2,-5,-2,-4
1533862913483579,-2,1,-6,2,1,1,-2,-2
1533862913498540,1,11,86,5,4,-4,-5,-2
1533862913498540,-3,-8,-27,12,0,0,-2,0
1533862913506519,-2,4,-19,-14,-3,0,0,-1
1533862913506519,4,-4,65,2,-1,1,2,1
1533862913529460,-3,1,-20,-7,0,0,-2,-4
1533862913529460,-2,3,-5,10,6,0,-1,-1
1533862913530452,0,3,29,0,-6,3,-2,0
1533862913530452,-5,-6,-37,-3,-9,-2,-6,-5
1533862913544415,0,-1,-16,-8,-7,-1,0,0
1533862913544415,2,1,13,6,3,-4,0,-2
1533862913545418,1,-1,-19,8,15,2,3,0
1533862913545418,0,-2,-10,-19,-19,-2,-1,0
1533862913568351,-2,-1,-1,9,13,-2,-1,0
1533862913568351,-1,0,19,-28,-7,4,1,-1
1533862913568351,-2,0,7,17,4,-8,-5,-2
1533862913568351,-4,-9,-17,20,-5,-2,-2,-2
1533862913590293,0,-4,-8,-20,-13,-3,-2,-1
1533862913590293,1,8,21,-5,7,1,2,2
1533862913590293,0,-1,83,9,-9,5,6,2
1533862913590293,1,7,37,19,9,1,-2,0
1533862913604259,-4,-5,-20,8,6,-3,-3,-3
1533862913604259,1,-3,-25,-12,-9,0,-4,-4
1533862913605253,-1,-7,-37,-27,5,-2,-5,-2
1533862913605253,-3,-1,-2,-13,-23,-10,-4,-2
1533862913635229,0,7,23,21,7,3,0,-1
1533862913635229,-1,-6,2,-7,0,-4,0,1
1533862913635229,-1,1,-12,-3,2,-2,-2,-2
1533862913635229,-2,-3,-34,9,7,3,1,1
1533862913650168,-1,-1,-12,-16,-12,-1,-1,-1
1533862913650168,-4,-3,-2,-4,-3,-2,-3,-1
1533862913650168,-1,-6,-22,-2,-4,-2,-1,-2
1533862913650168,0,2,-2,-7,2,0,0,-1
1533862913664131,2,-2,11,22,25,2,1,-2
1533862913664131,0,1,-6,-6,-24,-11,-3,-2
1533862913665127,-1,-5,14,6,-12,0,0,1
1533862913665127,-2,-14,12,-3,4,-1,-2,1
1533862913687072,-5,-5,-2,-3,-2,3,1,-1
1533862913687072,-1,-3,-35,2,12,0,-3,-3
1533862913688068,8,29,50,16,-3,-5,-2,-1
1533862913688068,-3,-4,-35,-46,-16,-2,-1,-2
1533862913710007,-5,-7,-17,23,20,3,-1,2
1533862913710007,-1,-3,8,-6,-22,-3,1,0
1533862913711020,-4,-4,-44,-2,-8,-2,-3,-3
1533862913711020,3,7,10,4,7,2,-1,0
1533862913723974,-1,2,14,-11,-4,-2,0,-3
1533862913723974,-2,1,-12,9,15,-1,-2,-2
1533862913724981,-2,-5,-13,-3,1,0,-1,-2
1533862913724981,-1,-2,19,7,-11,-7,-1,-2
1533862913748057,-2,-9,-15,-15,-1,-3,-2,-3
1533862913748057,0,-1,7,7,4,2,0,-1
1533862913748057,-4,-4,-1,7,-4,3,0,-1
1533862913748057,-1,-3,-13,-21,1,1,-3,0
1533862913769851,-1,3,-1,6,-7,-1,2,1
1533862913769851,-4,-2,-5,-13,-1,-1,0,-2
1533862913770849,-3,-8,4,-7,-5,1,-2,0
1533862913770849,2,10,-38,19,7,-1,-2,-2
1533862913783811,4,3,86,8,-3,-3,-2,1
1533862913783811,-1,2,-6,-7,6,3,1,1
1533862913784808,-5,-9,-26,-10,-2,-1,-3,1
1533862913784808,1,1,12,7,7,3,1,-2
1533862913807843,-1,-1,-26,-7,-10,-3,-2,-1
1533862913807843,0,-1,4,11,6,1,0,0
1533862913808774,0,3,0,-12,-8,-3,0,-1
1533862913808774,-3,-2,0,10,2,-1,0,-3
1533862913829692,0,1,-8,-6,-3,-2,-1,-1
1533862913829692,-1,1,-14,1,-2,-3,-3,-3
1533862913830685,-2,-4,-17,-2,-2,-1,-2,-2
1533862913830685,-1,-11,-10,-2,1,0,-3,1
1533862913843654,-5,0,-21,-19,-12,-3,-4,2
1533862913843654,-7,-13,-30,-2,5,2,-1,-10
1533862913852627,0,-4,7,6,1,-2,12,18
1533862913852627,-5,3,-11,-2,-3,-3,-15,-16
1533862913867586,2,2,12,5,0,0,8,5
1533862913867586,2,3,-11,-8,-2,-1,-11,-11
1533862913868588,1,-3,-15,-4,1,0,0,3
1533862913868588,2,2,1,-1,1,-3,6,10
1533862913890562,-6,-4,-33,5,-1,-2,-7,-12
1533862913890562,-1,3,17,-5,-2,-2,-6,-5
1533862913890562,-1,-2,-6,3,0,0,-3,-6
1533862913890562,-2,1,10,-8,-2,-1,-1,0
1533862913912631,0,-1,2,-4,1,1,1,4
1533862913912631,1,-1,13,14,0,0,5,7
1533862913913498,-5,-4,2,6,0,-4,-9,-9
1533862913913498,-1,-1,-4,-5,-4,3,4,5
1533862913927426,1,-1,-6,11,9,2,-1,-1
1533862913927426,-4,-7,1,-37,-18,-6,-1,-1
1533862913928423,1,1,-15,-17,-7,2,1,-1
1533862913928423,-1,1,4,14,17,-5,-2,-2
1533862913950366,-1,7,2,-15,-28,-2,-2,-4
1533862913950366,-4,-15,-50,4,14,3,-1,1
1533862913950366,-2,-2,29,18,2,3,1,-1
1533862913950366,-3,-3,4,3,5,-2,1,-2
1533862913963330,1,2,3,-7,7,-3,-3,-2
1533862913963330,-2,-2,-4,-13,-22,-8,1,1
1533862913971312,-2,-4,-17,-16,8,-1,-3,-5
1533862913971312,2,2,12,15,5,2,1,0
1533862913987268,-3,-5,-23,0,-8,-4,-4,0
1533862913987268,4,4,9,-12,-1,5,4,2
1533862913988265,-1,1,3,18,5,2,-5,-1
1533862913988265,-2,0,-11,-26,-16,-3,-3,-3
1533862914009269,-1,-4,0,4,16,1,-2,0
1533862914009269,1,0,19,-11,-7,-6,-2,1
1533862914017245,-3,3,-44,3,1,-5,-2,-4
1533862914017245,-2,-11,-11,-5,0,-1,0,0
1533862914023446,-2,-3,10,11,-1,1,-2,-3
1533862914023446,-1,-9,62,12,12,2,3,0
1533862914032205,-1,-1,-14,-16,-9,-6,-4,-2
1533862914032205,-1,2,0,14,-2,0,1,-1
1533862914047165,-2,-6,-23,2,3,-2,-4,-3
1533862914047165,2,10,47,22,25,5,-2,0
1533862914048163,5,5,104,7,-18,-3,4,3
1533862914048163,-6,-2,10,2,-21,-2,0,-1
1533862914070102,-2,2,14,2,-7,0,-2,-1
1533862914070102,-2,0,-26,6,5,-1,0,1
1533862914071101,0,-2,-30,1,7,2,-4,-3
1533862914071101,4,5,9,-19,0,-2,-1,-2
1533862914084066,-1,-2,-2,7,-5,-5,-2,-2
1533862914084066,-2,-1,-19,16,2,-2,-1,-2
1533862914092044,1,-6,-16,-8,8,-4,-4,-3
1533862914092044,0,9,-55,-24,-19,-7,-2,-3
1533862914108005,-4,-11,-72,-5,-5,0,1,-2
1533862914108005,0,-1,30,0,4,4,1,0
1533862914108005,-6,-5,0,-20,-20,-8,-1,-2
1533862914108005,-1,0,5,7,11,4,1,3
1533862914130104,0,4,-12,-17,-5,0,-2,0
1533862914130104,-1,1,-13,25,3,-3,-1,3
1533862914130966,-2,-2,-13,-8,3,0,0,-2
1533862914130966,-1,-2,0,6,19,2,-3,-2
1533862914143909,-2,-9,-62,6,1,1,0,-3
1533862914143909,-1,-1,11,-10,-16,-1,0,1
1533862914151884,-2,2,8,12,-12,-3,-2,-1
1533862914151884,0,-2,15,4,13,4,2,1
1533862914166844,0,-1,18,-28,-11,0,2,-1
1533862914166844,0,2,-4,1,4,-5,-3,-2
1533862914167852,-4,-3,-26,-4,5,-2,0,0
1533862914167852,0,2,-12,-9,-5,1,0,-1
1533862914189786,4,15,49,4,9,-1,-2,0
1533862914189786,-2,0,26,5,6,0,-2,-2
1533862914190780,-1,-1,-17,2,-15,0,0,1
1533862914190780,-3,-10,15,4,-1,1,1,-1
1533862914203745,0,2,22,11,6,1,1,0
1533862914203745,-3,-4,-26,-18,-5,0,1,1
1533862914211728,-1,-1,-73,-9,1,-1,-4,-2
1533862914211728,2,2,80,10,0,1,0,1
1533862914226689,-2,-6,-5,8,-7,-4,0,0
1533862914226689,-4,-5,-23,-9,-9,-1,-2,-2
1533862914227697,0,-8,-34,-1,3,2,1,-2
1533862914227697,1,3,16,-5,2,-5,-2,0
1533862914249646,-4,-2,28,-7,-7,-2,0,-2
1533862914249646,-3,-2,-3,9,-3,-4,-3,-3
1533862914250620,-2,0,20,2,8,1,-1,-1
1533862914250620,0,-3,-23,-9,-7,-2,-2,-1
1533862914272564,1,11,-7,12,1,2,-1,-1
1533862914272564,0,-1,22,-36,-8,-4,-3,0
1533862914273559,-2,0,25,-1,9,0,0,0
1533862914273559,-1,-2,-14,4,-11,-1,-2,1
1533862914287521,-1,-4,4,1,5,-3,-1,-2
1533862914287521,0,0,-34,-5,-12,-2,-1,-2
1533862914288518,2,1,26,10,14,3,1,-1
1533862914288518,-1,3,-7,2,-2,-1,-1,-1
1533862914309465,-3,-8,-5,-16,0,-3,-2,1
1533862914309465,1,2,10,0,-3,-2,0,-1
1533862914310460,-1,-4,-20,2,0,-4,-2,0
1533862914310460,-1,-1,-6,8,-9,0,-2,-2
1533862914332408,0,-5,1,-6,-5,-2,1,-1
1533862914332408,-3,-12,6,-5,6,1,1,0
1533862914333399,0,3,1,16,-4,1,1,1
1533862914333399,-2,-3,-17,-3,-5,-4,-3,-2
1533862914347364,0,-3,-55,-21,-7,-3,-3,-2
1533862914347364,2,-7,7,14,2,2,1,6
1533862914347364,-5,0,10,4,4,0,-3,-7
1533862914347364,-1,-2,0,-18,-4,-3,0,0
1533862914370312,-1,-1,10,14,11,4,0,-2
1533862914370312,0,3,-17,9,1,-1,-2,-1
1533862914370312,3,-2,10,-9,-1,0,1,0
1533862914370312,-2,-3,-6,1,-9,-6,-2,0
1533862914392241,-2,1,8,2,-6,-1,-1,0
1533862914392241,-3,2,-35,9,1,-5,-4,-2
1533862914393239,-1,-4,20,-13,-10,-1,-2,-1
1533862914393239,1,0,-15,1,8,2,-1,-3
1533862914406207,-3,-2,9,-30,-27,-1,-1,0
1533862914406207,-3,1,-2,23,19,-1,-1,-2
1533862914415183,-1,-3,-2,-19,3,-3,-1,-2
1533862914415183,-4,-8,-64,-8,-8,1,-4,-5
1533862914428354,2,5,102,12,16,3,-1,0
1533862914428354,1,1,-6,-10,-17,0,1,-2
1533862914437157,0,4,-7,-5,5,-1,0,-2
1533862914437157,1,0,38,7,-6,-4,-1,0
1533862914453078,-1,-5,-16,7,9,-2,-1,0
1533862914453078,1,0,-8,6,2,2,0,-4
1533862914454076,-1,0,17,3,10,-3,-2,-1
1533862914454076,-2,1,-15,-18,-9,-6,-2,-3
1533862914475023,-3,-3,-18,-18,22,-1,-4,-2
1533862914475023,0,1,11,-27,-34,-2,3,-1
1533862914477022,-4,-3,-26,9,-11,1,-1,2
1533862914477022,0,-2,7,1,23,-3,-3,-2
1533862914488986,0,-1,-10,1,-9,0,2,0
1533862914488986,-1,0,-10,-7,15,-1,-2,-2
1533862914497959,-4,0,17,21,-11,-4,-4,-3
1533862914497959,-3,-7,-13,-42,-14,-7,-2,0
1533862914511921,2,1,5,21,5,-2,-1,-1
1533862914511921,0,-2,-8,-1,7,1,-2,0
1533862914513917,0,4,17,8,0,1,0,0
1533862914513917,1,6,33,31,21,3,-4,-2
1533862914534859,-3,-14,-35,-37,-34,-8,-2,-4
1533862914534859,0,1,-8,15,3,-2,-2,-1
1533862914536855,-3,-4,3,-40,-9,0,0,-1
1533862914536855,-1,4,-7,11,-6,-3,2,-1
1533862914548825,-3,-1,-9,0,8,-1,-4,-1
1533862914548825,-2,4,19,-4,-30,-11,-2,-2
1533862914557799,-3,-1,-16,5,6,1,-3,-2
1533862914557799,-3,-1,11,0,4,2,0,0
1533862914572762,0,-2,-29,28,7,2,-2,0
1533862914572762,5,23,87,-28,8,1,2,2
1533862914573764,-4,-25,5,-5,1,-4,-3,-3
1533862914573764,0,-2,3,12,1,2,3,-1
1533862914594907,-3,-7,-29,20,1,-3,-1,-2
1533862914594907,1,2,-27,-1,9,1,-2,-1
1533862914596696,4,0,-52,-14,-22,-1,1,3
1533862914596696,-3,-1,64,25,16,2,-3,-2
1533862914608665,-1,2,12,-7,2,-2,-2,0
1533862914608665,-2,-9,-32,-1,-10,-1,-2,-3
1533862914617639,-1,5,17,-9,-12,-2,2,1
1533862914617639,0,-4,-38,-10,-11,-1,0,1
1533862914632613,-4,3,-10,-11,-1,-7,-4,-2
1533862914632613,-2,-9,6,19,33,10,1,-1
1533862914634607,1,2,34,-13,-23,-5,2,1
1533862914634607,0,-5,-32,-19,-11,3,0,-2
1533862914654539,1,2,30,-3,-2,-1,1,-4
