1532121710800,-4,-2,-3,-13,-10,0,-1,-4
1532121710805,2,1,0,21,59,9,0,2
1532121710810,-1,-5,-2,-12,-21,11,5,-4
1532121710815,2,3,2,-8,-49,22,-2,0
1532121710820,-2,-2,-2,-9,-7,-15,0,-1
1532121710825,1,-2,-4,-8,-19,10,0,1
1532121710830,-3,0,3,18,21,1,0,-1
1532121710835,0,-2,0,-5,20,15,-4,2
1532121710840,0,5,3,4,10,1,-2,3
1532121710845,0,-2,0,-8,-13,-2,1,-3
1532121710850,-1,-2,-3,0,-4,-12,-3,0
1532121710855,-3,1,-2,-5,12,-11,4,-4
1532121710860,-1,2,-1,-5,-25,8,1,2
1532121710865,-4,-3,-4,0,35,-4,-1,-4
1532121710870,2,-1,1,1,8,2,-4,1
1532121710875,-4,-2,1,-7,-4,1,2,-3
1532121710880,0,-2,-1,-7,-21,3,-3,0
1532121710885,-4,-2,-3,0,-9,3,1,-2
1532121710890,-2,0,-1,5,35,14,-3,3
1532121710895,1,0,1,-7,-13,-11,0,-2
1532121710900,-2,0,0,-1,36,11,0,-4
1532121710905,1,-1,-2,-11,-70,-20,-4,0
1532121710910,1,0,1,20,23,0,-5,3
1532121710915,-2,-1,-3,-1,16,16,0,-2
1532121710920,-1,-2,-3,-9,-24,-12,2,-2
1532121710925,-2,0,1,8,-6,-1,-1,0
1532121710930,1,2,-1,-12,-31,-7,2,-2
1532121710935,0,-2,1,-2,26,12,5,-1
1532121710940,4,-1,1,7,-3,0,-3,0
1532121710945,1,-3,-2,-8,12,4,1,-2
1532121710950,-1,-3,0,-3,-2,-4,0,-1
1532121710955,1,-1,-1,-4,-20,-1,0,1
1532121710960,1,1,0,2,38,0,4,5
1532121710965,0,1,0,-3,-41,3,-3,-1
1532121710970,0,-1,-3,-3,-4,-2,-7,-5
1532121710975,1,0,2,12,4,-10,4,-4
1532121710980,-2,-3,-4,-4,54,9,-7,-4
1532121710985,0,3,0,8,-22,-6,5,0
1532121710990,0,1,-2,-4,-30,-10,-14,-5
1532121710995,-3,-2,1,-10,-4,7,-16,-2
1532121711000,7,2,-3,-9,-55,0,26,12
1532121711005,3,-3,4,23,90,10,-1,8
1532121711010,-9,-5,-6,-18,-27,-5,2,-3
1532121711015,3,3,-5,-11,-34,-5,-14,-8
1532121711020,-2,1,3,19,12,-2,-7,-8
1532121711025,-1,0,-4,-7,-1,0,-2,-7
1532121711030,4,1,2,0,-5,0,16,4
1532121711035,2,0,-1,11,20,-11,2,2
1532121711040,3,-3,-5,-11,-23,-8,-5,0
1532121711045,0,-2,1,-5,12,-9,-1,-1
1532121711050,-1,-3,0,5,0,0,0,-1
1532121711055,-4,-1,-2,0,3,-15,-4,-11
1532121711060,-2,1,0,-1,-11,-9,-9,0
1532121711065,-21,-1,0,1,14,-7,20,5
1532121711070,12,-2,0,1,-6,-9,-15,0
1532121711075,21,-1,0,-5,8,9,9,7
1532121711080,41,0,0,-3,-8,-8,6,-2
1532121711085,45,-1,-1,1,3,-12,-7,-6
1532121711090,41,-4,-3,-1,-1,-7,-6,5
1532121711095,71,16,2,2,-5,2,-1,4
1532121711100,20,1,0,2,14,-2,-1,2
1532121711105,12,1,-3,-4,-1,6,-13,-4
1532121711110,-5,0,2,1,-3,-2,8,-1
1532121711115,-24,-4,-2,-1,12,-5,1,-7
1532121711120,-15,-1,0,1,-12,3,-5,1
1532121711125,-9,-1,0,-1,2,-3,-1,4
1532121711130,-31,-2,-2,-4,-3,-1,-3,0
1532121711135,-23,-5,-2,-3,3,1,7,1
1532121711140,-12,2,-1,0,-7,7,0,3
1532121711145,3,-2,-1,-3,-1,1,-6,16
1532121711150,35,-2,-1,-1,-2,3,-5,23
1532121711155,-5,-2,-1,2,-1,6,1,25
1532121711160,-18,-2,0,-1,-3,6,4,17
1532121711165,-29,1,-1,0,7,19,2,22
1532121711170,-37,8,2,-7,-8,11,11,16
1532121711175,-26,-32,-3,6,5,8,2,-2
1532121711180,-26,-21,-4,-4,2,9,-4,-25
1532121711185,-22,-5,0,-11,-14,11,3,-23
1532121711190,-26,6,1,-1,-1,17,-1,-20
1532121711195,-18,17,2,-2,0,19,1,-12
1532121711200,-4,12,1,0,-1,7,-4,-12
1532121711205,3,6,0,3,-3,18,-3,-7
1532121711210,11,13,0,-5,-1,7,1,0
