1532494790134,-4,-2,-1,-1,-1,-7,-2,0
1532494790139,3,0,2,3,0,3,6,-1
1532494790144,-4,-1,-1,-4,-1,-5,-7,-1
1532494790149,0,-1,-1,0,-1,-1,-3,-3
1532494790154,-2,-1,0,-1,0,3,1,0
1532494790159,-3,1,-3,-3,-2,-9,-2,-2
1532494790164,-1,-2,-1,-1,1,3,-3,-2
1532494790169,-2,-2,-1,-1,-1,-2,3,-1
1532494790174,1,-3,-3,2,0,-4,-6,0
1532494790179,0,1,-1,-1,-1,-2,-1,1
1532494790184,1,0,0,0,0,-6,0,0
1532494790189,-1,-1,-1,0,-1,1,-1,0
1532494790194,-1,0,1,1,-1,1,4,0
1532494790199,1,-3,-4,-1,-2,-1,4,0
1532494790204,-1,-1,-2,1,0,11,0,3
1532494790209,-2,0,-3,-3,1,-2,-1,-1
1532494790214,0,0,0,2,-2,-2,7,1
1532494790219,-2,-1,-2,-3,-3,0,-13,-2
1532494790224,-4,0,0,-3,-3,-11,-5,-2
1532494790229,5,0,-2,2,1,7,9,0
1532494790234,-2,-2,-2,-1,-1,-1,-2,-2
1532494790239,0,-1,-1,-2,-1,-1,3,0
1532494790244,-1,-2,0,1,-2,-6,-8,-3
1532494790249,-2,-1,3,-2,-2,0,1,0
1532494790254,0,-1,-2,-2,-1,-2,-2,-3
1532494790259,-1,0,-3,-1,-1,0,-4,-1
1532494790264,1,-2,0,-2,-1,-2,2,2
1532494790269,0,0,0,-1,-2,-1,-6,-3
1532494790274,1,-1,-1,-4,-3,-10,-6,-3
1532494790279,-2,-2,1,-2,0,4,13,1
1532494790284,0,0,-1,0,0,-1,0,-2
1532494790289,-2,-3,-2,-1,-1,-2,-1,-1
1532494790294,-1,-1,-2,-1,-2,-2,-6,1
1532494790299,-1,0,-2,-1,-2,-2,-3,0
1532494790304,-1,-1,-3,-3,-2,-2,3,0
1532494790309,-4,0,-1,0,-3,-4,-4,-3
1532494790314,-2,0,-1,-1,0,4,5,2
1532494790319,1,-3,-1,2,1,0,-2,-1
1532494790324,-1,0,-5,-2,-2,-1,-9,-1
1532494790329,-1,-2,-2,-2,-1,-2,0,-1
1532494790334,-1,-1,4,-1,-2,1,-8,-3
1532494790339,-1,0,0,0,-1,-1,2,-1
1532494790344,0,-1,1,-1,0,-1,6,-1
1532494790349,-1,-1,0,-1,0,-4,-10,-1
1532494790354,-1,-1,-2,0,1,2,5,-1
1532494790359,0,-1,3,2,1,-3,-5,0
1532494790364,-1,0,-3,-1,-2,3,3,2
1532494790369,-1,-2,-1,0,0,-6,-2,-4
1532494790374,0,-1,0,-2,-3,5,1,0
1532494790379,-3,-3,-5,-3,-3,-3,-8,-7
1532494790384,0,0,1,-1,1,0,-1,3
1532494790389,-2,-1,-2,-1,-2,-1,2,2
1532494790394,0,-1,0,0,1,1,-1,-2
1532494790399,-1,0,-2,0,1,-3,-1,-2
1532494790404,-2,-3,1,-1,0,-4,-4,-3
1532494790409,-2,-3,-1,0,3,2,1,-1
1532494790414,7,1,-1,-2,0,-1,-1,1
1532494790419,-1,-1,0,-1,-2,0,0,2
1532494790424,1,-1,-1,1,1,-2,0,-2
1532494790429,0,0,0,-1,-3,-3,5,-2
1532494790434,1,0,-2,0,2,9,-10,1
1532494790439,1,1,0,1,0,1,-2,0
1532494790444,1,-1,1,-1,1,0,3,0
1532494790449,-3,-1,-1,-1,-1,1,-5,-3
1532494790454,-1,-3,-1,-1,-1,-5,0,-1
1532494790459,0,-1,0,-1,0,1,4,0
1532494790464,-1,0,-2,1,0,4,1,-1
1532494790469,0,1,1,-1,-2,-8,-6,1
1532494790474,-3,-2,-4,-2,-3,1,2,-2
1532494790479,-1,0,-3,-2,0,2,0,2
1532494790484,-1,-1,-1,4,0,-3,0,-3
1532494790489,0,-1,-1,0,-1,1,-2,-1
1532494790494,-3,0,-4,-3,-2,-6,-3,-1
1532494790499,0,0,-1,-2,-2,2,3,-2
1532494790504,-8,-1,0,0,-1,-3,-2,-1
1532494790509,2,0,0,1,-1,4,2,1
1532494790514,-3,-2,2,2,-1,1,-2,-4
1532494790519,-1,-1,1,0,0,4,-2,-1
1532494790524,-2,-1,0,-2,-1,-2,-1,-3
1532494790529,0,-1,-2,2,1,-2,-2,0
1532494790534,-3,-2,0,-2,-3,-6,5,-1
1532494790539,-1,-1,-3,-1,-4,-5,-9,-3
1532494790544,1,0,0,-1,-2,-3,4,-2
1532494790549,-1,0,0,-3,-3,3,-4,1
1532494790554,-1,-2,-2,0,0,-4,-4,-2
1532494790559,-2,-1,-1,3,1,0,1,-2
1532494790564,0,-1,0,-4,-1,-1,3,-1
1532494790569,-1,-1,-1,-2,-2,1,-3,-3
