1532544041397,-25,-5,-2,-6,1,-1,17,4
1532544041402,-25,6,0,-6,-4,0,-4,-12
1532544041407,7,-2,-1,4,3,5,-7,-6
1532544041412,9,5,1,-1,-1,1,-10,2
1532544041417,-46,-12,1,1,-3,-3,-1,1
1532544041422,25,4,1,2,1,-2,-2,1
1532544041427,25,-4,-4,-6,-6,-5,5,3
1532544041432,-71,-4,0,1,2,30,-8,-7
1532544041437,5,4,1,-1,0,-18,2,-4
1532544041442,10,-1,2,-4,2,9,11,-1
1532544041447,21,2,-5,-5,-10,3,-3,6
1532544041452,-4,-9,-3,-9,-1,-19,21,-4
1532544041457,0,-3,-1,5,-4,0,-12,-12
1532544041462,0,4,2,7,2,9,11,-1
1532544041467,-8,2,2,6,3,7,-7,-2
1532544041472,9,3,-4,-12,-4,-13,9,5
1532544041477,-24,-9,-2,0,-3,7,-4,2
1532544041482,26,-2,1,-2,3,-2,0,-11
1532544041487,-14,-3,0,0,3,2,-2,1
1532544041492,6,1,0,7,0,-5,-9,1
1532544041497,3,1,0,3,0,20,14,-2
1532544041502,11,-2,-2,-2,-4,-3,-17,0
1532544041507,4,3,1,1,5,2,13,-2
1532544041512,-5,-1,-2,-6,-3,-11,-7,-3
1532544041517,-23,1,-3,-11,-10,4,2,4
1532544041522,3,0,0,2,2,1,2,4
1532544041527,-10,-5,-1,-2,1,6,7,-5
1532544041532,31,5,2,4,-1,-2,-3,2
1532544041537,0,-4,1,6,0,-9,-11,-5
1532544041542,2,-2,-3,-2,0,1,6,3
1532544041547,-20,2,-1,-4,-1,-1,0,-4
1532544041552,15,1,-1,-8,-11,-1,-7,0
1532544041557,12,3,0,-1,5,-5,2,1
1532544041562,31,5,-2,-2,-2,2,0,9
1532544041567,-6,0,-2,-2,-2,1,19,-2
1532544041572,-10,-2,1,5,-2,-3,-20,-3
1532544041577,12,5,2,8,12,-1,3,3
1532544041582,-13,-6,-3,0,7,-3,6,-3
1532544041587,12,2,-2,-11,-19,0,3,1
1532544041592,-5,-2,0,-5,-1,-3,-9,-6
1532544041597,-20,-1,2,9,-1,-4,19,-4
1532544041602,-1,-2,-1,-5,-4,-2,-15,-1
1532544041607,-2,-3,-6,-5,0,-2,0,0
1532544041612,7,-5,-1,0,7,2,-9,-4
1532544041617,12,4,2,3,0,1,-19,-2
1532544041622,-7,-1,1,9,1,2,1,-1
1532544041627,3,-4,-5,-13,-5,-3,-12,0
1532544041632,-2,0,2,5,4,1,-8,4
1532544041637,4,3,-2,-3,-4,-4,-18,-3
1532544041642,-14,0,-1,-6,-1,-3,-10,-6
1532544041647,3,-4,0,2,4,1,-8,-2
