1532144794695,9,1,-4,-1,4,-2,-1,1
1532144794700,1,4,2,1,-4,-2,-4,-11
1532144794705,0,-5,1,0,0,2,1,6
1532144794710,-2,5,3,0,-3,-3,-1,4
1532144794715,-17,-14,-2,-3,-6,-2,-1,-6
1532144794720,21,6,-3,-1,9,0,2,0
1532144794725,-31,-17,-6,-2,-20,-4,-7,-6
1532144794730,5,20,4,-1,-16,2,4,-6
1532144794735,-4,-32,-2,1,25,-2,-2,8
1532144794740,-4,2,0,0,-2,-1,-3,-4
1532144794745,5,4,3,0,2,2,2,-11
1532144794750,8,-1,-6,-1,-2,-1,2,7
1532144794755,-11,-11,3,-1,-7,1,-1,3
1532144794760,6,5,1,1,0,0,-1,-8
1532144794765,-17,-12,-4,-1,1,0,-1,-4
1532144794770,-7,-1,-3,-1,2,-2,1,1
1532144794775,10,20,3,0,-10,0,-1,-5
1532144794780,7,3,-3,-2,0,-2,2,7
1532144794785,-18,-2,0,-1,-4,-1,-6,-12
1532144794790,6,-1,3,2,40,8,2,7
1532144794795,-18,-14,-6,-2,-20,-4,-3,1
1532144794800,2,3,-2,-4,-8,-3,-1,-2
1532144794805,19,-5,4,2,-2,1,3,10
1532144794810,1,-4,-4,-3,1,-2,-3,-2
1532144794815,2,15,-2,-4,4,0,0,-13
1532144794820,-7,-7,2,3,-4,0,1,6
1532144794825,12,-6,0,-1,0,-2,0,-2
1532144794830,-3,1,-2,-1,-1,-4,0,4
1532144794835,-9,-9,-3,-2,-3,0,-2,-6
1532144794840,1,4,-1,-2,-4,-1,-5,-2
1532144794845,0,-1,-2,-1,4,-1,-1,10
1532144794850,3,2,2,1,-9,-3,-2,1
1532144794855,8,-4,-5,-1,-4,0,1,-2
1532144794860,-18,-11,-2,0,4,0,2,7
1532144794865,11,8,-2,-3,-3,1,-5,-8
1532144794870,-1,-5,-1,-2,-5,-2,-1,5
1532144794875,16,8,-5,-1,5,-1,-3,1
1532144794880,-14,-1,-1,0,0,-4,-3,-10
1532144794885,2,3,4,3,0,2,4,9
1532144794890,-5,0,-1,0,-6,-3,-3,-4
1532144794895,-1,2,0,-4,3,1,0,-9
1532144794900,-2,-9,-4,-1,-4,-2,-3,1
1532144794905,-3,1,-1,1,0,0,-2,1
1532144794910,-5,-10,-2,-3,-1,1,1,-2
1532144794915,-1,16,1,2,-2,-1,1,6
1532144794920,21,-3,9,3,0,0,0,3
1532144794925,-9,2,-2,-1,1,-1,0,-1
1532144794930,-4,-4,1,-1,-6,-2,0,-1
1532144794935,4,5,0,-2,-1,1,-2,1
1532144794940,-3,-1,-2,0,4,0,-3,-2
1532144794945,22,0,-2,1,20,4,0,-1
1532144794950,-15,-8,-2,-1,-20,-3,-1,0
1532144794955,-10,0,1,0,-6,-2,-1,-1
1532144794960,11,25,1,-1,1,-2,0,2
1532144794965,-6,-30,-3,-1,-16,3,2,0
1532144794970,15,19,3,3,31,0,-1,1
1532144794975,-21,-13,-4,-2,1,-1,-2,-4
1532144794980,-10,-8,-2,-1,-3,-1,0,1
1532144794985,-13,-11,-3,-3,-6,-4,-1,-1
1532144794990,18,16,-2,-2,-5,0,0,2
1532144794995,10,0,5,4,1,1,0,0
1532144795000,-12,8,-2,-4,-1,-2,1,-1
1532144795005,-16,2,-3,-2,-4,-3,-1,-2
1532144795010,9,-6,2,0,-4,0,-1,2
1532144795015,8,2,2,1,9,-1,-2,1
1532144795020,-13,-12,-3,0,-7,-2,0,2
1532144795025,3,4,-1,-2,3,-2,-1,-5
1532144795030,-17,4,-1,-2,-2,-3,-2,-13
1532144795035,1,-2,-4,-2,-4,-2,-3,0
1532144795040,-6,-12,2,1,0,1,1,-3
1532144795045,10,15,1,1,0,-3,0,4
1532144795050,4,-7,0,2,-1,0,-3,3
1532144795055,-4,-1,-3,-2,-4,-4,-2,-9
1532144795060,-27,0,-4,-3,1,1,-2,-1
1532144795065,5,-1,0,1,1,-4,0,6
1532144795070,10,-5,0,-2,-3,1,2,-2
1532144795075,1,4,5,2,2,2,-1,2
1532144795080,6,-1,-1,-2,-1,-2,-3,-2
1532144795085,-14,-5,-2,-2,-4,-1,-1,-7
1532144795090,-8,2,1,0,-1,-1,-1,3
1532144795095,8,-5,-1,-3,1,-1,1,15
1532144795100,11,-7,1,-1,-1,-4,-1,-3
1532144795105,-14,4,-7,-3,-4,-3,-3,-6
1532144795110,24,0,1,0,1,-2,-2,-3
1532144795115,-12,-12,-6,-4,-1,1,3,9
