1532061612899,-5,-1,-3,-5,-1,-2,-3,-2
1532061612904,2,2,5,6,-4,-7,0,0
1532061612909,-3,1,-2,1,3,5,1,0
1532061612914,0,-3,-2,2,-2,-2,-1,0
1532061612919,0,-3,-6,-1,-1,2,3,-2
1532061612924,-2,0,-1,-6,2,2,1,-4
1532061612929,6,-3,-3,2,-6,-6,-2,3
1532061612934,-10,1,7,-2,1,-2,-4,-4
1532061612939,-1,-1,2,-1,-1,-3,-7,-3
1532061612944,-1,-3,1,-4,-2,0,2,4
1532061612949,5,0,1,6,2,0,-1,2
1532061612954,-5,1,3,0,-4,-1,-2,-6
1532061612959,-2,-3,-3,-2,1,3,2,-1
1532061612964,7,4,-4,2,2,0,-3,-2
1532061612969,-4,-4,-5,-7,-6,-5,-3,-5
1532061612974,4,-1,-1,-4,-3,1,-1,3
1532061612979,-5,-1,-3,0,-1,2,3,-1
1532061612984,-3,-2,0,-5,0,-1,0,-3
1532061612989,8,2,-2,1,2,-1,-1,1
1532061612994,17,3,2,3,-3,-3,1,-2
1532061612999,-10,-9,-2,-7,-4,-1,0,-3
1532061613004,-10,1,5,4,3,2,1,-5
1532061613009,-6,-2,-1,-2,-1,-2,-5,-1
1532061613014,-1,-3,3,-4,0,0,-1,-1
1532061613019,6,1,0,4,-2,-2,-3,1
1532061613024,11,0,1,-5,0,-1,-4,2
1532061613029,-17,-4,-4,3,0,-3,0,-7
1532061613034,1,-2,-4,-9,-2,-2,-1,0
1532061613039,-1,3,2,-1,-2,-2,2,5
1532061613044,0,-3,5,4,1,-1,-1,0
1532061613049,1,0,9,-2,1,4,1,-1
1532061613054,-3,0,-7,3,-1,-2,-3,0
1532061613059,-1,1,-7,-6,-4,-4,0,0
1532061613064,-2,-2,6,3,-3,-1,0,-2
1532061613069,0,-2,0,-4,0,2,2,-1
1532061613074,1,-1,-1,-1,-1,1,0,1
1532061613079,2,1,-3,-7,4,2,-1,-2
1532061613084,1,0,-4,8,-7,-4,-4,1
1532061613089,0,-1,-4,0,0,-2,-1,-2
1532061613094,-6,-2,7,3,-3,-3,-4,-4
1532061613099,2,0,-5,2,1,-1,-1,2
1532061613104,6,1,3,-1,1,3,5,1
1532061613109,-1,0,-7,-5,-2,1,1,1
1532061613114,-1,0,-3,10,4,-1,-2,-1
1532061613119,0,-1,-6,-5,-3,-3,-8,-5
1532061613124,-1,-2,-5,2,3,-2,1,1
1532061613129,-10,-2,-6,-10,-5,0,2,3
1532061613134,0,5,0,-5,-5,-10,-2,-3
1532061613139,-3,-3,-3,-12,-1,7,-1,0
1532061613144,-1,-1,-4,-7,-2,6,0,-1
1532061613149,11,-1,4,7,2,6,-1,1
1532061613154,-2,-5,-1,4,0,4,3,-1
1532061613159,1,0,5,5,4,0,3,0
1532061613164,-2,-3,0,-5,3,-1,-7,-4
1532061613169,-2,-1,1,2,-6,-7,3,1
1532061613174,3,0,3,-6,2,-3,-4,1
1532061613179,1,1,3,3,3,7,2,0
1532061613184,-1,-1,0,-1,4,9,0,2
1532061613189,-5,0,-5,-9,3,3,1,-4
1532061613194,21,3,-7,6,2,-3,-1,5
1532061613199,-12,-5,-3,-3,-5,-11,-4,-5
1532061613204,-6,-2,3,8,-11,-12,-5,1
1532061613209,-5,1,0,-10,-2,-5,-5,-2
1532061613214,4,-3,0,29,0,4,2,-2
1532061613219,-4,-3,0,-5,2,4,1,1
1532061613224,-3,0,0,3,3,-2,-1,-3
1532061613229,7,-4,-2,-2,-5,-2,-2,-1
1532061613234,-13,-5,-6,-32,1,5,2,-1
1532061613239,16,3,0,3,-2,-4,-1,0
1532061613244,-7,-1,5,55,4,-3,-1,-3
1532061613249,1,2,-4,-9,-2,-4,-1,8
1532061613254,-6,-2,-1,1,0,-4,2,-10
1532061613259,-8,-1,-5,-21,-10,-5,-7,-4
1532061613264,3,0,-3,-26,1,-1,1,2
1532061613269,3,-4,1,11,2,2,4,-7
1532061613274,-6,0,2,-3,2,7,7,6
1532061613279,1,-2,-3,8,-1,-2,-1,-1
1532061613284,-6,-1,-3,-12,-4,-3,-3,0
1532061613289,3,1,-1,8,-1,-5,-3,-3
1532061613294,-5,-1,0,-11,-9,-11,-6,1
1532061613299,-7,-2,0,-4,-6,-4,1,-6
1532061613304,9,4,2,4,1,8,8,2
1532061613309,-17,-7,-4,0,6,3,-1,0
1532061613314,-7,1,7,15,4,5,-1,-4
1532061613319,7,2,-4,-17,-1,-8,-3,4
1532061613324,-10,-7,-2,10,-4,-5,-3,-6
1532061613329,9,2,3,14,4,3,-3,1
1532061613334,4,-3,-3,-4,-5,-4,-1,4
1532061613339,-5,-4,0,-8,-1,2,-3,-3
1532061613344,1,2,-5,-21,4,10,9,2
1532061613349,14,5,0,8,1,-2,5,2
1532061613354,-20,-9,-2,-5,-7,-6,-4,-4
1532061613359,3,1,6,10,4,-2,-6,-3
1532061613364,-10,-5,-9,-28,-4,-5,-6,-6
1532061613369,-4,-4,5,16,-9,-9,-20,-8
1532061613374,11,5,-3,-5,-3,0,31,5
1532061613379,-1,1,0,8,-1,9,-1,7
1532061613384,15,2,-2,-19,-4,0,4,0
1532061613389,-10,0,0,-5,4,2,-5,0
1532061613394,1,-2,-2,4,0,1,-8,-6
1532061613399,-6,0,6,15,-2,-9,0,-3
1532061613404,2,-5,-8,-6,-9,-9,-7,1
1532061613409,8,3,2,5,5,3,5,1
1532061613414,0,-1,-11,-2,0,0,-9,-3
1532061613419,-5,-1,-5,-2,4,-1,8,0
1532061613424,-3,-2,-1,3,-3,-4,-9,1
1532061613429,-9,-4,-5,-13,-8,-10,3,-2
1532061613434,7,2,-2,-12,3,0,-2,-1
1532061613439,6,-2,-4,6,-6,-1,-4,1
1532061613444,-6,-2,6,22,8,6,3,-3
1532061613449,3,2,2,-1,0,5,-1,1
1532061613454,3,2,1,-6,0,2,3,11
1532061613459,-4,-1,3,-7,0,-4,-6,-14
1532061613464,6,0,3,-5,-2,-3,13,4
1532061613469,-27,-13,-1,-1,-6,-3,-8,-9
1532061613474,-4,-3,-4,-10,-2,-2,-16,-5
1532061613479,-2,0,-6,0,-1,2,7,1
1532061613484,5,2,1,18,3,8,-5,2
1532061613489,3,1,-1,-5,2,-1,-2,-1
1532061613494,-3,0,-2,-2,-2,-2,7,-2
1532061613499,3,0,1,-8,-4,0,-1,3
1532061613504,-4,-2,-1,-6,-4,-9,-10,-5
1532061613509,7,2,-3,5,-1,-5,1,3
1532061613514,-7,-6,0,0,2,1,-5,-3
1532061613519,-3,-2,5,17,1,-3,1,-1
1532061613524,1,4,-2,-9,-1,-2,1,-1
1532061613529,0,-1,-2,-11,-2,-3,1,-1
1532061613534,9,3,3,7,-1,2,9,10
1532061613539,-2,-1,-2,-6,2,2,-5,0
1532061613544,-11,-7,3,-1,-7,-7,-8,-4
1532061613549,5,1,-1,0,-6,-12,-7,-3
1532061613554,-4,0,1,4,7,15,-6,-6
1532061613559,3,0,0,-3,9,18,16,4
1532061613564,10,-1,-4,-5,1,0,4,4
1532061613569,-11,1,-1,0,2,0,-2,-2
1532061613574,-2,0,0,3,-10,-14,-5,-5
1532061613579,-1,0,0,-1,-3,-6,-2,3
1532061613584,2,5,1,5,9,3,-15,-5
1532061613589,-6,-8,-4,-7,-8,-1,15,-5
1532061613594,6,3,8,28,9,6,3,8
1532061613599,6,-5,-13,-21,-11,-3,-2,1
1532061613604,-4,0,0,-9,-11,-7,1,7
1532061613609,20,6,-1,-6,6,2,2,-10
1532061613614,-22,-12,1,6,0,9,-3,-6
1532061613619,4,3,2,6,12,7,-4,0
1532061613624,-3,-7,-6,-3,-2,-3,-5,-2
1532061613629,-1,0,-1,-2,-6,-3,-3,3
1532061613634,-1,-1,-4,-3,-4,-9,-2,-5
1532061613639,3,-1,-1,-3,-4,-4,-4,1
1532061613644,28,5,1,-9,0,-2,7,5
1532061613649,-65,-10,1,26,0,-2,-13,-10
1532061613654,7,2,0,-8,4,0,-1,-1
1532061613659,-9,-4,-1,4,-7,-11,2,-2
1532061613664,-2,-1,0,-2,4,6,3,1
1532061613669,22,5,1,-3,0,9,6,7
1532061613674,-3,-4,-7,0,10,7,-2,-3
1532061613679,-5,-1,2,2,-3,-16,-11,-8
1532061613684,-5,-2,-6,-6,-7,0,8,-1
1532061613689,10,1,4,3,6,8,2,6
1532061613694,8,3,0,5,0,-2,-5,2
1532061613699,-10,-5,-4,2,0,-1,-4,-4
