1532320778289,-3,-1,1,0,-2,-2,-1,0
1532320778294,0,0,1,1,0,-1,0,-1
1532320778299,1,-1,-3,1,6,1,0,-1
1532320778304,-1,0,-1,-5,-10,-3,-3,0
1532320778309,-1,-1,0,-4,-4,-2,-1,-1
1532320778314,-1,0,-3,-2,-3,-3,-2,0
1532320778319,0,0,1,3,2,-1,0,-1
1532320778324,0,0,-1,-1,3,1,0,1
1532320778329,-1,0,1,3,4,0,-1,-2
1532320778334,-1,-1,-3,-4,-4,-1,-2,-1
1532320778339,0,-1,0,-4,-4,-2,-4,-1
1532320778344,0,-1,1,2,-1,0,-1,-2
1532320778349,-2,-4,-1,-7,-10,-4,-1,0
1532320778354,-1,-2,-3,-2,1,1,0,-2
1532320778359,0,0,-1,1,3,0,-1,0
1532320778364,2,-1,-1,1,0,0,-2,1
1532320778369,-1,0,0,0,2,0,-1,-2
1532320778374,-1,0,-1,-3,-3,-1,-1,-1
1532320778379,-1,-3,-2,-1,4,2,0,0
1532320778384,-2,0,-1,-4,-2,-2,-1,-2
1532320778389,0,0,-1,0,-1,1,0,-1
1532320778394,-2,0,-1,0,1,-3,-1,-2
1532320778399,-1,1,-2,1,-5,-1,-2,1
1532320778404,0,0,0,1,1,0,1,-2
1532320778409,-2,-2,-1,3,1,1,-2,-2
1532320778414,-1,-1,1,-1,1,-1,-1,0
1532320778419,0,-3,-4,-2,-2,-3,-1,0
1532320778424,-1,-1,-2,-1,-2,-2,0,-1
1532320778429,-1,0,-4,-2,0,-2,-1,-1
1532320778434,-1,-1,2,-1,-3,-1,-1,0
1532320778439,-1,-1,-3,-2,-1,-1,-2,0
1532320778444,0,-1,1,-1,-2,0,-1,-1
1532320778449,-1,0,0,0,0,1,1,-2
1532320778454,-2,-1,-1,-2,-1,-3,-3,-2
1532320778459,-1,-1,0,0,1,0,-1,0
1532320778464,1,-2,-1,0,3,0,1,0
1532320778469,-2,0,-2,0,-7,-2,-1,0
1532320778474,-1,0,-2,-1,-1,-3,-2,0
1532320778479,-1,1,1,1,3,1,-1,-2
1532320778484,-2,-2,0,-1,-1,-2,-1,0
1532320778489,-1,-1,-2,-3,-2,0,-1,-1
1532320778494,-1,-1,-2,0,-1,1,0,0
1532320778499,-2,-1,1,-1,-4,-1,-2,-1
1532320778504,0,0,1,1,7,1,0,1
1532320778509,0,0,-2,-2,0,-1,0,1
1532320778514,0,1,0,-4,-3,-1,-1,1
1532320778519,-1,0,1,-1,-1,-3,0,-1
1532320778524,-2,-1,-5,-1,-4,0,-1,-2
1532320778529,0,0,1,0,-2,0,-2,0
1532320778534,-1,-1,-3,0,0,-1,0,0
1532320778539,0,-1,-1,0,1,-1,-1,0
1532320778544,2,2,1,-1,0,0,0,1
1532320778549,-1,-2,0,-1,1,-2,-1,0
1532320778554,-1,-4,-1,0,0,-1,-2,-1
1532320778559,0,1,0,3,2,1,-1,0
1532320778564,-3,-1,-2,-4,-7,-5,-2,-1
1532320778569,-1,-3,-1,-2,-4,-1,-1,-2
1532320778574,0,0,1,2,3,-1,-1,-3
1532320778579,0,-1,-2,-2,0,2,1,-2
1532320778584,-1,-1,1,3,-2,-1,0,-3
1532320778589,0,1,1,-1,1,2,-1,0
1532320778594,0,-1,-2,-1,-1,-1,-1,1
1532320778599,0,-1,-3,-1,-4,-1,-1,0
1532320778604,-1,-1,-3,-4,-3,-1,1,-1
1532320778609,0,0,1,0,1,0,-1,-1
1532320778614,0,-1,1,-3,-1,0,1,0
1532320778619,-1,-2,-2,0,0,-1,-2,0
1532320778624,0,0,-2,-1,0,-1,-1,1
1532320778629,0,-1,-3,0,-2,-1,0,-1
1532320778634,-1,-1,-1,0,-1,0,-1,0
1532320778639,0,-2,-1,1,6,-2,-1,1
1532320778644,-1,0,-1,-2,-6,-3,0,-2
1532320778649,-1,-1,-2,-3,-5,-4,-2,-2
1532320778654,0,-1,-3,-2,-2,-4,-1,-1
1532320778659,-1,0,1,0,1,0,-3,-2
1532320778664,-1,0,-1,1,4,0,-3,-2
1532320778669,-1,-1,1,2,-2,0,1,-1
1532320778674,-1,-2,0,-3,-1,-1,-1,-1
1532320778679,-1,0,-2,-2,-3,-3,0,0
1532320778684,-2,0,-2,-1,2,1,0,0
1532320778689,1,-2,0,1,4,2,0,0
1532320778694,0,0,-2,2,-2,0,2,-3
1532320778699,-2,-3,-3,-3,-1,1,1,-2
1532320778704,0,0,1,-1,3,0,0,-1
1532320778709,0,-2,0,-1,-5,-3,-1,1
1532320778714,0,0,-1,0,0,-1,-2,-1
1532320778719,-1,-1,0,-1,-4,-2,-1,-1
1532320778724,-1,0,-1,-1,2,-1,0,-2
1532320778729,-3,-2,-6,-4,-2,-1,-3,-1
1532320778734,1,-1,-2,0,-2,-1,-3,-1
1532320778739,0,-1,0,0,-3,0,-1,-1
1532320778744,-2,1,1,3,-4,-1,-2,-1
1532320778749,-1,-1,-1,-1,0,-1,-1,0
1532320778754,-2,-2,-1,-1,2,0,0,-1
1532320778759,1,0,0,0,1,-1,0,-1
1532320778764,0,-1,-2,-4,-4,0,-1,-2
1532320778769,-1,1,-1,-2,1,1,1,0
1532320778774,-2,-2,-2,-2,-2,0,0,0
1532320778779,-2,-1,-1,2,4,-1,-2,-1
1532320778784,0,-2,0,-2,-3,-3,-2,-2
1532320778789,1,0,-1,0,-5,-2,1,0
1532320778794,0,0,-1,-2,0,-1,-1,0
1532320778799,0,-1,0,1,0,0,-1,0
1532320778804,0,-3,-1,0,-1,0,-1,-1
1532320778809,-2,-1,-2,-2,1,0,-2,-2
1532320778814,-2,0,0,2,-4,-2,0,1
1532320778819,-2,-2,-2,-2,-2,-2,0,0
1532320778824,-1,-1,-2,-4,-6,-3,-1,-1
1532320778829,-2,-1,2,1,3,1,1,0
1532320778834,-1,-2,-2,0,0,0,-2,-1
1532320778839,-1,-3,-2,-2,-1,-3,-1,-2
1532320778844,-1,2,-1,-5,-5,-2,2,0
1532320778849,-2,0,1,2,-2,-3,-1,-1
1532320778854,-1,-1,-2,3,3,1,0,0
1532320778859,0,-1,2,-2,-1,0,-1,-3
1532320778864,0,0,-3,0,1,-1,1,0
1532320778869,-2,1,-1,-2,-5,-1,-1,-1
1532320778874,-1,-1,-2,-2,0,-1,0,-1
1532320778879,-1,-1,0,1,-2,0,-2,0
1532320778884,1,0,0,3,7,3,-1,1
1532320778889,0,-2,-2,-1,-3,0,-1,-1
1532320778894,-1,-3,-1,-2,-5,-3,-1,0
1532320778899,0,1,1,1,1,1,2,-2
1532320778904,0,-2,-1,-1,-1,0,0,-2
