0.838,0.327,-0.201,-0.387,0.722,0.085,-0.67,-1.125,-0.812,0.25,-6,-2,-3,-5,-3,-6,-1,-4
0.838,0.327,-0.201,-0.387,0.721,0.089,-0.66,-1.312,-0.125,0.625,-6,-4,-2,-3,0,-1,-2,-4
0.838,0.327,-0.201,-0.387,0.738,0.092,-0.666,-1.562,1.5,0.5,-6,-5,-3,-2,-4,1,2,-2
0.838,0.327,-0.202,-0.387,0.741,0.09,-0.67,-2.25,1,0.75,-4,-1,0,-2,-1,-2,-4,-4
0.838,0.327,-0.202,-0.387,0.732,0.094,-0.659,-2.375,0.312,0.062,4,0,-1,-1,2,8,6,2
0.838,0.327,-0.202,-0.387,0.724,0.097,-0.651,-1.812,0.625,-0.375,6,-1,-2,0,0,-1,-1,2
0.838,0.327,-0.202,-0.387,0.728,0.098,-0.665,-1.625,2.188,0.25,-1,3,0,2,0,-2,-4,-8
0.838,0.328,-0.202,-0.387,0.733,0.09,-0.659,-1.125,2.438,0.188,1,0,1,0,1,-1,-3,-2
0.838,0.328,-0.202,-0.387,0.733,0.103,-0.664,-0.938,0.812,0.5,5,0,1,3,0,1,-2,6
0.838,0.328,-0.202,-0.387,0.74,0.093,-0.663,-0.438,1.062,0.188,4,1,-1,-2,0,-1,-1,1
0.838,0.328,-0.202,-0.387,0.723,0.085,-0.667,-1.125,-0.438,0.5,5,-1,-2,-2,-1,-1,1,2
0.838,0.328,-0.202,-0.387,0.734,0.085,-0.653,-1.375,-0.812,0.75,0,-2,0,1,-1,-1,0,3
0.838,0.328,-0.202,-0.387,0.724,0.097,-0.666,-1.125,0.25,0.875,2,-1,-2,-3,-4,-11,-6,-2
0.838,0.328,-0.202,-0.387,0.737,0.091,-0.662,-0.688,0.688,0.438,-5,-5,-2,-3,-1,-4,-3,-8
0.838,0.328,-0.202,-0.387,0.724,0.099,-0.66,-0.938,0,1.062,-5,-1,-2,-1,0,1,3,-1
0.838,0.328,-0.202,-0.387,0.737,0.092,-0.663,-1.188,1.375,-0.188,-2,-1,-1,-1,2,-1,2,1
0.838,0.328,-0.202,-0.387,0.736,0.084,-0.668,-1.312,0.688,0.25,1,-3,-2,-2,-2,-1,-2,-2
0.838,0.328,-0.202,-0.387,0.736,0.088,-0.654,-2.375,-2.25,0.875,-2,-2,-2,-2,-1,1,1,2
0.838,0.327,-0.202,-0.387,0.724,0.101,-0.658,-0.938,-1.812,1.312,-1,1,1,0,-3,1,0,-2
0.838,0.327,-0.202,-0.387,0.726,0.092,-0.658,0.062,0,0.812,0,1,-1,0,-2,-2,-1,-2
0.838,0.328,-0.202,-0.387,0.74,0.079,-0.666,-0.625,2.125,0.188,0,1,1,0,2,7,6,1
0.838,0.328,-0.202,-0.387,0.732,0.089,-0.663,-2.25,1.062,0.375,3,3,0,0,-3,1,-1,2
0.838,0.328,-0.203,-0.387,0.733,0.104,-0.646,-1.688,-2,1.062,1,1,-1,0,-1,-1,-2,-2
0.838,0.328,-0.202,-0.387,0.73,0.102,-0.645,0.625,-1.625,0.875,-3,-2,0,0,-2,-3,-4,-2
0.838,0.328,-0.202,-0.387,0.742,0.085,-0.673,1.25,-1.375,0.438,5,2,-2,-1,-1,0,-2,0
0.838,0.328,-0.201,-0.387,0.739,0.062,-0.682,-0.5,0.5,-1,-11,-4,0,4,2,-2,-2,-4
0.838,0.327,-0.202,-0.388,0.72,0.094,-0.656,-3.375,-3.562,0.812,8,2,2,1,0,1,0,4
0.838,0.327,-0.202,-0.388,0.725,0.122,-0.64,-1.5,-1.875,0.938,3,1,-3,1,-3,-3,-2,2
0.838,0.327,-0.201,-0.387,0.725,0.095,-0.661,2.125,-0.562,0.688,2,-1,-1,-1,0,2,6,3
0.838,0.327,-0.201,-0.387,0.745,0.075,-0.676,0.625,1.25,0,-1,-1,1,-1,0,-2,-5,-1
0.838,0.327,-0.201,-0.387,0.724,0.079,-0.676,-1.438,1,-0.75,1,0,0,-1,1,4,2,1
0.838,0.327,-0.201,-0.387,0.728,0.104,-0.654,-3.062,-1.938,0.75,-9,-3,-1,0,0,-3,-2,-5
0.838,0.327,-0.201,-0.387,0.727,0.103,-0.653,-0.312,-1.312,1.25,-3,-1,-2,-2,-1,-4,-8,-3
0.838,0.327,-0.201,-0.387,0.731,0.082,-0.667,1.438,-0.062,0.562,5,2,1,2,2,0,-3,3
0.838,0.327,-0.201,-0.387,0.735,0.078,-0.679,0,1,0.312,1,0,-1,-2,-3,-1,2,1
0.838,0.327,-0.201,-0.387,0.727,0.085,-0.665,-1.5,0.125,-0.25,-1,-2,-2,-4,-2,-1,-1,-1
0.838,0.327,-0.201,-0.388,0.718,0.104,-0.652,-2.375,-0.938,1.25,1,-1,-1,-1,0,0,-4,-3
0.838,0.327,-0.201,-0.387,0.733,0.103,-0.659,0.188,0.25,1.312,-2,-2,-3,-2,-2,1,2,-1
0.838,0.328,-0.201,-0.387,0.741,0.078,-0.68,1.188,2.312,0.375,-2,-1,-1,-2,0,-3,3,2
0.838,0.328,-0.201,-0.387,0.728,0.069,-0.688,-1.438,1.375,-0.125,-2,-1,-2,-1,1,-2,-1,-2
0.838,0.327,-0.201,-0.387,0.729,0.085,-0.658,-3.812,-0.25,0,2,-1,0,-2,0,1,-1,-1
0.838,0.327,-0.201,-0.388,0.718,0.113,-0.641,-3.312,0.062,1.5,-5,0,1,0,0,1,2,-3
0.838,0.328,-0.201,-0.388,0.739,0.102,-0.661,0.812,1.25,1.312,0,3,0,1,1,0,-2,-1
0.838,0.328,-0.201,-0.387,0.745,0.071,-0.676,1.125,3.5,0.062,3,2,2,3,0,-1,-5,-1
0.838,0.328,-0.201,-0.387,0.727,0.078,-0.672,-2.312,-0.25,-0.125,5,0,-3,-2,-4,-1,-1,-2
0.838,0.328,-0.202,-0.388,0.729,0.105,-0.651,-3.75,-0.562,0.125,-7,-6,-4,-4,-3,-1,6,-6
0.838,0.328,-0.202,-0.388,0.73,0.105,-0.652,-1.375,-0.125,1.5,-5,-3,-2,-1,-1,-2,3,1
0.837,0.328,-0.202,-0.388,0.746,0.077,-0.663,0.812,1.562,0.5,10,3,-2,-2,-1,2,3,5
0.837,0.328,-0.202,-0.388,0.728,0.076,-0.669,-0.625,0.875,0.062,-3,0,0,1,-1,1,-3,0
0.837,0.328,-0.202,-0.388,0.728,0.094,-0.653,-2.188,-0.125,0.25,-5,-3,-2,0,-1,-5,-3,-2
0.837,0.329,-0.202,-0.388,0.739,0.096,-0.656,-1.062,1.125,0.812,-2,-1,0,-2,-1,1,-2,0
0.837,0.329,-0.202,-0.388,0.746,0.093,-0.672,-1,0.5,0.688,3,3,1,0,-1,1,0,-1
0.837,0.329,-0.202,-0.388,0.734,0.086,-0.672,-1.312,-0.812,-0.438,-9,-5,-3,-1,-3,-3,-2,-4
0.837,0.328,-0.202,-0.388,0.716,0.092,-0.654,-1.938,-1.188,0.75,-2,-3,1,-1,0,-1,-1,-2
0.837,0.329,-0.202,-0.388,0.733,0.097,-0.646,-1,1.438,0.438,-1,-3,-2,-3,0,-3,-6,0
0.837,0.329,-0.202,-0.387,0.74,0.084,-0.666,0,3.125,0.438,10,2,1,1,3,-1,-2,5
0.837,0.329,-0.202,-0.387,0.748,0.091,-0.654,-1.688,0.562,0.438,0,-1,0,-2,-1,0,0,2
0.837,0.329,-0.202,-0.387,0.738,0.1,-0.652,-1.438,-2.188,0.188,-3,0,-1,-1,-2,0,-3,-3
0.837,0.329,-0.202,-0.388,0.723,0.095,-0.649,-1,-2.188,0.562,0,2,0,0,-1,-2,-2,-2
0.837,0.329,-0.202,-0.388,0.73,0.09,-0.659,-0.625,0,0.562,-4,-1,-2,-2,-1,0,1,1
0.837,0.329,-0.202,-0.387,0.733,0.082,-0.662,-0.625,1.5,-0.312,2,-2,1,0,-1,-1,0,-1
0.837,0.329,-0.202,-0.387,0.731,0.088,-0.661,-1.562,0.5,0.375,-10,-5,-2,-1,-4,4,4,-6
0.837,0.329,-0.202,-0.387,0.74,0.099,-0.654,-1.188,-1.125,0.688,3,2,0,0,0,-4,-7,1
0.837,0.329,-0.202,-0.387,0.732,0.093,-0.668,-0.438,-1.25,0.875,-1,-1,0,-1,-1,-5,-5,4
0.837,0.329,-0.202,-0.388,0.724,0.084,-0.656,-0.438,-0.812,0.688,4,1,0,0,-1,1,0,2
0.837,0.329,-0.202,-0.388,0.729,0.088,-0.659,-1.125,0.25,0.25,0,-2,0,-1,0,1,1,0
0.837,0.329,-0.202,-0.387,0.734,0.087,-0.665,-1.438,1.562,0.188,-3,-3,-1,-2,-1,-1,1,-2
0.837,0.329,-0.202,-0.387,0.74,0.091,-0.661,-1.562,0.25,0.125,-3,-2,-2,-1,-2,-2,-1,-5
0.837,0.329,-0.202,-0.387,0.733,0.098,-0.665,-1.125,-0.5,0.75,-9,-2,-2,-2,-1,-4,-4,-2
0.837,0.329,-0.202,-0.387,0.726,0.092,-0.657,-0.375,-0.938,0.625,-3,-3,-1,0,0,1,-3,-2
0.837,0.329,-0.202,-0.387,0.729,0.083,-0.651,-0.25,0.5,0.438,1,1,-1,-2,-2,-1,1,-2
0.837,0.329,-0.202,-0.387,0.744,0.082,-0.674,-1.25,1.938,-0.188,3,-1,1,0,1,5,3,0
0.837,0.329,-0.202,-0.387,0.737,0.085,-0.667,-2.25,0.25,-0.125,-3,-4,-2,0,0,4,2,-6
0.837,0.329,-0.202,-0.387,0.731,0.102,-0.654,-2.188,-1.688,0.438,4,-2,-4,-3,0,-2,3,7
0.837,0.329,-0.202,-0.387,0.727,0.1,-0.657,-0.25,-1.25,0.812,-2,-1,-2,-1,-2,-4,1,3
0.837,0.329,-0.202,-0.387,0.734,0.082,-0.662,0,-0.5,0.438,-5,-1,-2,-3,-1,0,0,0
0.837,0.329,-0.202,-0.387,0.737,0.074,-0.661,-0.875,1.125,-0.5,0,-2,3,4,2,1,-2,-7
0.837,0.329,-0.202,-0.387,0.741,0.096,-0.656,-2.125,-0.062,-0.188,6,2,-1,-2,-1,0,-1,-1
0.837,0.329,-0.203,-0.387,0.73,0.104,-0.656,-1.812,-1.812,0.375,-5,-3,-1,0,-2,2,1,0
0.837,0.328,-0.202,-0.387,0.728,0.098,-0.657,-0.438,-1.625,0.375,0,0,0,1,-3,-3,-2,0
0.837,0.328,-0.202,-0.387,0.731,0.088,-0.666,-0.062,0.25,0.188,1,1,2,0,-1,-1,0,-2
0.837,0.328,-0.202,-0.387,0.733,0.085,-0.672,-1.125,-0.312,-0.125,-1,0,0,-3,-2,-3,-2,2
0.837,0.328,-0.203,-0.387,0.733,0.089,-0.65,-2.125,-1.688,0.188,-2,0,-2,-2,0,5,3,-2
0.837,0.328,-0.202,-0.388,0.73,0.097,-0.662,-0.938,-2.125,1.188,-2,2,1,3,-2,-2,-3,-4
0.837,0.328,-0.202,-0.387,0.739,0.08,-0.666,0.188,0.75,-0.75,-1,0,-2,-5,-2,-6,1,3
0.838,0.328,-0.202,-0.387,0.72,0.088,-0.672,-2.062,0.188,-0.125,-4,-2,-1,-1,-2,1,-1,-7
0.837,0.328,-0.203,-0.387,0.736,0.104,-0.65,-2.688,-0.25,-0.25,3,1,0,-1,0,-1,-2,0
0.838,0.328,-0.203,-0.387,0.732,0.107,-0.663,-1.25,-0.312,0.75,-2,0,-1,-1,-1,0,1,0
0.838,0.328,-0.203,-0.387,0.735,0.087,-0.659,0.625,0.25,-0.25,-4,-3,-2,-1,-1,0,-4,-3
0.838,0.328,-0.202,-0.387,0.735,0.078,-0.672,-0.062,1.375,-0.562,-1,-1,1,0,0,-1,-1,0
0.838,0.328,-0.202,-0.387,0.73,0.088,-0.667,-2.312,-0.688,0.125,-3,-4,-3,-3,-2,-5,-3,-5
0.838,0.328,-0.203,-0.387,0.736,0.099,-0.652,-2.312,-1.25,0.312,-3,-5,-6,-5,0,-2,0,-3
0.838,0.328,-0.203,-0.387,0.729,0.103,-0.659,-1.062,-0.688,0.75,-2,1,0,-1,-1,-1,1,-6
0.838,0.328,-0.203,-0.387,0.731,0.098,-0.668,-0.188,-0.438,0.312,-1,-1,-2,-3,-4,-6,-2,-4
0.838,0.328,-0.203,-0.387,0.723,0.086,-0.661,-0.438,-0.062,0.25,-3,-2,-1,1,1,0,-1,1
0.838,0.328,-0.203,-0.387,0.733,0.091,-0.657,-1.125,0.75,0.5,-1,-1,0,-1,0,1,1,4
0.837,0.328,-0.203,-0.387,0.75,0.088,-0.666,-1.062,1.812,0.188,6,2,0,0,0,-1,-1,2
0.837,0.328,-0.203,-0.387,0.738,0.085,-0.665,-1.625,0.062,0.312,1,0,0,0,1,-2,-2,-2
0.838,0.328,-0.203,-0.387,0.726,0.1,-0.662,-2,-1.688,0.812,-6,0,2,-2,0,-2,-2,-3
0.838,0.328,-0.203,-0.387,0.718,0.1,-0.661,-0.812,-0.812,0.625,-3,-1,-1,0,1,0,-4,-1
0.838,0.328,-0.203,-0.387,0.724,0.096,-0.655,-0.312,0.625,1.188,3,-1,-1,-1,-1,2,5,5
0.837,0.328,-0.203,-0.387,0.753,0.085,-0.663,-0.375,1.938,0.5,4,1,0,0,0,-4,-1,-4
0.837,0.328,-0.203,-0.387,0.736,0.083,-0.667,-1.562,-0.125,0.375,6,2,1,1,-1,1,-1,2
0.837,0.328,-0.203,-0.387,0.73,0.098,-0.645,-2.688,-2.688,0.5,4,-1,-1,0,0,0,-4,2
0.837,0.328,-0.203,-0.387,0.718,0.1,-0.666,-1.25,-0.312,0.812,-3,0,0,-1,0,-2,-4,0
0.837,0.328,-0.203,-0.387,0.727,0.095,-0.662,-0.938,0.438,1.312,5,1,0,-2,-1,-1,-4,-1
0.837,0.328,-0.203,-0.387,0.74,0.085,-0.671,-0.312,3.312,0.062,1,0,-2,1,0,2,-2,0
0.837,0.329,-0.203,-0.387,0.734,0.084,-0.669,-1.438,1.875,0.062,5,0,-2,-2,0,0,-3,0
0.837,0.329,-0.203,-0.387,0.735,0.103,-0.661,-2.438,-0.625,0.5,0,1,-1,0,0,-1,0,0
0.837,0.328,-0.203,-0.387,0.736,0.101,-0.651,-0.938,-1.688,0.875,-17,-7,-4,-3,-2,-3,2,-9
0.837,0.328,-0.203,-0.387,0.728,0.094,-0.665,-0.5,-2.062,0.938,1,-2,-3,0,-1,-3,-4,2
0.837,0.328,-0.203,-0.387,0.738,0.083,-0.667,0.625,0.625,0.125,2,2,-1,0,-1,1,0,1
0.837,0.328,-0.203,-0.387,0.727,0.081,-0.669,-1,1.375,0.125,-2,-2,-1,1,-1,1,0,-1
0.837,0.328,-0.203,-0.387,0.734,0.097,-0.666,-3.25,0.312,0.062,2,-1,0,0,-2,-1,-3,0
0.837,0.328,-0.203,-0.387,0.733,0.099,-0.638,-2,0,0.5,2,-2,-1,-1,-1,0,-2,-1
0.837,0.328,-0.203,-0.387,0.728,0.103,-0.659,-0.688,-0.562,1.125,-4,0,1,0,-2,-2,-2,-2
0.837,0.329,-0.203,-0.387,0.735,0.091,-0.657,1.125,2,0.125,0,-1,0,-2,-2,3,3,0
0.837,0.329,-0.203,-0.387,0.738,0.083,-0.669,0.375,1.375,0.5,3,-1,0,0,-1,0,2,2
0.837,0.329,-0.203,-0.387,0.741,0.093,-0.653,-1.5,-0.812,0.312,0,0,0,0,2,-1,0,-2
0.837,0.329,-0.203,-0.387,0.733,0.098,-0.657,-1.438,-1.938,0.938,1,1,2,0,1,-6,-2,1
0.837,0.329,-0.203,-0.387,0.734,0.099,-0.654,-0.625,-2.375,1.062,-5,-2,-1,-1,2,6,6,-4
0.837,0.329,-0.203,-0.387,0.724,0.085,-0.674,-2.062,0.438,0.875,2,-1,-1,-2,0,2,1,3
0.837,0.329,-0.203,-0.387,0.732,0.092,-0.643,-2.062,1.375,0,4,2,0,0,2,0,-6,3
0.837,0.329,-0.203,-0.387,0.735,0.105,-0.647,-1,0.188,1.375,-3,-2,0,0,0,-1,2,-2
