timestamp,x,y,z
1533863710381920,-0.8125,0.3125,0.625
1533863710404856,-0.8125,0.375,0.0625
1533863710421812,-0.6875,0.375,-0.125
1533863710444785,-0.5625,0.4375,0.375
1533863710464739,0.9375,0.25,0.0625
1533863710479656,0.4375,-0.375,0.3125
1533863710503611,1.25,-0.75,-0.3125
1533863710524560,1.6875,-0.9375,-0.375
1533863710580389,0.8125,-0.6875,-0.625
1533863710580389,-1,-0.25,-0.5
1533863710589363,-0.125,-0.3125,-0.625
1533863710603326,-0.6875,-0.25,0.375
1533863710623272,-1.625,0.625,0.0625
1533863710662168,-1.8125,0.5625,0.6875
1533863710707048,-1.0625,0.875,0.375
1533863710708046,-0.5625,0,0.0625
1533863710709042,0.9375,-0.25,-0.1875
1533863710728198,1.3125,-0.25,-0.375
1533863710743949,0.6875,-0.0625,-0.6875
1533863710764893,0.9375,0.3125,-0.5625
1533863710786835,1.6875,0.5,-1.1875
1533863710803789,0,0.375,-0.6875
1533863710827725,-0.5,0.3125,-1.0625
1533863710846688,0.125,0.3125,-0.8125
1533863710864627,0.8125,0.4375,-0.75
1533863710884601,1,0.5,-1.25
1533863710914494,1.25,0.5,-1
1533863710924468,-0.125,0.6875,-0.9375
1533863710944414,-0.1875,0.75,-0.5625
1533863710967360,0.8125,0.5625,-0.375
1533863710985304,2.25,0.625,-0.8125
1533863711008244,1.8125,0.25,-0.3125
1533863711027260,1.6875,0.0625,-0.625
1533863711045144,0.0625,0,-0.1875
1533863711064094,0.4375,-0.25,-0.3125
1533863711087032,0,-0.1875,-0.3125
1533863711104991,0.5625,-0.3125,-0.1875
1533863711124930,0.3125,-0.25,-0.0625
1533863711146871,-0.9375,-0.4375,0.25
1533863711164824,0,-0.3125,0.5
1533863711184770,0.1875,0.1875,0.5
1533863711209704,-0.6875,0.75,0.6875
1533863711224667,0.125,1.4375,0.4375
1533863711244610,0.9375,1.5,0.5625
1533863711267552,0.625,1.375,0.3125
1533863711285508,0.625,0.5625,0.8125
1533863711304454,1.125,0.0625,1.75
1533863711327392,0.6875,-0.6875,1.75
1533863711345344,-0.6875,0.0625,1.5
1533863711366285,-2.0625,-0.75,1.3125
1533863711387324,-2.6875,-1.6875,1.0625
1533863711405272,-2.1875,-2.375,0.9375
1533863711426217,-0.9375,-1.625,0.1875
1533863711454153,-1.5,-0.875,0.5625
1533863711465113,-2.25,-0.4375,0.5625
1533863711486057,-2.6875,0.25,0.9375
1533863711507000,-2.125,1.0625,1.3125
1533863711524953,-2.4375,1.5,1.25
1533863711547893,-2,1.125,1.25
1533863711567056,-1,0.8125,1.25
1533863711584803,0.5,1.125,1.25
1533863711605736,0.125,1.3125,0.9375
1533863711626887,-0.3125,0.75,0.875
1533863711644632,0.1875,0.3125,0.625
1533863711665576,0.4375,0.4375,0.375
