0.99,0.126,-0.07,-0.005,0.279,0.133,-0.942,-0.812,-0.625,0.562,7,4,-1,0,1,0,1,5
0.99,0.126,-0.07,-0.005,0.263,0.134,-0.93,-0.75,-2.875,-0.125,2,-3,-2,-1,-1,1,-2,-2
0.99,0.125,-0.07,-0.005,0.26,0.144,-0.943,-1.25,-1.562,-0.688,-3,-5,1,0,-2,-1,-1,-4
0.99,0.126,-0.07,-0.005,0.268,0.153,-0.935,-2.812,2.812,0.188,0,-1,-1,-2,0,-1,-2,-1
0.989,0.126,-0.07,-0.005,0.288,0.167,-0.928,-2.5,2.375,-0.25,-3,-3,-1,-2,-1,0,-1,-2
0.989,0.127,-0.071,-0.005,0.287,0.166,-0.938,-1.375,3,0.062,-5,-2,-2,-1,-1,-2,-2,-4
0.989,0.127,-0.071,-0.005,0.298,0.161,-0.921,-0.875,-0.688,0.375,6,2,-2,-1,0,-2,-2,3
0.989,0.127,-0.071,-0.005,0.266,0.137,-0.952,-0.062,0.188,1.062,5,1,-1,-1,0,-1,-2,0
0.989,0.127,-0.07,-0.005,0.269,0.128,-0.932,-1.5,1.312,0.312,0,-4,0,-1,-1,-1,0,0
0.989,0.127,-0.07,-0.005,0.284,0.141,-0.928,-1.438,0.812,0,-3,-8,-1,-1,-2,-1,-2,-1
0.989,0.127,-0.07,-0.005,0.291,0.145,-0.936,-1.625,1.188,0.188,1,0,2,2,1,0,1,1
0.989,0.127,-0.071,-0.005,0.296,0.157,-0.928,-1,-1.312,0.25,-5,-5,-1,0,-1,-1,0,-3
0.989,0.127,-0.07,-0.005,0.269,0.158,-0.941,0,-1.938,-0.25,-3,-3,-2,-3,0,0,-1,-1
0.989,0.127,-0.07,-0.005,0.264,0.157,-0.936,-0.812,0.125,-0.375,-1,-2,-1,1,-1,-2,-1,0
0.989,0.127,-0.07,-0.005,0.278,0.144,-0.937,-1.188,0.125,-0.125,1,2,0,1,-1,-1,1,0
0.989,0.127,-0.07,-0.005,0.286,0.136,-0.934,-1.938,0.312,0.875,0,1,-1,-3,0,-1,0,1
0.989,0.127,-0.071,-0.005,0.284,0.166,-0.932,-2.25,-0.875,1.188,-3,-3,-2,-3,-1,0,0,-2
0.989,0.127,-0.071,-0.005,0.275,0.161,-0.938,-0.5,0.875,0.938,-3,-2,-1,0,0,-1,-1,-1
0.989,0.127,-0.071,-0.005,0.282,0.153,-0.938,-0.312,1.75,0.25,1,3,1,0,-3,-1,-1,-1
0.989,0.127,-0.071,-0.005,0.275,0.137,-0.939,-0.438,0.875,0.125,-2,-2,-2,-1,0,-2,0,-3
0.989,0.127,-0.071,-0.005,0.28,0.134,-0.94,-1.312,-1.25,0.812,0,6,3,0,0,-2,-1,-1
0.989,0.127,-0.07,-0.006,0.279,0.136,-0.936,-1.5,-1.75,1.25,-3,-9,-1,-1,-2,-1,0,-1
0.989,0.127,-0.07,-0.006,0.284,0.151,-0.937,-1.438,0.312,0.188,-2,-2,-2,0,-1,-1,-2,1
0.989,0.127,-0.07,-0.006,0.282,0.161,-0.94,-1.25,0.062,-0.688,3,4,-1,1,1,-1,0,2
0.989,0.127,-0.071,-0.005,0.27,0.172,-0.933,-1.438,0,-1.438,0,-5,-1,-2,0,-1,-1,3
0.989,0.127,-0.071,-0.005,0.275,0.165,-0.936,-1.188,1.25,-0.062,3,4,-1,-2,-2,0,-1,1
0.989,0.127,-0.071,-0.006,0.288,0.154,-0.928,-0.875,0.75,1.875,3,2,-4,-1,-1,0,-2,-3
0.989,0.127,-0.071,-0.006,0.289,0.134,-0.936,0.688,0.5,1.688,0,2,1,0,-1,1,-3,2
0.989,0.127,-0.07,-0.006,0.275,0.119,-0.939,0.5,0.125,0.188,3,-2,-1,0,-1,-1,0,-5
0.989,0.127,-0.07,-0.006,0.269,0.129,-0.936,-1,0.188,-0.938,-7,-4,-1,-2,-3,-1,1,-5
0.989,0.127,-0.07,-0.006,0.281,0.149,-0.937,-2,1.062,-0.938,-3,-3,0,-1,0,-2,1,2
0.989,0.128,-0.07,-0.006,0.295,0.161,-0.93,-2.188,0.188,1.375,-2,1,1,-1,0,0,-2,0
0.989,0.128,-0.07,-0.006,0.281,0.162,-0.93,-1.625,-0.5,1.688,2,-2,0,-1,0,-1,-1,-1
0.989,0.128,-0.07,-0.007,0.282,0.154,-0.942,0,-0.188,1.188,0,1,-4,-2,0,0,-1,0
0.989,0.128,-0.07,-0.007,0.272,0.127,-0.936,-0.25,0.25,-0.125,-2,-3,0,0,0,0,-1,0
0.989,0.128,-0.07,-0.007,0.277,0.134,-0.932,-1.125,0.875,-0.625,-1,1,1,0,-1,-1,0,0
0.989,0.128,-0.07,-0.007,0.283,0.148,-0.93,-1.688,1.312,1.062,-4,-2,-1,-1,-1,-1,-3,-3
0.989,0.128,-0.07,-0.007,0.287,0.148,-0.925,-1.438,0.75,1.25,4,1,0,0,-2,-1,-1,-1
0.989,0.128,-0.07,-0.007,0.28,0.152,-0.935,-0.688,-0.312,0.812,0,11,-1,2,0,0,1,0
0.989,0.128,-0.07,-0.007,0.29,0.139,-0.931,-1,-0.625,0.125,-1,0,2,0,1,0,0,0
0.989,0.128,-0.07,-0.007,0.292,0.142,-0.938,-1.188,-0.812,0.438,-1,3,-1,-2,-2,-1,-2,-2
0.989,0.128,-0.07,-0.007,0.282,0.148,-0.947,-1.75,-1.312,0.5,-2,3,1,-2,-2,-1,-2,-2
0.989,0.128,-0.07,-0.007,0.277,0.158,-0.935,-1.812,-0.312,-0.312,-4,-6,-2,-3,0,-1,-1,-3
0.989,0.128,-0.07,-0.007,0.271,0.155,-0.932,-1.562,0.688,-0.5,-2,-4,-3,-1,0,-2,0,0
0.989,0.128,-0.07,-0.007,0.28,0.153,-0.934,-1.375,0.75,-0.312,-1,0,-1,-1,-2,0,-3,2
0.989,0.128,-0.07,-0.007,0.288,0.143,-0.93,-1.375,-0.5,1.375,-2,-5,-2,-1,-1,-1,-1,-3
0.989,0.128,-0.07,-0.008,0.28,0.138,-0.929,-0.812,-2.062,0.875,-1,-1,-1,0,1,-1,0,-1
0.989,0.128,-0.07,-0.008,0.274,0.131,-0.931,-0.625,-0.125,0.25,0,-1,-1,-2,1,0,-2,-1
0.989,0.128,-0.07,-0.008,0.284,0.147,-0.925,-0.938,0.188,-0.375,0,-4,-1,-1,-2,0,-1,2
0.989,0.128,-0.07,-0.008,0.288,0.156,-0.934,-1.562,-0.562,-0.25,4,3,-2,0,0,-1,-1,1
0.989,0.128,-0.07,-0.008,0.285,0.162,-0.935,-1.812,-1.5,1,-3,-6,-3,-4,0,0,-3,-1
0.989,0.127,-0.071,-0.008,0.291,0.175,-0.928,-1.688,-1.812,0.625,-1,-4,-1,1,-2,-1,-2,0
0.989,0.127,-0.071,-0.008,0.279,0.154,-0.945,-0.312,-1.562,1,1,-7,-2,-2,-1,-3,0,-1
0.989,0.127,-0.07,-0.008,0.26,0.138,-0.94,-0.188,-1.938,0.188,-3,-5,-3,-2,1,0,-1,-1
0.989,0.127,-0.07,-0.008,0.259,0.13,-0.939,-0.375,-0.188,0.438,-3,1,-1,-2,-2,-1,-2,-1
0.989,0.127,-0.07,-0.008,0.271,0.143,-0.932,-1.312,0.625,1.125,1,6,3,1,-1,-1,1,0
0.989,0.127,-0.07,-0.008,0.287,0.147,-0.935,-0.875,1.25,1.312,1,1,0,0,-1,0,2,-2
0.989,0.127,-0.07,-0.009,0.287,0.155,-0.933,-0.5,0.438,1.312,1,0,-1,0,0,-1,-1,0
0.989,0.127,-0.07,-0.009,0.28,0.139,-0.934,-0.062,-0.438,0.125,-2,0,0,1,-1,-1,-1,-2
0.989,0.128,-0.07,-0.009,0.284,0.129,-0.937,-1.062,1.188,-0.062,0,4,2,0,0,0,0,0
0.989,0.128,-0.07,-0.009,0.285,0.141,-0.93,-1.688,-0.062,0.688,0,0,-1,-1,-1,0,1,2
