timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1533863328769406,-1,0,1,2,-4,-1,-1,-2
1533863328769406,-2,-1,-4,-3,-4,1,0,-2
1533863328770404,-1,-9,22,3,3,1,0,-2
1533863328770404,-3,-5,-19,9,26,-1,-2,-4
1533863328772400,0,2,3,-31,-36,-1,4,2
1533863328772400,-3,-10,-18,3,-9,1,-2,-2
1533863328772400,-2,2,-13,-23,-1,-1,-1,-1
1533863328772400,0,-1,9,6,-8,-1,-1,-1
1533863328779390,0,0,9,13,14,3,-1,-1
1533863328779390,-1,4,-2,-9,2,-2,-1,-1
1533863328786361,-2,0,-3,4,1,-2,0,-2
1533863328786361,2,-1,6,0,2,-1,-2,0
1533863328800347,0,0,-7,-8,2,-3,-1,-2
1533863328800347,-1,1,5,2,1,-1,-1,-1
1533863328812299,-2,-1,-7,15,-2,0,-4,-3
1533863328812299,-1,-1,0,-10,-10,-2,-1,0
1533863328815287,-1,1,-4,8,0,1,-3,-2
1533863328815287,0,-1,3,4,1,-2,-1,-4
1533863328841215,-1,-1,12,14,5,-1,0,-2
1533863328841215,-2,2,0,-5,-3,0,-1,1
1533863328842212,-2,-5,-15,-31,-5,-6,-2,-1
1533863328842212,-3,0,14,11,1,-4,-1,2
1533863328860164,-1,-4,-22,-9,0,-2,-2,-2
1533863328860164,0,4,38,37,3,4,1,-2
1533863328894073,-1,2,2,1,2,-2,0,3
1533863328894073,-1,-1,4,-4,1,0,-3,-2
1533863328895071,1,2,1,-2,7,0,-1,-2
1533863328895071,0,1,11,1,6,1,1,0
1533863328899095,-1,-1,-2,12,3,-3,-2,0
1533863328899095,-1,-2,-7,-12,-5,-5,-1,-1
1533863328899095,1,2,8,9,1,0,0,-1
1533863328899095,-2,-6,-13,-26,-6,-5,-4,-2
1533863328906041,-2,-2,3,2,0,0,0,-1
1533863328906041,0,0,0,2,-1,0,0,0
1533863328921005,0,-1,-14,-4,-1,-4,-1,-1
1533863328921005,-2,0,2,9,-5,-5,0,-4
1533863328928980,0,0,3,8,-4,-1,1,-3
1533863328928980,-2,4,-14,-3,3,-1,-1,-1
1533863328935965,-4,-13,-14,-3,-2,-1,-3,-4
1533863328935965,1,-4,7,0,7,2,-3,-1
1533863328950925,-1,-3,-13,-13,-13,-3,-2,-1
1533863328950925,-3,-1,-14,11,5,2,-1,-1
1533863328965885,-3,3,15,15,-7,-4,-3,-1
1533863328965885,1,-2,-11,-34,-4,-1,1,-1
1533863328974857,1,-1,4,9,6,0,-3,-1
1533863328974857,0,-2,4,-6,2,3,2,2
1533863328988820,0,1,-24,-13,-3,-1,-2,-1
1533863328988820,-3,-4,5,24,1,-5,-2,-4
1533863328990815,2,4,-5,-2,1,1,-1,-1
1533863328990815,0,-1,2,-2,-5,-4,-1,-2
1533863329011759,-1,0,11,1,5,0,2,1
1533863329011759,-1,0,0,3,0,3,1,1
1533863329013754,-3,-3,-1,0,9,-3,0,-1
1533863329013754,0,-4,-20,1,-11,0,1,-1
1533863329025721,-2,1,6,-3,2,-2,1,0
1533863329025721,-1,2,-6,-9,-19,-2,-2,-1
1533863329034697,-1,-4,2,3,-1,-2,-2,-3
1533863329034697,0,-2,11,-9,6,-2,-2,-1
1533863329048664,-1,-2,-4,-34,0,3,-3,-2
1533863329048664,-2,1,-2,15,0,0,0,0
1533863329056642,0,-2,0,-2,0,-1,-1,0
1533863329056642,1,-1,6,16,2,0,-1,-1
1533863329071602,-2,-2,6,0,-4,-5,-1,-1
1533863329071602,-2,-2,-7,-5,-13,-4,-2,-2
1533863329073601,-2,-1,6,5,11,2,-3,0
1533863329073601,-1,0,-3,-15,-23,-6,0,2
1533863329085564,0,0,15,11,6,4,0,1
1533863329085564,0,3,-4,-3,5,-2,-1,-1
1533863329094537,-4,-6,-27,-28,-21,-6,-2,-2
1533863329094537,-2,-6,5,12,6,3,0,-2
1533863329109501,-1,-3,2,17,0,-2,-2,0
1533863329109501,-2,-3,-11,-20,-1,2,-1,0
1533863329110495,-1,-3,-4,7,-1,1,-1,-3
1533863329110495,-2,-1,0,-38,-9,-3,-2,-3
1533863329131442,-1,0,-9,5,-4,-4,1,-1
1533863329131442,-3,-2,0,6,7,-2,-4,-1
1533863329133433,-1,2,2,3,5,0,1,-1
1533863329133433,-3,0,2,10,3,-3,-2,-2
1533863329145421,0,0,-3,2,-2,-3,1,-2
1533863329145421,0,0,9,3,-6,2,1,-1
1533863329162379,0,1,4,-11,5,-1,0,-2
1533863329162379,-1,-1,-5,15,8,0,0,-3
1533863329169337,-1,-2,-2,-7,-18,-4,-2,0
1533863329169337,-1,-2,-1,17,23,3,-2,-1
1533863329171333,-2,-2,-8,-38,-35,-6,1,0
1533863329171333,-1,2,7,5,8,5,1,-1
1533863329192279,0,-1,-16,-14,6,0,-2,-1
1533863329192279,-2,-1,19,21,-3,-3,-3,-2
1533863329193273,2,4,3,14,20,6,0,0
1533863329193273,-3,-3,-12,-21,1,-2,-5,-1
1533863329205245,-3,-7,-6,-7,-18,-5,-3,-3
1533863329205245,1,1,-6,-2,-7,-1,0,2
1533863329214217,1,0,-9,12,11,-2,-2,0
1533863329214217,-2,2,21,17,2,-3,-1,-2
1533863329229177,-1,-2,-22,4,-3,1,-1,-1
1533863329229177,0,-2,-5,-6,3,0,1,-2
1533863329231183,-1,-1,2,-18,-9,-3,-2,-4
1533863329231183,-1,-2,5,13,0,0,0,0
1533863329252115,-3,2,5,7,0,3,0,1
1533863329252115,-2,-3,2,-22,-5,-1,-1,-2
1533863329253113,0,0,-7,-2,4,0,0,0
1533863329253113,0,-1,2,11,-4,-3,-1,-1
1533863329266107,-1,-1,8,-4,4,-4,-2,-2
1533863329266107,-3,-4,-4,9,7,0,-2,-2
1533863329273254,-3,-3,8,0,-12,-1,-1,1
1533863329273254,-2,-4,-11,-4,2,0,-2,1
1533863329289036,3,4,10,6,0,-2,2,1
1533863329289036,-1,-5,-29,-8,6,-2,0,-2
1533863329291011,-1,-1,5,1,-10,-1,-1,-1
1533863329291011,-1,0,-8,-5,13,2,1,0
1533863329311955,-5,-3,2,-10,-24,-3,-4,-3
1533863329311955,0,3,21,14,4,1,1,1
1533863329313967,-3,-2,-36,-5,18,2,-1,-2
1533863329313967,-3,-1,-18,-16,-22,-5,-1,-2
1533863329325937,0,1,13,5,4,0,2,0
1533863329325937,0,0,3,11,0,-5,-2,-1
1533863329332936,1,-2,3,-5,-1,-1,-2,0
1533863329332936,-4,-8,3,-6,-18,-6,-3,-2
1533863329349858,1,1,6,10,12,5,0,-2
1533863329349858,-2,-4,-48,-19,-17,-2,-1,-2
1533863329350851,1,1,15,11,18,4,2,-2
1533863329350851,2,1,1,-10,-1,-1,-1,-3
1533863329371796,-2,-5,-14,-2,5,-4,-1,0
1533863329371796,-3,3,26,23,-5,-5,-1,0
1533863329373790,-3,0,-1,-28,-7,-4,-1,0
1533863329373790,0,2,-2,3,7,3,0,-2
1533863329385758,0,2,2,-1,5,2,0,0
1533863329385758,-1,0,2,2,-4,0,-2,-2
1533863329392762,-2,0,-2,1,-6,-3,-2,-2
1533863329392762,-1,1,6,7,-3,-3,-3,-2
1533863329409697,0,2,2,-10,9,0,0,0
1533863329409697,2,2,-3,-1,4,2,-2,-1
1533863329410691,-5,-6,2,-2,-16,-4,-2,-1
1533863329410691,1,2,1,0,14,4,-1,1
1533863329431636,-1,1,-8,-2,-2,0,-1,-2
1533863329431636,0,4,33,1,7,0,-1,1
1533863329433630,-5,-12,-54,-20,-29,-8,-2,-4
1533863329433630,-1,-2,-11,19,5,-4,0,-1
1533863329446596,0,-1,2,-17,-1,-2,-2,0
1533863329446596,-1,-2,-1,1,-4,-2,0,-2
1533863329452579,2,3,15,13,15,5,1,0
1533863329452579,-3,-1,-1,-18,-1,1,1,0
1533863329469538,-2,-2,-4,4,-11,-4,0,-2
1533863329469538,-2,-1,-5,-10,2,0,1,0
1533863329470531,0,-1,10,5,-7,-5,-4,-3
1533863329470531,2,0,1,5,-9,-2,-1,-1
1533863329492473,-3,-5,1,7,1,-2,-2,-4
1533863329492473,-3,-4,-7,-14,-4,-3,-2,0
1533863329493470,0,1,3,2,10,1,-1,0
1533863329493470,-1,-1,28,29,-15,-6,-2,-3
1533863329505441,1,0,0,-19,14,3,-2,0
1533863329505441,-4,-5,-40,-26,-18,-3,-2,-4
1533863329514414,-1,1,12,3,-4,-3,-1,-2
1533863329514414,-3,-2,-6,-7,-5,-1,-1,-1
1533863329529375,1,-3,-4,-2,-2,0,0,1
1533863329529375,-2,-1,14,16,4,-2,-1,-1
1533863329531370,-1,2,6,4,3,1,-3,1
1533863329531370,-2,1,-9,-9,1,0,0,-1
1533863329552313,-4,-4,-1,15,0,0,0,-2
1533863329552313,3,0,4,-12,-2,1,0,0
1533863329553313,0,0,-8,-6,-3,2,0,0
1533863329553313,-2,-1,9,23,10,-4,-1,-2
1533863329565475,-3,-3,-12,1,-13,-5,-1,0
1533863329565475,-1,-3,8,-1,0,-1,-2,-1
1533863329574255,-2,-1,-2,4,6,1,0,0
1533863329574255,2,3,31,-8,14,0,1,2
1533863329589217,-3,-4,-52,-2,-7,-2,-1,-2
1533863329589217,-1,-4,-17,-6,-3,2,0,-1
1533863329591209,-4,-3,31,32,-7,-3,-1,-3
1533863329591209,-2,-6,-25,-36,-10,1,1,-1
1533863329612153,0,1,12,8,6,-2,-2,-1
1533863329612153,2,2,2,3,-3,-2,-1,0
1533863329613150,1,0,-1,4,9,0,-2,3
1533863329613150,-2,-1,-10,4,0,-3,-3,-1
1533863329634108,-2,-2,7,-5,-5,-2,-2,-3
1533863329634108,0,1,0,-7,-3,-3,1,2
1533863329636090,-1,-1,3,3,5,-4,0,-2
1533863329636090,-3,-5,-7,3,-3,-3,-2,-3
1533863329649089,0,-1,1,-23,-8,-1,-2,0
1533863329649089,-1,0,15,-6,2,-4,0,-1
1533863329651050,-2,-5,-28,23,-4,-2,-2,-1
1533863329651050,-1,-4,-20,-36,-11,0,0,0
1533863329671994,-1,0,10,1,15,2,1,-2
1533863329671994,1,0,1,6,9,2,1,-1
1533863329672992,0,-1,7,-24,-15,-7,-3,-1
1533863329672992,2,1,-12,8,5,3,-1,1
1533863329684992,-2,-1,23,14,-7,-3,-1,0
1533863329684992,-3,-2,-1,3,-12,-3,-2,-2
1533863329694932,2,3,0,-4,1,1,-1,-1
1533863329694932,0,0,-2,1,8,0,-1,-2
1533863329709892,2,2,-1,-5,1,0,-2,-2
1533863329709892,-4,-26,1,-5,-2,-1,-1,0
1533863329710888,0,-1,4,1,2,2,0,-1
1533863329710888,0,0,-4,-12,-6,-3,-1,0
1533863329731836,1,6,-4,10,3,-1,-1,0
1533863329731836,-1,-13,10,5,1,0,2,-2
1533863329733828,-2,-1,-10,-15,-1,0,-1,-1
1533863329733828,-2,-6,4,32,0,0,1,0
1533863329745795,2,1,3,-25,-3,1,0,-1
1533863329745795,0,6,-23,6,2,-3,-4,-2
1533863329754993,-2,0,-1,-2,-1,-3,-1,-2
1533863329754993,-2,-1,3,1,-1,1,1,-1
1533863329769897,-2,0,-5,7,-1,0,-2,0
1533863329769897,-1,6,-7,-8,-2,-2,0,-2
1533863329770729,-2,-6,6,-5,-2,0,0,-2
1533863329770729,0,6,2,3,-2,-4,-1,-3
1533863329799664,0,-4,-14,-7,0,3,-2,2
1533863329799664,-5,3,5,-10,0,-2,-4,-2
1533863329800650,-1,0,8,13,2,-1,-2,-1
1533863329800650,-2,-4,3,-22,-5,-2,-4,0
1533863329805669,-1,-3,2,2,-1,-2,0,-1
1533863329805669,-1,14,-7,4,1,0,-2,-2
1533863329814611,0,-3,0,-14,-6,-2,-2,0
1533863329814611,-2,0,1,2,2,-1,-2,0
1533863329836552,-3,-6,-5,20,1,-4,-2,-2
1533863329836552,4,10,30,9,1,4,2,1
1533863329838548,2,4,9,-19,-11,0,2,0
1533863329838548,0,2,2,1,-4,-3,1,-2
1533863329851513,-2,0,0,3,6,-1,-1,-1
1533863329851513,-3,-5,-4,2,-7,-6,-2,-1
1533863329853507,-1,-6,-38,-19,1,-2,-2,-3
1533863329853507,2,0,13,-1,-6,2,0,-1
1533863329874455,-1,-1,13,4,-4,0,-4,0
1533863329874455,0,-5,-29,-10,14,3,1,-2
1533863329876446,-1,-1,2,3,-21,-3,-1,-1
1533863329876446,-1,1,-7,-11,8,-2,-2,-3
1533863329896406,-4,-8,-8,0,31,-4,-2,-5
1533863329896406,2,-1,3,-10,-18,2,1,2
1533863329898387,-2,2,3,21,31,-4,-4,-1
1533863329898387,1,-1,-15,0,-17,0,3,0
1533863329911352,-2,-1,5,-19,-16,-5,-1,-2
1533863329911352,-2,0,-5,-4,3,-3,-1,-1
1533863329919332,-1,-4,3,5,1,1,-1,-1
1533863329919332,0,1,24,11,4,-2,-1,0
1533863329934365,-1,-4,-39,-7,3,0,1,-1
1533863329934365,-1,-4,-6,1,-6,-5,-2,-1
1533863329936324,-2,0,-4,-4,-6,0,-2,-3
1533863329936324,-4,2,0,15,11,0,-4,-2
1533863329957267,2,1,3,-23,-15,-1,0,0
1533863329957267,0,3,16,14,16,5,-1,-1
1533863329958263,-3,5,2,5,-17,-5,2,1
1533863329958263,-3,-12,-14,-10,4,-1,-2,-1
1533863329970232,-2,-3,8,8,-9,-5,-1,-1
1533863329970232,0,-2,-8,-9,-12,0,-1,-3
1533863329980207,-2,5,15,11,9,0,-4,-2
1533863329980207,-6,-16,-15,5,-7,-1,0,0
1533863329994178,1,1,13,7,3,-1,0,0
1533863329994178,2,3,0,13,14,1,0,0
1533863329996163,0,3,-5,-18,-11,-1,-2,-1
1533863329996163,-1,3,0,-14,-15,-3,-2,-1
1533863330017107,-1,-5,-17,-4,2,4,0,-3
1533863330017107,-1,-5,2,6,3,-5,-2,-1
1533863330018103,-2,-4,-5,0,16,3,2,1
1533863330018103,0,3,7,6,3,-1,0,0
1533863330039048,-1,0,5,5,-11,-4,-1,1
1533863330039048,-1,1,-1,4,-6,-2,-1,-1
1533863330041043,-1,-5,-6,-2,4,2,-2,-1
1533863330041043,1,1,0,-8,-3,-3,-2,-1
1533863330055005,1,3,12,2,-1,0,-1,-2
1533863330055005,-1,1,-9,-5,15,2,-1,0
1533863330056020,-1,-19,24,21,-4,-2,0,3
1533863330056020,-2,-4,-8,-30,-5,-3,-1,-2
1533863330076947,-1,2,0,-4,-19,0,-1,-1
1533863330076947,-3,0,1,2,-2,-4,-2,-2
1533863330077960,0,1,-10,-12,10,-1,0,-2
1533863330077960,0,3,1,9,6,0,-2,-1
1533863330090909,-2,-3,-5,1,1,-1,-1,-2
1533863330090909,-2,-3,0,-8,-1,-1,-1,-1
1533863330099895,2,1,-7,1,-1,1,-1,-1
1533863330099895,4,1,2,2,-3,0,-1,-1
1533863330114856,1,6,9,-8,24,6,-1,-1
1533863330114856,-6,-9,-22,-4,-36,-9,-3,-4
1533863330115842,0,-1,3,-11,-9,1,-2,-3
1533863330115842,-2,0,-3,3,0,-3,0,-1
1533863330136803,1,-2,5,2,-3,0,2,0
1533863330136803,0,1,-2,-9,15,2,0,-1
1533863330138796,-1,-2,-7,-1,-5,-4,-2,0
1533863330138796,0,9,-4,-4,-1,-4,-3,-1
1533863330150749,-4,-16,-9,4,4,-2,-2,-1
1533863330150749,-1,-2,24,6,-5,-1,-2,-1
1533863330159725,-5,-5,-54,6,-6,-4,-3,-4
1533863330159725,1,4,11,-2,8,6,3,2
1533863330174706,0,3,-8,-17,-9,-3,-1,-2
1533863330174706,-5,-5,-8,7,-4,-4,-3,-2
1533863330175682,1,-2,5,-3,-7,0,-2,-1
1533863330175682,-3,-5,-4,5,5,-1,-3,-2
1533863330196627,-1,3,-2,-1,7,-2,0,-1
1533863330196627,2,1,10,-5,3,2,3,1
1533863330198629,-1,5,5,-2,-6,0,0,-1
1533863330198629,-3,-4,-6,3,-1,-1,-1,-1
1533863330210589,-2,0,6,11,-9,-1,-1,-2
1533863330210589,2,11,-15,-12,-4,-5,-1,-2
1533863330219566,-4,-11,-3,5,3,0,0,0
1533863330219566,-2,0,14,-12,-10,0,-1,0
1533863330234525,-5,-6,-11,9,4,-4,-3,-1
1533863330234525,0,1,0,-6,-4,-1,-1,0
1533863330235542,0,3,-4,-5,2,0,0,0
1533863330235542,0,-2,3,3,-1,-3,0,-2
1533863330257463,0,-1,14,0,0,2,-2,-1
1533863330257463,-1,-5,-28,2,1,0,-1,-1
1533863330258465,1,1,8,-11,-9,-6,-1,-1
1533863330258465,-1,-2,-7,0,-1,0,0,-2
1533863330270432,-3,1,2,3,-5,-1,1,0
1533863330270432,-1,-3,4,6,4,0,0,-1
1533863330279405,-2,0,4,-13,-7,-3,-2,0
1533863330279405,1,1,-7,10,5,-1,-1,-2
1533863330294365,-4,-4,-15,1,-9,-6,-3,-3
1533863330294365,-2,-2,7,9,4,3,-1,-2
1533863330296361,-1,-1,-2,10,8,1,1,-2
1533863330296361,0,1,4,-27,-5,0,-1,1
1533863330317307,-1,1,1,10,3,0,-1,-3
1533863330317307,-2,-9,-1,-6,-2,0,-1,0
1533863330318301,-1,-14,16,2,-10,-3,1,1
1533863330318301,0,-1,-6,14,2,2,3,0
1533863330330269,-1,-1,-1,-26,-9,-3,-3,-2
1533863330330269,-3,-4,1,-6,-2,-2,-3,-1
1533863330339245,1,7,10,12,9,-1,-2,-1
1533863330339245,-3,-6,-7,0,-6,-5,-4,-4
1533863330355206,-2,0,0,-2,-1,1,2,-1
1533863330355206,1,3,1,-2,-5,-1,-2,-1
1533863330356200,0,1,-1,-7,5,0,-2,0
1533863330356200,-1,-4,-5,10,-3,-4,-3,3
1533863330377144,-4,1,-2,-3,-1,-4,-2,-11
1533863330377144,-2,0,2,9,-2,0,1,-3
1533863330378157,-1,2,-8,-34,-6,-2,0,0
1533863330378157,-1,-2,0,5,8,-2,-2,-3
1533863330390108,-2,-3,-10,14,-10,-2,-4,2
1533863330390108,0,0,10,-11,-5,-2,-1,2
1533863330399093,-1,-12,6,4,6,3,2,-4
1533863330399093,-1,-2,-6,-11,-12,-3,-1,-3
1533863330414049,2,3,7,-2,10,0,1,2
1533863330414049,-1,-5,-1,-3,4,2,-1,-1
1533863330416040,-2,6,-3,1,-6,-2,-1,0
1533863330416040,-1,-1,0,3,3,-1,-2,-3
1533863330436986,2,-2,-1,-9,-6,-2,1,1
1533863330436986,1,0,-3,-9,3,-1,-1,0
1533863330444962,-1,-1,-19,-2,0,-3,-1,0
1533863330444962,-2,-2,6,14,0,-1,-1,-2
1533863330458925,-2,0,1,23,4,4,1,-1
1533863330458925,-1,1,1,-4,-1,-1,-1,-1
1533863330460918,-2,-1,-9,-33,-1,-3,-2,-1
1533863330460918,1,3,-6,8,2,-3,-2,-1
1533863330473887,-3,-19,7,15,4,-2,-1,2
1533863330473887,-2,-3,-3,-1,-3,1,-1,0
1533863330475879,0,2,4,6,-5,1,0,-2
1533863330475879,-2,2,-2,-27,-1,-1,1,-1
1533863330496880,0,5,-3,12,5,-1,-3,0
1533863330496880,-2,-3,-6,10,-10,-6,-1,-2
1533863330498818,1,0,6,3,4,-2,-1,-3
1533863330498818,0,-1,0,-5,-3,4,0,-1
1533863330519766,-2,-3,-8,-23,-2,-1,-2,0
1533863330519766,0,-2,1,-5,-4,-2,-1,-2
1533863330520760,-2,3,2,23,7,-4,-3,-1
1533863330520760,-2,-2,-1,10,-12,-1,-2,-1
1533863330534726,0,1,-4,-21,-13,0,-1,1
1533863330534726,0,0,0,13,-4,0,0,-3
1533863330535720,-4,0,-3,7,2,0,-1,-1
1533863330535720,-1,-2,-1,-3,10,-3,0,-1
1533863330556663,0,0,-1,-6,-5,-2,-1,-2
