timestamp,x,y,z,w
1533863328590884,-0.29364,0.0460205,-0.316162,0.90094
1533863328605856,-0.293579,0.0460205,-0.316162,0.90094
1533863328628796,-0.293274,0.0458374,-0.31604,0.901123
1533863328658706,-0.292786,0.0455933,-0.31604,0.901245
1533863328666681,-0.292786,0.0458374,-0.315979,0.901306
1533863328688623,-0.293213,0.0464478,-0.315979,0.901123
1533863328711561,-0.293945,0.0473022,-0.315796,0.900879
1533863328766416,-0.294373,0.0477905,-0.315552,0.900818
1533863328768411,-0.293945,0.0477295,-0.315491,0.901001
1533863328773396,-0.294189,0.0481567,-0.31543,0.900879
1533863328787360,-0.295227,0.0491333,-0.315186,0.900574
1533863328810302,-0.295349,0.0493774,-0.315125,0.900574
1533863328830244,-0.294861,0.0493774,-0.315186,0.900696
1533863328846202,-0.294861,0.0493774,-0.315186,0.900696
1533863328892079,-0.295715,0.0504761,-0.314819,0.900452
1533863328893076,-0.296753,0.0513916,-0.314514,0.900208
1533863328907039,-0.295471,0.0505371,-0.314514,0.900635
1533863328929977,-0.293457,0.0493774,-0.315063,0.901184
1533863328951934,-0.293457,0.0494995,-0.31543,0.901062
1533863328973864,-0.2948,0.0502319,-0.315491,0.900574
1533863328989840,-0.295349,0.0505981,-0.315613,0.90033
1533863329012760,-0.294739,0.0504761,-0.315613,0.900513
1533863329033700,-0.294006,0.050354,-0.315735,0.900757
1533863329056642,-0.293945,0.050415,-0.315735,0.900757
1533863329072596,-0.294189,0.050415,-0.315857,0.900635
1533863329093543,-0.294189,0.050415,-0.315857,0.900635
1533863329110495,-0.294128,0.0504761,-0.315979,0.900574
1533863329132448,-0.294556,0.050415,-0.316101,0.900452
1533863329161362,-0.294434,0.0501709,-0.316101,0.900452
1533863329170334,-0.293945,0.0499878,-0.316162,0.900635
1533863329192279,-0.293884,0.0499878,-0.316162,0.900635
1533863329213219,-0.294312,0.0502319,-0.316101,0.900513
1533863329230184,-0.294739,0.050354,-0.316101,0.900391
1533863329253113,-0.294739,0.050354,-0.316101,0.900391
1533863329267103,-0.294739,0.050354,-0.316101,0.900391
1533863329290020,-0.294739,0.050354,-0.316101,0.900391
1533863329312965,-0.2948,0.050415,-0.316101,0.90033
1533863329326917,-0.2948,0.050415,-0.316101,0.90033
1533863329349858,-0.294739,0.050415,-0.316101,0.90033
1533863329372793,-0.295166,0.0505371,-0.315979,0.900269
1533863329386756,-0.295105,0.050415,-0.315735,0.900391
1533863329409697,-0.294678,0.0501709,-0.315674,0.900574
1533863329432632,-0.294678,0.0501709,-0.315674,0.900574
1533863329446596,-0.294983,0.0502319,-0.315308,0.900574
1533863329470531,-0.294434,0.0498047,-0.315063,0.900879
1533863329492473,-0.293518,0.0493774,-0.31488,0.901245
1533863329513417,-0.293518,0.0491943,-0.314758,0.901306
1533863329530371,-0.293884,0.0490723,-0.314636,0.901245
1533863329552313,-0.293701,0.0487061,-0.314575,0.901306
1533863329573257,-0.293396,0.0485229,-0.314514,0.901428
1533863329590211,-0.293396,0.0485229,-0.314514,0.901489
1533863329613150,-0.293762,0.0487671,-0.314331,0.901367
1533863329635106,-0.293762,0.0487671,-0.314331,0.901367
1533863329650051,-0.293213,0.048584,-0.31427,0.901611
1533863329672992,-0.292786,0.0484009,-0.31427,0.901733
1533863329693975,-0.292786,0.0484009,-0.31427,0.901733
1533863329709892,-0.292786,0.0484009,-0.31427,0.901733
1533863329732830,-0.292419,0.0480347,-0.314148,0.901917
1533863329754993,-0.291748,0.0474243,-0.314209,0.902161
1533863329769897,-0.291199,0.046814,-0.314209,0.902344
1533863329800650,-0.290588,0.0462646,-0.314148,0.902588
1533863329813614,-0.289612,0.0452881,-0.313965,0.903015
1533863329837556,-0.287903,0.0436401,-0.313782,0.903748
1533863329852509,-0.286194,0.041748,-0.31366,0.904419
1533863329875448,-0.285034,0.0402832,-0.313538,0.904846
1533863329897390,-0.286316,0.039917,-0.313354,0.904541
1533863329918337,-0.28894,0.0405884,-0.31311,0.903748
1533863329935326,-0.291382,0.0412598,-0.312988,0.903015
1533863329957267,-0.292603,0.041626,-0.312927,0.902588
1533863329979212,-0.292664,0.0420532,-0.312927,0.902588
1533863329995181,-0.292603,0.0425415,-0.312866,0.902588
1533863330018103,-0.292419,0.0432129,-0.312805,0.902649
1533863330040048,-0.292053,0.0435791,-0.312744,0.902771
1533863330055005,-0.291382,0.0437012,-0.312744,0.902954
1533863330077960,-0.291016,0.0441895,-0.312683,0.903076
1533863330098889,-0.290894,0.0445557,-0.312683,0.903076
1533863330114856,-0.290894,0.0447998,-0.312744,0.903076
1533863330137798,-0.290588,0.0450439,-0.312805,0.903137
1533863330158731,-0.290344,0.0449829,-0.312927,0.903198
1533863330174706,-0.290649,0.0452881,-0.312927,0.903076
1533863330197624,-0.290649,0.0452881,-0.312927,0.903076
1533863330218568,-0.289978,0.0450439,-0.312927,0.903259
1533863330235542,-0.289978,0.0450439,-0.312927,0.90332
1533863330257463,-0.290161,0.0450439,-0.312927,0.903198
1533863330278410,-0.290405,0.0449829,-0.313049,0.903137
1533863330295362,-0.290405,0.0449829,-0.313049,0.903137
1533863330317307,-0.290405,0.0449829,-0.313049,0.903137
1533863330338248,-0.290466,0.045166,-0.313049,0.903076
1533863330355206,-0.290527,0.045166,-0.313049,0.903076
1533863330377144,-0.290527,0.045105,-0.31311,0.903076
1533863330399093,-0.290344,0.0449829,-0.31311,0.903137
1533863330415043,-0.290039,0.0449219,-0.313049,0.903259
1533863330443968,-0.289734,0.0444946,-0.312866,0.903442
1533863330459923,-0.289001,0.0437012,-0.312805,0.903748
1533863330474882,-0.288208,0.0429077,-0.312744,0.904053
1533863330497835,-0.287231,0.0421143,-0.312744,0.904358
1533863330519766,-0.286194,0.0415649,-0.312988,0.904663
1533863330534726,-0.285522,0.0413208,-0.313416,0.904724
1533863330557661,-0.285461,0.0411987,-0.313904,0.904602
1533863330580613,-0.285522,0.0410156,-0.314453,0.904358
1533863330602542,-0.284851,0.0407715,-0.314941,0.904419
1533863330617501,-0.283997,0.0404053,-0.315369,0.904541
1533863330647424,-0.283386,0.0401001,-0.315674,0.904663
1533863330654401,-0.282471,0.039856,-0.315796,0.904907
1533863330677409,-0.281555,0.0395508,-0.315796,0.905212
1533863330700279,-0.280823,0.0394897,-0.315735,0.905457
1533863330714243,-0.281006,0.0396729,-0.315552,0.905457
1533863330737185,-0.281555,0.039856,-0.315308,0.905396
1533863330760119,-0.281799,0.0397339,-0.315063,0.905396
1533863330774274,-0.281921,0.0396118,-0.314941,0.905396
1533863330798018,-0.281982,0.0396118,-0.314941,0.905396
1533863330825943,-0.282227,0.0396729,-0.314819,0.905334
1533863330834931,-0.282288,0.0396729,-0.314819,0.905334
1533863330857858,-0.281799,0.0396118,-0.314819,0.905457
1533863330879799,-0.281616,0.0396118,-0.314941,0.905518
1533863330894763,-0.281738,0.0400391,-0.315063,0.905396
1533863330917698,-0.282104,0.0403442,-0.315063,0.905273
1533863330939642,-0.281677,0.0401001,-0.315186,0.905396
1533863330961805,-0.280701,0.039917,-0.315308,0.90564
1533863330977538,-0.280457,0.039917,-0.315613,0.905579
1533863331000475,-0.281067,0.0401611,-0.315491,0.905457
1533863331021424,-0.281372,0.0403442,-0.31488,0.905579
1533863331037381,-0.280457,0.0397339,-0.314575,0.906006
1533863331060316,-0.280396,0.0396729,-0.314575,0.906006
1533863331082258,-0.281372,0.039978,-0.314453,0.905701
1533863331097217,-0.28241,0.0404663,-0.314331,0.905457
1533863331120156,-0.282898,0.0410156,-0.314209,0.905273
1533863331141103,-0.283203,0.0415039,-0.314209,0.905151
1533863331158055,-0.283875,0.0418091,-0.314148,0.904968
1533863331180004,-0.284241,0.0419312,-0.314087,0.904846
1533863331200948,-0.283997,0.0419312,-0.313904,0.905029
1533863331217895,-0.28363,0.0418091,-0.313843,0.905151
1533863331239839,-0.283386,0.041687,-0.313843,0.905212
1533863331261777,-0.282898,0.0419312,-0.313721,0.905396
1533863331277734,-0.282654,0.0421143,-0.313477,0.905579
1533863331299677,-0.282532,0.041748,-0.313354,0.90564
1533863331328599,-0.282532,0.0415039,-0.313293,0.905701
1533863331337593,-0.282288,0.0410767,-0.313171,0.905823
1533863331360514,-0.28186,0.0405884,-0.31311,0.906006
1533863331382458,-0.281616,0.0401611,-0.31311,0.906128
1533863331397419,-0.281616,0.0401611,-0.31311,0.906128
1533863331420364,-0.281616,0.0402832,-0.313232,0.906067
1533863331442298,-0.281616,0.0403442,-0.313232,0.906067
1533863331457258,-0.281616,0.0403442,-0.313232,0.906067
1533863331480193,-0.281555,0.0403442,-0.313232,0.906067
1533863331503132,-0.281555,0.0403442,-0.313232,0.906067
1533863331518093,-0.281555,0.0404663,-0.313171,0.906067
1533863331540033,-0.281799,0.0407715,-0.312988,0.906067
1533863331562973,-0.282104,0.0407715,-0.312927,0.905945
1533863331576935,-0.282288,0.0409546,-0.312988,0.905884
1533863331599877,-0.282227,0.0413818,-0.312805,0.905945
1533863331622812,-0.282288,0.041748,-0.312622,0.906006
1533863331636802,-0.281982,0.0419922,-0.3125,0.906128
1533863331659716,-0.281677,0.0421143,-0.312317,0.90625
1533863331682652,-0.281616,0.0421143,-0.312317,0.90625
1533863331711595,-0.281982,0.0422974,-0.312378,0.906128
1533863331720551,-0.282227,0.0421753,-0.312439,0.906067
1533863331742504,-0.282104,0.0419312,-0.312622,0.906006
1533863331757452,-0.281921,0.041748,-0.312622,0.906067
1533863331780393,-0.281921,0.0411377,-0.312866,0.906067
1533863331802334,-0.28186,0.0405273,-0.31311,0.906006
1533863331817291,-0.281494,0.0397949,-0.313354,0.906067
1533863331840231,-0.28064,0.0393066,-0.31366,0.90625
1533863331863169,-0.279968,0.0392456,-0.31366,0.906494
1533863331884330,-0.279419,0.0391235,-0.313538,0.906677
1533863331900085,-0.278809,0.0389404,-0.313538,0.90686
1533863331923009,-0.278809,0.0388794,-0.313538,0.90686
1533863331944950,-0.278992,0.0392456,-0.313477,0.90686
1533863331959910,-0.279236,0.0395508,-0.313232,0.906799
1533863331982848,-0.279297,0.0396118,-0.313049,0.90686
1533863332003792,-0.279297,0.0396118,-0.313049,0.90686
1533863332019753,-0.279663,0.0397949,-0.312866,0.906799
1533863332042919,-0.279907,0.0401001,-0.312805,0.906738
1533863332063867,-0.279907,0.0401001,-0.312805,0.906738
1533863332079829,-0.279907,0.0400391,-0.312805,0.906738
1533863332102759,-0.279724,0.0402832,-0.312927,0.906738
1533863332123837,-0.279724,0.0404663,-0.313049,0.906677
1533863332139664,-0.27948,0.0405273,-0.313354,0.906677
1533863332162600,-0.279175,0.0405884,-0.313721,0.906616
1533863332183580,-0.278931,0.0407715,-0.314148,0.906555
1533863332200499,-0.278625,0.0410767,-0.314453,0.906555
1533863332223442,-0.278381,0.0412598,-0.314636,0.906555
1533863332243395,-0.278198,0.0414429,-0.314758,0.906555
1533863332260365,-0.278381,0.041748,-0.315002,0.906372
1533863332283276,-0.278381,0.0421143,-0.315063,0.906372
1533863332303223,-0.278015,0.0422974,-0.315002,0.906433
1533863332320177,-0.277771,0.0424194,-0.315002,0.906555
1533863332349103,-0.27771,0.0426025,-0.315002,0.906555
1533863332365058,-0.277893,0.0430298,-0.315002,0.906494
1533863332380017,-0.278015,0.043457,-0.314819,0.906494
1533863332402973,-0.277954,0.0438843,-0.314575,0.906555
1533863332424900,-0.277954,0.0442505,-0.31427,0.906616
1533863332439860,-0.27832,0.0445557,-0.314148,0.906555
1533863332469781,-0.278687,0.0447998,-0.314026,0.906494
1533863332485735,-0.279236,0.0450439,-0.313843,0.906372
1533863332499714,-0.279602,0.0452271,-0.313721,0.90625
1533863332522636,-0.279785,0.0453491,-0.313599,0.90625
1533863332545574,-0.279968,0.0456543,-0.31366,0.906189
1533863332559537,-0.280212,0.0461426,-0.313721,0.906067
1533863332583474,-0.280334,0.0466919,-0.313843,0.905945
1533863332605415,-0.280334,0.0472412,-0.313904,0.905884
1533863332627355,-0.280334,0.0475464,-0.314087,0.905823
1533863332642319,-0.280212,0.0477295,-0.31427,0.905762
1533863332665254,-0.280334,0.0477295,-0.314514,0.90564
1533863332679217,-0.280701,0.0474243,-0.314697,0.905457
1533863332703161,-0.280945,0.0469971,-0.314941,0.905334
1533863332725094,-0.28125,0.0467529,-0.315186,0.905212
1533863332739223,-0.281616,0.0465698,-0.315369,0.904968
1533863332762993,-0.281616,0.0465088,-0.315613,0.904907
1533863332784944,-0.281372,0.0463867,-0.315796,0.904968
1533863332799894,-0.281311,0.0464478,-0.315796,0.904968
1533863332822833,-0.28125,0.0465088,-0.315979,0.904907
1533863332845773,-0.281311,0.0465088,-0.316284,0.904785
1533863332866719,-0.281433,0.0465088,-0.316528,0.904663
1533863332882673,-0.281555,0.0465698,-0.316772,0.904541
1533863332905612,-0.281494,0.0466309,-0.317017,0.90448
1533863332926556,-0.281189,0.0466309,-0.317261,0.90448
1533863332942513,-0.280823,0.0466309,-0.317566,0.90448
1533863332965464,-0.280823,0.0466309,-0.317566,0.90448
1533863332986403,-0.280518,0.0467529,-0.317749,0.904541
1533863333002356,-0.28009,0.046875,-0.31781,0.904602
1533863333025298,-0.28009,0.046875,-0.31781,0.904602
1533863333046236,-0.28009,0.046814,-0.31781,0.904602
1533863333063206,-0.280212,0.0469971,-0.317871,0.904541
1533863333101089,-0.280457,0.0473022,-0.317932,0.904419
1533863333106083,-0.280518,0.0474854,-0.317932,0.904419
1533863333123031,-0.280518,0.0474854,-0.317932,0.904419
1533863333144971,-0.280518,0.0474854,-0.317932,0.904419
1533863333150972,-0.280701,0.0475464,-0.318115,0.904297
1533863333174891,-0.280701,0.0474854,-0.318298,0.904236
1533863333187857,-0.280701,0.0474854,-0.318298,0.904236
1533863333217780,-0.280334,0.0473633,-0.318298,0.904358
1533863333241716,-0.280334,0.0473633,-0.318298,0.904358
1533863333247697,-0.280273,0.0473633,-0.318298,0.904358
1533863333270635,-0.280457,0.0475464,-0.318237,0.904297
1533863333295837,-0.280579,0.0477295,-0.318176,0.904297
1533863333307961,-0.280396,0.0479126,-0.318115,0.904358
1533863333330736,-0.280334,0.0481567,-0.318054,0.904419
1533863333352680,-0.28009,0.0483398,-0.317871,0.904541
1533863333368693,-0.28009,0.0483398,-0.317688,0.904602
1533863333390576,-0.28009,0.0483398,-0.317688,0.904602
1533863333413526,-0.280396,0.0484619,-0.317627,0.90448
1533863333429468,-0.28064,0.0487061,-0.317627,0.904419
1533863333459388,-0.28064,0.0490112,-0.317444,0.90448
1533863333473355,-0.280518,0.0490723,-0.317261,0.904541
1533863333488395,-0.28064,0.0491943,-0.317017,0.904602
1533863333510253,-0.281067,0.0493164,-0.316895,0.90448
1533863333536206,-0.281616,0.0495605,-0.316711,0.904358
1533863333548155,-0.282104,0.0497437,-0.316528,0.904297
1533863333571182,-0.282349,0.0497437,-0.316345,0.904297
1533863333593232,-0.282593,0.0498657,-0.316223,0.904236
