timestamp,roll,pitch,yaw
1533863328590884,-0.595805,-0.102934,-0.643363
1533863328605856,-0.595673,-0.102895,-0.643358
1533863328628796,-0.594978,-0.102944,-0.643052
1533863328658706,-0.593829,-0.103065,-0.642936
1533863328666681,-0.594007,-0.102581,-0.642974
1533863328688623,-0.595226,-0.101764,-0.643268
1533863328711561,-0.597215,-0.100596,-0.643295
1533863328766416,-0.598398,-0.0998442,-0.643044
1533863328768411,-0.597521,-0.0996301,-0.642933
1533863328773396,-0.598254,-0.098987,-0.643006
1533863328787360,-0.600948,-0.0977619,-0.642971
1533863328810302,-0.601362,-0.0973612,-0.642991
1533863328830244,-0.600371,-0.097076,-0.643149
1533863328846202,-0.600371,-0.097076,-0.643149
1533863328892079,-0.602768,-0.0954361,-0.642939
1533863328893076,-0.605451,-0.0942794,-0.642776
1533863328907039,-0.602342,-0.0949715,-0.642375
1533863328929977,-0.597564,-0.0960665,-0.643015
1533863328951934,-0.597613,-0.0960736,-0.643834
1533863328973864,-0.600747,-0.095684,-0.644263
1533863328989840,-0.60206,-0.0954668,-0.644672
1533863329012760,-0.600751,-0.0952821,-0.644642
1533863329033700,-0.59922,-0.0950859,-0.644904
1533863329056642,-0.599127,-0.0949367,-0.644935
1533863329072596,-0.599605,-0.0951761,-0.645163
1533863329093543,-0.599605,-0.0951761,-0.645163
1533863329110495,-0.599493,-0.0951053,-0.645433
1533863329132448,-0.600328,-0.0955715,-0.645639
1533863329161362,-0.599908,-0.0959357,-0.645484
1533863329170334,-0.59883,-0.0959745,-0.645564
1533863329192279,-0.598699,-0.0959357,-0.645559
1533863329213219,-0.599713,-0.0957416,-0.645541
1533863329230184,-0.600655,-0.0958044,-0.645586
1533863329253113,-0.600655,-0.0958044,-0.645586
1533863329267103,-0.600655,-0.0958044,-0.645586
1533863329290020,-0.600655,-0.0958044,-0.645586
1533863329312965,-0.600796,-0.095739,-0.645597
1533863329326917,-0.600796,-0.095739,-0.645597
1533863329349858,-0.600664,-0.0957002,-0.645592
1533863329372793,-0.601626,-0.0956845,-0.645398
1533863329386756,-0.601455,-0.0957095,-0.644843
1533863329409697,-0.60046,-0.0958255,-0.644622
1533863329432632,-0.60046,-0.0958255,-0.644622
1533863329446596,-0.601128,-0.0956916,-0.643874
1533863329470531,-0.599797,-0.0959417,-0.643191
1533863329492473,-0.597711,-0.0959912,-0.642647
1533863329513417,-0.597615,-0.0962447,-0.6423
1533863329530371,-0.598289,-0.0966313,-0.641956
1533863329552313,-0.597686,-0.0971368,-0.641622
