timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1533260489739137,0,-96,114,-2,5,2,0,1
1533260489741103,16,-68,15,-1,-12,-20,-4,-1
1533260489741103,14,-52,-58,-12,-4,-16,0,2
1533260489762120,2,-53,-43,-1,1,-7,0,-2
1533260489762120,8,98,-29,8,8,3,4,3
1533260489763109,12,124,-65,-15,-7,2,-2,5
1533260489763109,-7,94,-88,-17,5,-14,-2,5
1533260489784134,99,80,-103,7,-8,-12,-3,6
1533260489784134,112,40,-101,-13,5,-9,6,16
1533260489786120,127,24,14,8,-2,-28,-1,12
1533260489786120,93,60,-8,4,-18,-21,-4,17
1533260489799145,5,7,-18,-1,-8,-14,0,26
1533260489799145,23,25,-105,11,9,4,4,21
1533260489801146,-9,70,-128,-12,-5,-2,-4,10
1533260489801146,-65,47,-128,-10,14,8,1,3
1533260489822165,-99,76,-55,-14,12,6,-1,-6
1533260489822165,-108,114,-64,12,12,3,2,-7
1533260489822165,-90,127,-58,-15,-2,-1,-3,-9
1533260489822165,-49,101,-53,5,-11,8,-1,-17
1533260489828161,-26,-5,-21,18,-4,10,-4,-18
1533260489828161,-22,30,2,3,-6,14,-1,-21
1533260489836165,-3,-20,67,-15,-25,17,-4,-20
1533260489836165,-10,-22,67,22,-8,15,2,-14
1533260489859181,-32,-58,59,-2,-3,12,-1,-13
1533260489859181,-37,-100,79,-11,5,7,1,-12
1533260489859181,-28,-90,76,3,15,12,-2,-10
1533260489859181,-30,-128,77,-5,1,7,-5,-9
1533260489873181,-14,-117,61,-3,2,9,-2,-5
1533260489873181,-19,-95,42,0,3,3,-1,-6
1533260489874185,-29,2,27,0,5,5,0,-3
1533260489874185,-13,47,46,2,-8,3,-2,-4
1533260489888212,-2,-20,14,11,1,5,3,-2
1533260489888212,-18,-11,25,-3,-1,2,-1,-3
1533260489920231,-19,61,20,-2,6,-1,-1,-1
1533260489920231,-4,118,15,-17,-1,0,-1,-1
1533260489922216,-5,127,7,-6,-4,-1,-3,-4
1533260489922216,-16,99,15,-5,-9,4,-2,-4
1533260489923217,-6,94,8,15,8,2,1,0
1533260489923217,0,-72,16,3,-2,-3,-2,-1
1533260489941323,-4,19,4,-1,4,0,-2,1
1533260489941323,4,58,8,3,0,-4,-1,0
1533260489943284,4,45,3,1,-3,-1,-2,-2
1533260489943284,5,47,8,6,-1,-1,-2,-1
1533260489955364,5,-61,15,-1,2,-3,-1,-1
1533260489955364,6,-96,4,4,2,-4,1,1
1533260489964321,-3,-68,19,-6,0,-1,-1,0
1533260489964321,1,68,6,-19,-4,-4,-2,0
1533260489979345,3,120,-2,-9,-2,-4,-1,-2
1533260489979345,0,62,23,7,1,-1,-3,1
1533260489981347,0,-81,-5,8,1,-3,-1,2
1533260489981347,3,-113,-5,0,0,-1,-2,0
1533260490001378,5,-101,-2,15,-1,0,-1,1
1533260490001378,1,-85,-1,-6,4,4,1,0
1533260490003379,7,-96,-45,-18,-9,-2,-3,0
1533260490003379,10,-69,8,-10,-1,1,1,0
