timestamp,x,y,z
1533260488335558,0.24707,0.0644531,0.973633
1533260488357576,0.227051,0.0649414,0.959961
1533260488381577,0.230957,0.034668,0.98877
1533260488398589,0.242676,0.0483398,0.981934
1533260488417603,0.23877,0.0595703,0.970703
1533260488448625,0.231445,0.050293,0.969727
1533260488457631,0.237305,0.0336914,0.959473
1533260488510716,0.229004,0.0317383,0.960938
1533260488511714,0.22168,0.0219727,0.961426
1533260488520721,0.21875,0.0209961,0.958496
1533260488537773,0.226074,0.0234375,0.964355
1533260488560807,0.241699,0.0385742,0.974121
1533260488587826,0.256348,0.0668945,1.00293
1533260488636860,0.243652,0.090332,0.983887
1533260488637860,0.241211,0.0610352,0.98877
1533260488638848,0.232422,0.0351563,0.989746
1533260488657870,0.224121,0.0317383,0.978516
1533260488680929,0.234863,0.043457,0.958008
1533260488696904,0.244141,0.050293,0.951172
1533260488717919,0.249023,0.0512695,0.95166
1533260488756945,0.248047,0.0390625,0.973633
1533260488759948,0.244629,0.0258789,0.978516
1533260488778041,0.235352,0.0395508,0.989258
1533260488800015,0.23584,0.0566406,0.991699
1533260488817019,0.238281,0.0576172,0.984863
1533260488838048,0.236816,0.0522461,0.973633
1533260488868069,0.242188,0.0537109,0.966797
1533260488877076,0.245117,0.043457,0.954102
1533260488898127,0.243164,0.0361328,0.966309
1533260488920197,0.23877,0.0317383,0.963379
1533260488937220,0.243164,0.027832,0.96875
1533260488958281,0.23877,0.0400391,0.975098
1533260488980298,0.220215,0.0405273,0.986328
1533260488997310,0.228027,0.0380859,0.998047
1533260489034335,0.23584,0.0371094,0.998535
1533260489040327,0.235352,0.0419922,0.982422
1533260489058355,0.245605,0.0522461,0.962891
1533260489085403,0.256836,0.043457,0.975586
1533260489100382,0.259277,0.0332031,0.977539
1533260489118379,0.251953,0.0405273,0.969727
1533260489145413,0.244629,0.0488281,0.98291
1533260489160424,0.244629,0.0634766,0.977539
1533260489178499,0.241699,0.0761719,0.980957
1533260489197545,0.23584,0.0678711,0.996582
1533260489227563,0.232422,0.0454102,1.01123
1533260489238570,0.217285,0.137695,1.03467
1533260489265590,0.220215,0.0795898,1.01416
1533260489280649,0.321289,0.0351563,0.986328
1533260489311745,0.342285,0.0336914,0.984863
1533260489317750,0.356445,0.0283203,0.925781
1533260489347730,0.362305,-0.136719,0.887695
1533260489357740,0.524902,-0.240723,0.982422
1533260489385776,0.46875,-0.219238,1.02246
1533260489400817,0.355957,-0.0966797,1.06934
1533260489425821,0.283691,-0.0693359,1.08936
1533260489438846,0.219238,-0.104492,1.11475
1533260489467852,0.177246,-0.123047,1.09863
1533260489477857,0.109863,-0.164551,1.1001
1533260489504877,0.152832,-0.109863,1.05273
1533260489519887,0.0473633,-0.168945,1.02881
1533260489545907,-0.147949,-0.177246,0.999023
1533260489558915,-0.177734,-0.132813,0.997559
1533260489587949,-0.074707,-0.0268555,0.896973
1533260489605949,-0.173828,0.0317383,0.92334
1533260489626973,-0.212891,0.0195313,0.859375
1533260489642989,-0.178711,0.0620117,0.830078
1533260489657000,-0.166016,0.0429688,0.845215
1533260489680002,-0.234375,0.0859375,0.845703
