timestamp,roll,pitch,yaw
28515295715,-0.43742,1.48869,0.14153
28515312052,-0.435499,1.48743,0.143211
28515327069,-0.435499,1.48743,0.143211
28515349565,-0.437267,1.48876,0.142222
28515378549,-0.437267,1.48876,0.142222
28515387222,-0.436988,1.4878,0.141929
28515409558,-0.437867,1.4875,0.1408
28515432200,-0.437867,1.4875,0.1408
28515477858,-0.438423,1.48854,0.140767
28515480008,-0.439643,1.48883,0.139804
28515492103,-0.439643,1.48883,0.139804
28515517996,-0.439363,1.48787,0.139511
28515531048,-0.439363,1.48787,0.139511
28515551097,-0.440805,1.48861,0.138344
28515567493,-0.440805,1.48861,0.138344
28515603903,-0.442028,1.4889,0.137379
28515612712,-0.442028,1.4889,0.137379
28515627218,-0.441748,1.48794,0.137085
28515648247,-0.441748,1.48794,0.137085
28515671415,-0.443196,1.48868,0.135912
28515687171,-0.444421,1.48898,0.134945
28515708261,-0.444421,1.48898,0.134945
28515731382,-0.444421,1.48898,0.134945
28515747206,-0.444421,1.48898,0.134945
28515768209,-0.444421,1.48898,0.134945
28515791366,-0.446526,1.48896,0.132847
28515807238,-0.446822,1.48905,0.132503
28515828369,-0.446822,1.48905,0.132503
28515851413,-0.446822,1.48905,0.132503
28515867182,-0.446541,1.48808,0.132208
28515888254,-0.447118,1.48913,0.132157
28515911424,-0.449231,1.48912,0.130053
28515927196,-0.449231,1.48912,0.130053
28515948229,-0.44895,1.48815,0.129757
28515970738,-0.449533,1.4892,0.129701
28515987231,-0.449533,1.4892,0.129701
28516008339,-0.449533,1.4892,0.129701
28516030793,-0.450765,1.4895,0.128728
28516047195,-0.450765,1.4895,0.128728
28516068290,-0.451368,1.48822,0.127298
28516090785,-0.451956,1.48927,0.127237
28516107201,-0.451956,1.48927,0.127237
28516129716,-0.451956,1.48927,0.127237
28516150781,-0.451956,1.48927,0.127237
28516167180,-0.451956,1.48927,0.127237
28516188261,-0.451956,1.48927,0.127237
28516210719,-0.451675,1.48831,0.126941
28516227172,-0.45291,1.4886,0.125965
28516249680,-0.453503,1.48965,0.125902
28516270751,-0.453503,1.48965,0.125902
28516287195,-0.453503,1.48965,0.125902
28516309726,-0.454388,1.48934,0.124765
28516330765,-0.454388,1.48934,0.124765
28516347229,-0.454388,1.48934,0.124765
28516369704,-0.454388,1.48934,0.124765
28516390748,-0.455942,1.48972,0.123421
28516407203,-0.455942,1.48972,0.123421
28516429713,-0.455942,1.48972,0.123421
28516450975,-0.455942,1.48972,0.123421
28516467192,-0.456828,1.48941,0.122284
28516489651,-0.456828,1.48941,0.122284
28516510926,-0.456828,1.48941,0.122284
28516527265,-0.456828,1.48941,0.122284
28516549736,-0.456828,1.48941,0.122284
28516570977,-0.458067,1.48971,0.121304
28516587235,-0.45839,1.48979,0.120933
28516609761,-0.458625,1.49066,0.120333
28516630846,-0.452221,1.49127,0.126819
28516647204,-0.458836,1.49223,0.121413
28516669694,-0.446867,1.48937,0.140595
28516690720,-0.465715,1.48832,0.123201
28516713381,-0.455963,1.49023,0.133596
28516729701,-0.466193,1.49038,0.121559
28516750844,-0.464599,1.48951,0.12433
28516773278,-0.476546,1.49022,0.1113
28516797211,-0.471356,1.48921,0.114992
28516819093,-0.47022,1.48991,0.117532
28516827254,-0.472358,1.48989,0.115403
28516849718,-0.478704,1.49027,0.109772
28516870803,-0.479155,1.49098,0.108851
28516887154,-0.476182,1.49096,0.112003
28516909715,-0.474931,1.4912,0.113564
28516930806,-0.474413,1.49084,0.11462
28516947207,-0.474413,1.49084,0.11462
28516969768,-0.473977,1.49143,0.115775
