timestamp,x,y,z
28515295715,-0.625,-0.25,0.3125
28515312052,-1.0625,-0.9375,0.0625
28515327069,-0.8125,-0.25,0.1875
28515349565,-0.75,-0.75,0.1875
28515378549,-0.5,-0.3125,0.3125
28515387222,-0.875,-0.375,0.4375
28515409558,-0.875,-0.75,0.0625
28515432200,-0.625,-0.4375,0.3125
28515477858,-0.9375,-0.5625,0.375
28515480008,-0.625,-0.625,0.1875
28515492103,-0.875,-0.5,0.5
28515517996,-0.5625,-0.375,0.1875
28515531048,-0.8125,-0.75,0.125
28515551097,-0.75,-0.0625,0.5
28515567493,-0.875,-0.9375,0.1875
28515603903,-0.6875,-0.625,0.25
28515612712,-0.5,-0.0625,0.5625
28515627218,-0.875,-0.875,0.1875
28515648247,-0.5625,-0.3125,0.1875
28515671415,-0.8125,-0.375,0.375
28515687171,-0.625,-0.5,0
28515708261,-0.125,-0.0625,-0.125
28515731382,0.125,0.25,-0.125
28515747206,-0.0625,0.1875,-0.3125
28515768209,0,-0.125,-0.3125
28515791366,0.4375,0.25,-0.1875
28515807238,0.0625,0.3125,0.0625
28515828369,0.4375,-0.1875,-0.125
28515851413,-0.0625,0.0625,0.0625
28515867182,-0.3125,0.0625,0.0625
28515888254,-0.1875,-0.5625,-0.25
28515911424,-0.25,0.0625,0.125
28515927196,-0.3125,0.0625,-0.0625
28515948229,-0.0625,-0.25,-0.3125
28515970738,-0.0625,0.1875,0
28515987231,-0.25,0.0625,-0.0625
28516008339,0.0625,-0.25,0
28516030793,0,0.4375,0.125
28516047195,0.0625,-0.25,-0.1875
28516068290,-0.0625,-0.125,-0.125
28516090785,-0.125,0.3125,0.125
28516107201,-0.0625,-0.4375,-0.25
28516129716,-0.125,0.0625,0
28516150781,-0.1875,0,0.0625
28516167180,0.125,-0.125,-0.0625
28516188261,0,0.25,0.1875
28516210719,-0.0625,0.0625,0
28516227172,0.125,-0.3125,-0.125
28516249680,0,0.3125,0.25
28516270751,0.0625,0,0.0625
28516287195,-0.125,-0.1875,-0.125
