timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1533862417145845,7,3,12,4,-1,0,1,-1
1533862417145845,16,2,-1,-2,-8,2,0,-1
1533862417145845,-17,-5,-6,3,8,-6,-3,-2
1533862417145845,2,11,59,-1,9,2,0,0
1533862417146843,10,-16,-2,-8,-19,0,0,-1
1533862417146843,-12,-4,-4,2,3,-1,-2,-1
1533862417147846,-5,-3,11,2,2,-1,-1,0
1533862417147846,7,-4,-22,-1,-7,2,1,-2
1533862417158822,1,7,34,1,3,-2,-1,-2
1533862417158822,-9,2,17,2,5,-6,-1,1
1533862417166791,11,-1,27,10,2,3,1,-1
1533862417166791,4,0,-11,-18,-12,-2,-1,-2
1533862417174768,-13,-3,-36,12,8,-4,-4,0
1533862417174768,1,6,60,-4,0,-2,-1,-1
1533862417191722,8,1,-11,2,6,5,1,-2
1533862417191722,-8,-2,-5,18,1,-2,0,0
1533862417195715,-6,-1,-14,-28,-8,-2,0,-3
1533862417195715,4,-1,-24,-7,-6,1,0,-3
1533862417210672,0,0,-13,-17,-13,-4,-3,-1
1533862417210672,-7,-5,14,11,7,0,-1,-2
1533862417222839,0,-4,-19,-1,-1,-3,-3,-2
1533862417222839,3,8,-12,1,1,-1,-1,0
1533862417234609,-3,1,67,4,-1,-1,2,3
1533862417234609,1,0,-27,-7,-4,-4,-3,-3
1533862417274523,-17,-15,1,3,10,-2,-3,0
1533862417274523,5,2,-7,-6,-5,1,-2,-3
1533862417275511,11,-1,21,-5,-5,0,1,-1
1533862417275511,-15,-2,-12,6,7,-6,-4,-1
1533862417279544,2,-5,26,6,-2,1,2,0
1533862417279544,12,4,11,-1,0,3,1,0
1533862417279544,-13,-3,1,3,-9,-5,-2,1
1533862417279544,-5,-10,-59,-13,3,1,-2,-3
1533862417285640,11,4,5,10,-7,0,0,-2
1533862417285640,-8,-1,6,-5,5,-1,-1,-2
1533862417294452,-9,11,3,0,5,-3,-2,-4
1533862417294452,9,-3,0,8,5,3,1,-1
1533862417309408,3,4,-8,-5,-9,-1,-1,-1
1533862417309408,-11,-8,-10,6,3,-5,-3,-1
1533862417315392,-1,0,-19,-9,-3,0,-2,0
1533862417315392,6,4,21,-2,-6,0,-1,-2
1533862417323371,-7,-3,-51,-8,7,-2,-4,-2
1533862417323371,-5,9,26,-9,-5,-4,-2,-2
1533862417346313,4,-4,19,2,-2,3,2,1
1533862417346313,-3,-1,0,-2,0,-3,-2,-1
