acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,ori_x,ori_y,ori_z,ori_w,orie_x,orie_y,orie_z
0.218262,-0.852051,0.510742,1.75,0.375,1.3125,-0.424072,0.265015,-0.628418,0.595886,-1.03321,-0.218896,-1.49932
0.220215,-0.849609,0.50293,0.9375,1,1.0625,-0.423828,0.265137,-0.628418,0.596008,-1.03294,-0.218366,-1.49946
0.223145,-0.864746,0.51123,-0.4375,1.75,1.3125,-0.423645,0.265442,-0.628357,0.596008,-1.03302,-0.217705,-1.49964
0.214355,-0.858398,0.523438,-2.3125,1.625,2.5,-0.423462,0.266052,-0.628113,0.596069,-1.03357,-0.216479,-1.49969
0.212891,-0.861328,0.530762,-0.5,1,1.9375,-0.423157,0.266296,-0.628052,0.596313,-1.0334,-0.215603,-1.49982
0.214844,-0.857422,0.511719,-0.1875,0.5,0.625,-0.423157,0.266296,-0.628052,0.596313,-1.0334,-0.215603,-1.49982
0.223145,-0.867188,0.507813,-0.9375,0.1875,-0.125,-0.423157,0.266296,-0.628052,0.596313,-1.0334,-0.215603,-1.49982
0.224121,-0.870117,0.508789,-0.3125,-0.9375,0.4375,-0.423157,0.266296,-0.628052,0.596313,-1.0334,-0.215603,-1.49982
0.216309,-0.862305,0.530273,3,-1.3125,0.3125,-0.422852,0.265808,-0.628113,0.59668,-1.03216,-0.21566,-1.49944
0.213379,-0.86084,0.535645,2.8125,-2.1875,-1,-0.422668,0.265198,-0.628235,0.596985,-1.03097,-0.21611,-1.49909
0.210449,-0.881836,0.539063,2.0625,-3.9375,-2.4375,-0.422791,0.264465,-0.628235,0.597168,-1.03014,-0.217064,-1.49827
0.20752,-0.874512,0.524414,1.3125,-5.75,-6.375,-0.423462,0.263367,-0.628479,0.596924,-1.02978,-0.219615,-1.49767
0.225098,-0.861816,0.517578,0.125,-6.0625,-8,-0.424438,0.262146,-0.628845,0.596375,-1.02977,-0.222981,-1.49724
0.233398,-0.861328,0.512207,-2.625,-6.375,-8.125,-0.425842,0.261169,-0.629089,0.59552,-1.03089,-0.226658,-1.49676
0.234375,-0.872559,0.507813,-2.3125,-5.4375,-7.3125,-0.427063,0.260437,-0.629333,0.594788,-1.03206,-0.229736,-1.49656
0.222168,-0.864258,0.508789,-0.25,-4.625,-7.25,-0.427917,0.259583,-0.629639,0.594238,-1.03237,-0.232447,-1.49639
0.222656,-0.841309,0.498047,-1.625,-3.5625,-8.1875,-0.428772,0.258911,-0.630066,0.593445,-1.0329,-0.235172,-1.49673
0.23877,-0.841309,0.484863,-11.5,-3.8125,-7.6875,-0.430847,0.259216,-0.630005,0.591858,-1.0371,-0.238282,-1.49684
0.251953,-0.853027,0.489746,-13.6875,-3.5625,-5.3125,-0.432983,0.259949,-0.6297,0.590271,-1.04205,-0.240737,-1.49679
0.248047,-0.868164,0.500977,-11.25,-2.3125,-3.625,-0.43457,0.260681,-0.629395,0.589172,-1.04605,-0.242222,-1.49676
0.250977,-0.873047,0.51123,-3.8125,-2.1875,-1.125,-0.435181,0.260742,-0.629211,0.588867,-1.04728,-0.242939,-1.49633
0.248047,-0.858398,0.507813,0.25,0.5,-1.625,-0.43512,0.260559,-0.629456,0.588684,-1.04684,-0.243399,-1.49676
0.233887,-0.841797,0.510254,-3.5625,-0.5625,-5.1875,-0.435486,0.260437,-0.629883,0.588013,-1.04725,-0.244766,-1.49771
0.263184,-0.882324,0.477539,-13.625,-1.125,-5.4375,-0.4375,0.261475,-0.629639,0.586304,-1.05242,-0.246825,-1.49816
0.253418,-0.876465,0.550293,-3,-2.9375,-0.5625,-0.437744,0.26123,-0.629517,0.586365,-1.05255,-0.247295,-1.49757
0.233887,-0.88916,0.567383,2.875,-3.125,2.4375,-0.437073,0.260681,-0.629333,0.587341,-1.05062,-0.246397,-1.49652
0.225586,-0.836914,0.537598,-1.6875,-4,-1,-0.437134,0.260254,-0.629211,0.587585,-1.05016,-0.246753,-1.49573
0.22998,-0.84668,0.52832,-6.0625,-4,-1.75,-0.437805,0.260254,-0.628967,0.587341,-1.05144,-0.247535,-1.49508
0.241699,-0.867188,0.513184,-4.75,-2.0625,3.8125,-0.438171,0.260864,-0.628235,0.587646,-1.05314,-0.246444,-1.49386
0.235352,-0.904785,0.464844,-6.4375,2.9375,8.375,-0.438293,0.262939,-0.627075,0.58783,-1.05645,-0.242941,-1.49316
0.225586,-0.853516,0.500488,7.6875,2.5,15.0625,-0.43634,0.263489,-0.626099,0.590088,-1.05383,-0.237652,-1.49134
0.226074,-0.857422,0.505859,10.6875,5.625,18.6875,-0.433594,0.264282,-0.625122,0.592773,-1.05009,-0.230823,-1.48981
0.198242,-0.881836,0.538574,7.375,7.6875,30.6875,-0.430176,0.266724,-0.622864,0.596558,-1.04768,-0.219406,-1.48689
0.102051,-0.929199,0.552734,3.125,11.1875,40.6875,-0.425842,0.271423,-0.619202,0.601318,-1.04699,-0.202318,-1.48306
0.0571289,-0.974121,0.574219,9.5625,11.9375,47.75,-0.420166,0.276367,-0.61499,0.607361,-1.04435,-0.182091,-1.47832
0.0244141,-0.998535,0.591797,12.75,11.75,58.625,-0.413574,0.281799,-0.609619,0.614746,-1.04093,-0.158437,-1.47148
0.0180664,-1.00342,0.57373,12.625,16.4375,68.0625,-0.406311,0.28833,-0.603455,0.62262,-1.038,-0.131721,-1.46426
-0.0170898,-0.982422,0.569336,19.3125,23.5625,81.25,-0.39679,0.295715,-0.596619,0.631775,-1.03237,-0.0999795,-1.45678
-0.0585938,-0.949707,0.570313,16.625,25.8125,94.5,-0.386475,0.304443,-0.588135,0.641907,-1.02751,-0.0637931,-1.44741
-0.0976563,-0.956543,0.539551,9.3125,26.625,104.938,-0.376892,0.313782,-0.57843,0.651855,-1.02491,-0.0269341,-1.43643
-0.117188,-0.969727,0.500977,9.625,29,112.188,-0.366638,0.323792,-0.56781,0.662109,-1.02219,0.0124094,-1.42477
-0.117676,-0.949219,0.496094,14.5,30.5,117.875,-0.355225,0.333557,-0.556641,0.672791,-1.01705,0.0533886,-1.41212
-0.132324,-0.895996,0.490234,18.0625,32.1875,125.938,-0.34259,0.343506,-0.544678,0.684082,-1.01011,0.0969214,-1.39848
-0.148438,-0.875488,0.444824,10.625,30.9375,133.563,-0.330444,0.354248,-0.531006,0.695251,-1.00507,0.142125,-1.38273
-0.167969,-0.837402,0.420898,3.9375,29.4375,137.625,-0.318848,0.365417,-0.515991,0.706055,-1.00139,0.188071,-1.3653
-0.182617,-0.816406,0.402832,0.625,25.75,142.563,-0.307495,0.376465,-0.499756,0.716919,-0.997632,0.23459,-1.34575
-0.202637,-0.774902,0.378418,-2.3125,22.4375,144.813,-0.296509,0.387268,-0.482483,0.727539,-0.993663,0.281071,-1.32426
-0.205566,-0.803223,0.369629,-11.9375,18.1875,144.188,-0.287048,0.397949,-0.464233,0.737366,-0.991626,0.326103,-1.30126
-0.194824,-0.82666,0.387695,-17.125,13.875,137.125,-0.278992,0.407837,-0.446106,0.746216,-0.990377,0.367999,-1.27799
-0.175293,-0.783203,0.40332,-14.6875,11,134.188,-0.270935,0.416626,-0.428223,0.7547,-0.986852,0.408043,-1.25381
-0.212402,-0.729004,0.407227,-17.25,8.8125,130.375,-0.263367,0.424927,-0.410339,0.762695,-0.982941,0.446753,-1.2292
-0.230469,-0.793457,0.424805,-27.8125,3.75,125.563,-0.257996,0.4328,-0.391907,0.769714,-0.981563,0.482556,-1.20336
-0.259277,-0.830566,0.472168,-24.4375,-1.875,118,-0.252991,0.439087,-0.37439,0.776489,-0.977741,0.514912,-1.17681
-0.335938,-0.785156,0.5,-16.625,-6.1875,104.125,-0.247986,0.443542,-0.359009,0.782837,-0.970756,0.542624,-1.15132
-0.362793,-0.748535,0.521973,-19.5625,-16.6875,106.625,-0.243713,0.446655,-0.342407,0.789795,-0.961417,0.568815,-1.12071
-0.406738,-0.734375,0.543457,-19.3125,-20.5,107.75,-0.23938,0.449158,-0.325378,0.796875,-0.949937,0.594467,-1.08775
-0.525879,-0.715332,0.570313,-11.3125,-23.375,101.813,-0.234375,0.450439,-0.309448,0.803955,-0.934535,0.617762,-1.05408
-0.605469,-0.683594,0.562988,-8.375,-29.75,94.8125,-0.229675,0.450012,-0.294495,0.811157,-0.916116,0.636998,-1.01882
-0.61377,-0.733398,0.528809,-17.8125,-33.8125,82.625,-0.228149,0.449097,-0.280396,0.817078,-0.903147,0.650959,-0.985625
-0.597656,-0.780762,0.560547,-12.0625,-32.5625,76.4375,-0.226624,0.447388,-0.268005,0.822571,-0.889259,0.661807,-0.954404
-0.674316,-0.682129,0.600098,10.5,-27.75,67,-0.221252,0.445129,-0.258301,0.828369,-0.867492,0.672781,-0.925659
-0.665039,-0.578613,0.57959,7.9375,-33.5,57.75,-0.216675,0.441833,-0.249146,0.834106,-0.845429,0.680402,-0.896314
-0.625977,-0.547852,0.541016,-5.8125,-37.75,51.3125,-0.214966,0.438293,-0.239746,0.839111,-0.828816,0.68475,-0.867605
-0.610352,-0.553711,0.518066,-10,-33.6875,44.75,-0.214417,0.435364,-0.231201,0.843201,-0.81647,0.688075,-0.842723
-0.632813,-0.518066,0.493164,-7.6875,-25.8125,36.0625,-0.213684,0.433533,-0.224182,0.846191,-0.806739,0.691762,-0.823144
-0.595703,-0.463867,0.482422,-13.1875,-22,29.5,-0.213867,0.432007,-0.217773,0.848572,-0.799997,0.694535,-0.806097
-0.544922,-0.469727,0.442383,-23.5625,-14.75,21.1875,-0.21637,0.43158,-0.212341,0.849548,-0.801134,0.696331,-0.794846
-0.490723,-0.476074,0.418945,-31.75,-4.0625,13.1875,-0.220642,0.432556,-0.208069,0.84906,-0.809634,0.698037,-0.790014
-0.512207,-0.675781,0.854492,-31.9375,-16.875,-2.875,-0.226379,0.427551,-0.206787,0.850403,-0.812771,0.686142,-0.782112
-0.806641,-1.01758,0.718262,5.1875,-17.9375,1.625,-0.228577,0.424377,-0.207336,0.851196,-0.812465,0.67856,-0.779169
-0.547363,-0.322266,0.500977,-14.0625,-22,-33.6875,-0.232239,0.420166,-0.209778,0.851746,-0.814957,0.666593,-0.779644
-0.382324,-0.720703,0.60498,-38.75,-10,-4.75,-0.240601,0.417603,-0.208862,0.850891,-0.828659,0.656267,-0.778632
-0.540527,-0.769531,0.546387,-9.875,0.4375,-8.8125,-0.244446,0.416992,-0.210449,0.849731,-0.837156,0.650741,-0.783494
-0.592285,-0.57373,0.527344,0.5625,-0.25,-14.5,-0.2453,0.416321,-0.212585,0.849304,-0.839192,0.647095,-0.787506
-0.668945,-0.623047,0.471191,-21.5,-1.5625,-9.9375,-0.249451,0.417358,-0.212097,0.847656,-0.849868,0.645675,-0.790833
-0.682129,-0.717773,0.443359,-30.375,0.6875,-7.125,-0.25531,0.419373,-0.210876,0.845215,-0.865635,0.645055,-0.795395
-0.661621,-0.714844,0.453613,-19.625,5.875,-2.375,-0.259033,0.421692,-0.210083,0.84314,-0.877499,0.646321,-0.800139
-0.654785,-0.681152,0.475098,-7.8125,5.75,-0.375,-0.260437,0.423401,-0.209778,0.841919,-0.883449,0.648097,-0.803423
-0.651367,-0.618164,0.489258,-6.5625,2.375,1.125,-0.261108,0.424438,-0.208984,0.84137,-0.88632,0.649872,-0.804016
-0.64209,-0.62207,0.501953,-12.8125,-1.6875,2.5,-0.262695,0.425049,-0.207458,0.840942,-0.890065,0.65088,-0.802865
-0.609375,-0.648926,0.503906,-15.75,-3.125,4.5,-0.265015,0.425293,-0.205566,0.840576,-0.894602,0.651055,-0.800751
-0.597168,-0.666992,0.496094,-10,-2.625,6.375,-0.266479,0.425476,-0.203979,0.840393,-0.897293,0.651552,-0.798634
-0.60791,-0.631836,0.503906,-3.4375,-3,6.9375,-0.266602,0.425415,-0.202637,0.840759,-0.896716,0.652654,-0.795767
-0.617676,-0.637207,0.49707,-1.3125,-4.75,6.375,-0.266602,0.42511,-0.201416,0.841187,-0.895472,0.653284,-0.792611
-0.63916,-0.649902,0.491211,-2.6875,-6.4375,5.6875,-0.266968,0.424744,-0.200012,0.841614,-0.894853,0.653724,-0.789207
-0.642578,-0.651855,0.465332,-4.3125,-4.4375,3.9375,-0.2677,0.424927,-0.198853,0.841553,-0.896157,0.65446,-0.787543
-0.638184,-0.663574,0.47168,-1.5625,-4.8125,5.125,-0.268066,0.424866,-0.197754,0.841736,-0.896249,0.655086,-0.785338
-0.631836,-0.648926,0.477539,2.3125,-3.5625,4.5,-0.267761,0.424744,-0.197083,0.842041,-0.894959,0.655759,-0.783489
-0.619141,-0.665039,0.494629,-1.25,-2.3125,3.6875,-0.268066,0.424622,-0.196472,0.842102,-0.895061,0.655826,-0.782152
-0.59668,-0.63916,0.521484,-0.75,-1.5625,3.125,-0.268127,0.424255,-0.196045,0.842407,-0.894324,0.655634,-0.780635
-0.585449,-0.602051,0.537109,-1,-2,3.0625,-0.267883,0.423706,-0.195557,0.842896,-0.892536,0.655439,-0.778453
-0.592285,-0.589355,0.536133,-7.875,-3.125,3,-0.268555,0.423218,-0.194397,0.84314,-0.892502,0.655116,-0.775525
-0.604004,-0.617676,0.533203,-14.125,-3.1875,3.125,-0.270325,0.423096,-0.19281,0.843018,-0.895382,0.65494,-0.773095
-0.599121,-0.624512,0.526367,-13.0625,-1.4375,3.625,-0.271912,0.423157,-0.191345,0.842834,-0.898249,0.655107,-0.771145
-0.608398,-0.609375,0.51709,-11.75,-0.8125,2.0625,-0.273315,0.42334,-0.190125,0.84259,-0.901063,0.6554,-0.769819
-0.608887,-0.618652,0.505371,-14.1875,0.125,0.9375,-0.275208,0.423706,-0.188965,0.84198,-0.905303,0.655423,-0.769246
-0.624512,-0.645996,0.496094,-13.5,2.75,0.8125,-0.2771,0.424622,-0.187988,0.841187,-0.910684,0.656299,-0.770116
-0.63916,-0.665527,0.47998,-10.5,6.0625,0.5625,-0.278564,0.426025,-0.187378,0.840088,-0.916135,0.657833,-0.772347
-0.634766,-0.640625,0.482422,-6.6875,8.375,-0.5,-0.279297,0.427612,-0.187317,0.83905,-0.920595,0.659779,-0.775623
-0.628418,-0.623047,0.469727,-6.75,9.3125,-2.125,-0.280029,0.429199,-0.1875,0.837952,-0.925212,0.66148,-0.779434
-0.625,-0.645996,0.48584,-7.125,10.5,-3,-0.280945,0.430786,-0.187927,0.836731,-0.930402,0.662779,-0.7839
-0.631348,-0.651855,0.480469,-5.375,13.75,-4.5,-0.281616,0.432678,-0.188904,0.835327,-0.935932,0.664238,-0.789962
-0.634766,-0.657227,0.46582,-2.4375,16.625,-5.625,-0.281921,0.434998,-0.190369,0.833679,-0.941713,0.666144,-0.797639
-0.631836,-0.67041,0.456055,-1.625,19.9375,-7,-0.282227,0.437683,-0.192261,0.831726,-0.948459,0.66816,-0.806957
-0.633789,-0.675293,0.457031,2.3125,22.9375,-7.375,-0.28186,0.440552,-0.194763,0.829773,-0.954444,0.670431,-0.817534
-0.637207,-0.665039,0.444824,4.9375,26.0625,-8.5625,-0.281067,0.443848,-0.197693,0.827576,-0.960582,0.673218,-0.829623
-0.633789,-0.653809,0.446289,5.875,28.0625,-9.75,-0.280029,0.447205,-0.200928,0.825317,-0.966554,0.675952,-0.842398
-0.63623,-0.645508,0.437012,5.875,30.8125,-11.625,-0.278992,0.450928,-0.204529,0.822754,-0.973567,0.678828,-0.856781
-0.651367,-0.632324,0.447266,7.5,33,-16.3125,-0.27771,0.454651,-0.208923,0.820068,-0.980614,0.681102,-0.872795
-0.67334,-0.626953,0.428223,4.8125,34,-22.625,-0.277161,0.458496,-0.213867,0.816772,-0.989925,0.682098,-0.890752
-0.671387,-0.647461,0.390625,-3.8125,34,-27,-0.278442,0.462646,-0.21875,0.812683,-1.00401,0.681748,-0.910477
-0.65625,-0.671875,0.382324,-4.8125,31.9375,-29.5,-0.280334,0.466309,-0.223999,0.808533,-1.01869,0.679575,-0.930368
-0.65625,-0.674316,0.378418,0.6875,30.6875,-33.375,-0.281738,0.469299,-0.230042,0.804626,-1.03128,0.675898,-0.950163
-0.651367,-0.67334,0.383789,2.1875,30.3125,-37.1875,-0.283142,0.471924,-0.236755,0.800659,-1.04338,0.670821,-0.970514
-0.64502,-0.680176,0.374512,2.4375,32.125,-43.3125,-0.284912,0.474426,-0.244385,0.796204,-1.05636,0.663938,-0.992593
-0.613281,-0.67334,0.369629,2.5,32.6875,-50.8125,-0.28717,0.47644,-0.253113,0.791443,-1.0697,0.654519,-1.016
-0.591309,-0.679688,0.368652,1.25,33.375,-60.625,-0.290405,0.477966,-0.263184,0.786072,-1.08442,0.641717,-1.04136
-0.612793,-0.70459,0.351563,-6.6875,33.25,-75.1875,-0.295837,0.479248,-0.274353,0.779419,-1.10325,0.624562,-1.06911
-0.556641,-0.251465,0.373535,9.25,36.75,-58.25,-0.294434,0.480957,-0.283508,0.775574,-1.10795,0.617608,-1.09056
-0.533691,-0.800293,0.284668,-22.9375,36,-87.3125,-0.303894,0.482727,-0.295349,0.766418,-1.13549,0.594908,-1.12181
-0.559082,-0.737793,0.342285,-11.25,25.8125,-62.875,-0.309082,0.483459,-0.304016,0.760437,-1.1505,0.579193,-1.14235
-0.499023,-0.80957,0.212891,-15.25,23.125,-71.375,-0.316833,0.484192,-0.313416,0.75293,-1.17046,0.559218,-1.16493
-0.541504,-0.875977,0.294434,-34.125,13.9375,-74.125,-0.327209,0.484009,-0.320984,0.745361,-1.19252,0.536889,-1.18239
-0.445313,-0.936035,0.263672,-27.125,14,-66.625,-0.336731,0.483459,-0.328613,0.738159,-1.21183,0.514881,-1.19854
-0.431641,-0.933105,0.281738,-9.3125,12.1875,-43.9375,-0.341919,0.482727,-0.334717,0.733459,-1.22178,0.499777,-1.20993
-0.364746,-1.05566,0.391113,-8.3125,-4.25,-5.1875,-0.345093,0.480835,-0.335938,0.732727,-1.22411,0.492446,-1.20902
-0.472656,-0.861328,0.289063,24,-7.125,-20.5,-0.34436,0.477417,-0.340149,0.733337,-1.21649,0.484706,-1.20953
-0.492676,-0.823242,0.274414,21.875,-15.8125,-20.8125,-0.344177,0.473328,-0.343323,0.734558,-1.20832,0.476921,-1.20691
-0.428223,-0.723633,0.278809,5.375,-20.4375,-34.6875,-0.347351,0.468567,-0.346741,0.734558,-1.20536,0.463965,-1.20434
-0.267578,-0.629395,0.338379,-3.5625,-7.0625,-62.25,-0.353027,0.463013,-0.354614,0.731628,-1.20672,0.441316,-1.20938
-0.499512,-0.858398,0.303223,-54.125,-11.5625,-46.375,-0.363831,0.462585,-0.354858,0.72644,-1.22648,0.426695,-1.21139
-0.472656,-0.942871,0.294434,-48.125,-20.375,-44.1875,-0.374634,0.460571,-0.354919,0.722168,-1.24314,0.410742,-1.20981
-0.397461,-0.946289,0.274414,-29.1875,-23.5,-61.1875,-0.384949,0.455566,-0.358704,0.718018,-1.25382,0.387683,-1.2091
-0.371582,-0.983398,0.286133,-6.1875,-25.6875,-70.6875,-0.39325,0.448059,-0.365295,0.714905,-1.25649,0.361133,-1.20843
-0.3125,-0.97998,0.317383,9.5625,-25.4375,-69.25,-0.399353,0.439209,-0.37323,0.712952,-1.25293,0.334364,-1.2076
-0.313477,-0.924316,0.32666,16.5,-24.6875,-63.3125,-0.403625,0.430542,-0.380676,0.711914,-1.24644,0.310691,-1.20627
-0.293457,-0.895996,0.329102,10.1875,-26.5625,-53.9375,-0.407959,0.422607,-0.38623,0.711182,-1.24142,0.290017,-1.20309
-0.271484,-0.950684,0.325195,1.25,-25.875,-44.625,-0.412842,0.416077,-0.390076,0.710083,-1.23994,0.272167,-1.19951
-0.249512,-1.01758,0.342773,1.6875,-23.3125,-36.625,-0.417114,0.410217,-0.39325,0.70929,-1.23856,0.256675,-1.19593
-0.222168,-1.03857,0.336914,10,-21,-26,-0.419678,0.404785,-0.395874,0.709412,-1.23465,0.244467,-1.19192
-0.209961,-0.86084,0.329102,12.6875,-19.4375,-19.25,-0.420715,0.399902,-0.397888,0.710449,-1.22874,0.235599,-1.18763
-0.241699,-0.92041,0.294434,-1.9375,-20.625,-21.1875,-0.42395,0.39624,-0.398621,0.710144,-1.22908,0.226722,-1.1833
-0.219727,-1.03613,0.318848,-11.375,-25,-4.9375,-0.427917,0.393677,-0.396667,0.710327,-1.23245,0.221606,-1.17585
-0.183105,-1.0293,0.324707,8.75,-23.625,-4.4375,-0.429443,0.389587,-0.39624,0.711853,-1.22876,0.216008,-1.16849
-0.191406,-0.961426,0.326172,23.6875,-19.6875,-4.9375,-0.428528,0.385071,-0.397095,0.714417,-1.21981,0.211442,-1.16264
-0.209473,-0.923828,0.336426,17.25,-15.9375,-4.5625,-0.427795,0.381592,-0.397583,0.716431,-1.21288,0.208098,-1.15786
-0.203613,-0.938477,0.35791,9.8125,-13.1875,-5.625,-0.427917,0.378784,-0.39801,0.717651,-1.20875,0.20446,-1.15421
-0.189941,-0.928711,0.375,6.875,-11.5,-7.875,-0.428284,0.376099,-0.398743,0.718445,-1.20534,0.200197,-1.15137
-0.187012,-0.950684,0.378418,9.8125,-10.6875,-6.9375,-0.428284,0.373352,-0.399597,0.719421,-1.20116,0.196169,-1.14867
-0.182129,-0.942871,0.386719,11.9375,-7.6875,-6.3125,-0.427673,0.37085,-0.400696,0.720398,-1.19618,0.192777,-1.14674
-0.192383,-0.927246,0.380371,6.5,-3.5625,-5.875,-0.427368,0.369446,-0.401672,0.720764,-1.19351,0.190391,-1.14638
-0.181641,-0.92627,0.375488,-0.375,-0.5625,-5.25,-0.427795,0.368896,-0.402344,0.720459,-1.19359,0.188421,-1.14687
-0.170898,-0.939941,0.374512,-3.0625,2.25,-4.1875,-0.428406,0.368896,-0.402954,0.719727,-1.19484,0.186839,-1.14809
-0.171387,-0.93457,0.360352,-3.75,3.75,-1.5625,-0.428833,0.369385,-0.40332,0.718994,-1.19646,0.186333,-1.14959
-0.185059,-0.947266,0.358398,-7.5625,4.875,0.75,-0.429504,0.370605,-0.403076,0.71814,-1.19965,0.187137,-1.15111
-0.197266,-0.970215,0.353027,-9.8125,3.6875,0.25,-0.430603,0.371887,-0.402649,0.717041,-1.20375,0.187652,-1.15242
-0.171875,-0.987305,0.347168,-9,2.25,2.625,-0.431763,0.372925,-0.401978,0.716187,-1.20758,0.188158,-1.15289
-0.178711,-0.989258,0.366211,-3.3125,1.9375,9,-0.431641,0.373901,-0.40094,0.716309,-1.20874,0.190687,-1.15244
-0.189941,-0.966797,0.347656,-2.9375,0,14.6875,-0.431274,0.375244,-0.398926,0.71698,-1.20992,0.19523,-1.1507
-0.191895,-0.983398,0.342773,-10.5625,-1.4375,21,-0.431641,0.377319,-0.395569,0.717529,-1.21355,0.201346,-1.14768
-0.196289,-1.00635,0.33252,-8.5,-2.25,27.3125,-0.431519,0.3797,-0.391541,0.718567,-1.21664,0.20929,-1.14387
-0.218262,-1.02441,0.333008,0.3125,-3.9375,47.5,-0.429077,0.382813,-0.385315,0.721741,-1.21605,0.223786,-1.13685
-0.26416,-0.992676,0.332031,9,-6.875,59.9375,-0.424622,0.386047,-0.377686,0.726624,-1.21148,0.24265,-1.12716
-0.269043,-0.947754,0.333008,4.3125,-10.625,72.125,-0.420105,0.389893,-0.367981,0.732178,-1.20747,0.264845,-1.11463
-0.283203,-0.913574,0.34082,-4.6875,-13.0625,82.5625,-0.416016,0.39447,-0.35614,0.737854,-1.20512,0.289844,-1.09947
-0.322266,-0.927246,0.333008,-9.125,-14.625,89.6875,-0.412048,0.39978,-0.342834,0.74353,-1.20393,0.317264,-1.083
-0.338867,-0.944336,0.348145,-8.5,-16.25,95.75,-0.407593,0.404907,-0.328735,0.749512,-1.20119,0.345838,-1.06479
-0.35791,-0.90918,0.347656,-4.5625,-12.125,98.875,-0.4021,0.4104,-0.314697,0.755554,-1.19687,0.375868,-1.04723
-0.391602,-0.903809,0.341309,-2.4375,-6.6875,97.5,-0.395996,0.416382,-0.30127,0.760925,-1.1921,0.406142,-1.03152
-0.40625,-0.870605,0.354004,-3.375,-1.5625,95.4375,-0.389648,0.422668,-0.288452,0.765686,-1.18738,0.436172,-1.01748
-0.404785,-0.858398,0.362305,-1.875,5.75,95.375,-0.382813,0.429382,-0.276306,0.769836,-1.1825,0.466274,-1.00534
-0.410156,-0.841309,0.364258,1.9375,4.25,90.5625,-0.375854,0.435242,-0.265076,0.773987,-1.17597,0.494376,-0.993258
-0.443848,-0.833496,0.334961,9.875,0.125,84.4375,-0.368591,0.43988,-0.254822,0.778259,-1.16661,0.519944,-0.980361
-0.476563,-0.816406,0.319336,15.1875,-1.625,86.625,-0.360474,0.444397,-0.244385,0.782837,-1.15496,0.546374,-0.966336
-0.530762,-0.774414,0.322266,18.3125,2,89.9375,-0.351196,0.449585,-0.233704,0.787354,-1.14181,0.574974,-0.952405
-0.554688,-0.730957,0.339355,17.4375,4.75,83.9375,-0.34198,0.454651,-0.223755,0.791321,-1.12849,0.602265,-0.939298
-0.565918,-0.712402,0.348145,11.6875,5.5,78.25,-0.333984,0.459534,-0.214294,0.794556,-1.1174,0.627482,-0.927103
