timestamp,x,y,z
655959478007,0.300781,-0.766602,0.608398
655959478778,0.299316,-0.770996,0.611816
655959486275,0.296387,-0.760742,0.618164
655959491452,0.291992,-0.772461,0.60791
655959504510,0.290527,-0.758789,0.603027
655959527027,0.297852,-0.774414,0.606934
655959550863,0.291992,-0.77002,0.60498
655959565921,0.291016,-0.773438,0.602051
655959587312,0.296875,-0.779297,0.60498
655959610880,0.293945,-0.777344,0.599609
655959642181,0.298828,-0.76709,0.602051
655959647186,0.29834,-0.76416,0.603027
655959670896,0.29541,-0.770996,0.617188
655959717145,0.294434,-0.774902,0.60791
655959717951,0.296875,-0.780762,0.60498
655959730156,0.296875,-0.777832,0.605469
655959752651,0.224121,-0.727539,0.469238
655959767685,0.438965,-0.628418,0.377441
655959791614,-0.0898438,-0.931641,0.742676
655959805975,0.452637,-0.90332,0.994141
655959835291,0.573242,-0.861816,1.00293
655959851631,0.650879,-0.819824,0.853516
655959866064,0.321777,-0.794922,0.630371
655959889107,0.293457,-0.731445,0.609375
655959911661,0.304199,-0.775879,0.584473
655959932766,0.303711,-0.783203,0.591797
655959949178,0.297852,-0.78125,0.599609
655959971659,0.307129,-0.785645,0.596191
655959992710,0.303223,-0.766113,0.583496
655960009145,0.296875,-0.757324,0.620605
655960031602,0.305176,-0.750977,0.635254
655960052737,0.295898,-0.741211,0.597656
655960069187,0.307129,-0.772461,0.603027
655960091607,0.307129,-0.771484,0.58252
655960112651,0.303223,-0.770508,0.577148
655960129122,0.291016,-0.777344,0.591309
655960151673,0.296875,-0.761719,0.606445
655960172739,0.297852,-0.765625,0.605957
655960189104,0.302246,-0.775391,0.609375
655960211651,0.298828,-0.763672,0.617676
655960232933,0.295898,-0.756836,0.610352
655960250312,0.301758,-0.766602,0.612793
655960271632,0.291992,-0.756348,0.610352
655960292741,0.302734,-0.763672,0.608398
655960309112,0.302246,-0.77002,0.602539
655960331718,0.289551,-0.76123,0.615723
655960354170,0.293945,-0.761719,0.607422
655960375752,0.29834,-0.761719,0.605957
655960391677,0.301758,-0.764648,0.610352
655960414151,0.300781,-0.764648,0.603027
655960429169,0.299316,-0.769043,0.606934
655960451632,0.297852,-0.76709,0.607422
655960474150,0.296387,-0.766602,0.603516
655960488507,0.291504,-0.768555,0.603516
655960512078,0.296387,-0.77002,0.61084
655960534204,0.296875,-0.766602,0.610352
655960548495,0.30127,-0.768066,0.608398
655960571656,0.296875,-0.769043,0.605469
655960594199,0.302246,-0.766113,0.604004
655960608477,0.304688,-0.773926,0.61084
655960631653,0.29541,-0.768066,0.605957
655960654136,0.29541,-0.77002,0.59668
655960668539,0.294434,-0.760742,0.60791
655960697762,0.301758,-0.774902,0.60498
655960714252,0.302246,-0.770996,0.610352
655960736749,0.297363,-0.755859,0.61084
655960757814,0.30127,-0.766113,0.606934
655960774198,0.299805,-0.760742,0.613281
655960796726,0.303223,-0.762207,0.609863
655960817832,0.303711,-0.770996,0.604004
655960834213,0.299316,-0.765625,0.611328
655960864177,0.300781,-0.770996,0.601562
655960879181,0.299316,-0.769531,0.611816
655960894212,0.299316,-0.775879,0.606934
655960916736,0.293457,-0.768066,0.61084
655960939154,0.290039,-0.768555,0.607422
655960954196,0.293457,-0.766602,0.607422
655960976742,0.294434,-0.757812,0.606445
655960999238,0.291016,-0.761719,0.60791
655961021787,0.294922,-0.76709,0.612305
655961036738,0.290527,-0.768066,0.608887
655961059203,0.293457,-0.785156,0.612793
655961073479,0.304199,-0.75293,0.601074
655961096721,0.308594,-0.782715,0.620117
655961119232,0.311523,-0.779297,0.607422
655961133492,0.388184,-0.936035,0.539062
655961156683,0.242676,-0.681152,0.627441
655961179221,0.317383,-0.783691,0.620605
655961193550,0.307129,-0.750488,0.602539
655961216652,0.296875,-0.783691,0.607422
655961239327,0.291016,-0.763672,0.610352
655961253572,0.29834,-0.756836,0.624512
655961282722,0.294434,-0.763672,0.615723
