timestamp,x,y,z
1533864477722923,-2.1875,-0.0625,-1
1533864477746903,-3,-1.125,-1.1875
1533864477767852,-3.0625,-1.3125,-1.8125
1533864477782764,-2.25,-1.375,-2.25
1533864477805722,-2.5,-1.9375,-2.25
1533864477829764,-4.875,-1.875,-2.375
1533864477850582,-6.375,-2.0625,-2
1533864477895476,-6,-1.9375,-1.9375
1533864477907431,-4.0625,-2.1875,-2
1533864477908428,-3.3125,-2.4375,-2.3125
1533864477921392,-4.125,-2.3125,-3.625
1533864477941374,-6,-3.5625,-4
1533864477956303,-4.625,-4.75,-3.875
1533864477981247,-4.0625,-5.4375,-6.0625
1533864478008160,-3.125,-6.4375,-7.5
1533864478020136,-3.5625,-9.8125,-7.75
1533864478038096,-2.125,-11.1875,-8.6875
1533864478053055,-1.9375,-12.6875,-11
1533864478074982,0.5,-13.25,-13.875
1533864478097937,1.25,-15.1875,-14.375
1533864478119872,-7.375,-17.5,-16.375
1533864478134826,-16.1875,-19.5,-19.8125
1533864478157761,-19.625,-20.125,-19.0625
1533864478180700,-15.3125,-17.3125,-11.25
1533864478195659,3.3125,-13.9375,-8.6875
1533864478217604,6.1875,-13.5,-14.8125
1533864478240745,1.1875,-14.0625,-14
1533864478255711,-6.5,-12.5625,-14.25
1533864478277444,-7.375,-7.625,-11.125
1533864478300382,1.5625,-5.6875,-9.125
1533864478315339,1.1875,-2.75,-11.1875
1533864478337284,-4.5625,1.5625,-11.3125
1533864478353237,0.25,3.375,-10.4375
1533864478383293,0.1875,2.1875,-8.5
1533864478398139,-9.5625,1.9375,-9.375
1533864478413081,-13.1875,2.9375,-11.625
1533864478435019,-22.0625,6.6875,-12.375
1533864478457961,-32.4375,1.75,-7.9375
1533864478479916,-28.0625,-2.8125,-9.9375
1533864478494980,-21.125,-6.6875,-14.625
1533864478517803,-15.5625,-7.625,-11.875
1533864478540754,-11.4375,-3.4375,-6.375
1533864478555696,-6,0.375,0.5625
1533864478577641,2.75,1.8125,13
1533864478600577,12.875,3.0625,26.375
1533864478615536,21.125,3.3125,37.3125
1533864478637684,23.5,1.1875,48
1533864478660634,21.9375,-0.125,58.8125
1533864478675376,18.1875,-1.5,66.125
