timestamp,x,y,z,w
1533864477722923,-0.395325,0.212219,-0.569519,0.688721
1533864477746903,-0.395813,0.212341,-0.569458,0.688477
1533864477767852,-0.39624,0.21228,-0.569519,0.688171
1533864477782764,-0.396606,0.212158,-0.569641,0.687866
1533864477805722,-0.397156,0.211975,-0.569702,0.687561
1533864477829764,-0.39801,0.212036,-0.569702,0.687073
1533864477850582,-0.399048,0.212341,-0.569519,0.686523
1533864477895476,-0.400024,0.212646,-0.569397,0.685974
1533864477907431,-0.400757,0.212646,-0.569336,0.685608
1533864477908428,-0.401428,0.212463,-0.569336,0.685242
1533864477921392,-0.402283,0.212402,-0.569458,0.684692
1533864477941374,-0.403381,0.212341,-0.569458,0.684082
1533864477956303,-0.404419,0.211914,-0.569458,0.683594
1533864477981247,-0.40564,0.211243,-0.569641,0.682922
1533864478008160,-0.406738,0.210205,-0.570007,0.682312
1533864478020136,-0.407959,0.208984,-0.570068,0.681885
1533864478038096,-0.40918,0.207336,-0.570251,0.681519
1533864478053055,-0.411011,0.2052,-0.570557,0.680725
1533864478074982,-0.412659,0.202454,-0.57135,0.679932
1533864478097937,-0.414124,0.199341,-0.572144,0.67926
1533864478119872,-0.416931,0.19696,-0.572571,0.677917
1533864478134826,-0.421082,0.194763,-0.572998,0.675598
1533864478157761,-0.425842,0.192688,-0.573242,0.673035
1533864478180700,-0.430176,0.191467,-0.572632,0.671082
1533864478195659,-0.431763,0.18927,-0.572449,0.670837
1533864478217604,-0.433105,0.186279,-0.573181,0.670227
1533864478240745,-0.43512,0.183472,-0.57373,0.669189
1533864478255711,-0.438293,0.18158,-0.574097,0.667358
1533864478277444,-0.440918,0.180847,-0.574341,0.665588
1533864478300382,-0.442383,0.179504,-0.574768,0.664612
1533864478315339,-0.443604,0.178284,-0.575684,0.66333
1533864478337284,-0.444885,0.17804,-0.576904,0.661499
1533864478353237,-0.445068,0.177368,-0.57843,0.660217
1533864478383293,-0.445007,0.177124,-0.579529,0.659363
1533864478398139,-0.446045,0.177795,-0.580383,0.657715
1533864478413081,-0.447083,0.178589,-0.581604,0.655701
1533864478435019,-0.44873,0.180847,-0.582825,0.652893
1533864478457961,-0.451599,0.183899,-0.582947,0.649963
1533864478479916,-0.454224,0.185486,-0.583252,0.6474
1533864478494980,-0.456848,0.185791,-0.583801,0.644958
1533864478517803,-0.458923,0.185913,-0.583984,0.64325
1533864478540754,-0.460327,0.186707,-0.583862,0.642151
1533864478555696,-0.460571,0.187622,-0.583618,0.641907
1533864478577641,-0.459473,0.189331,-0.582031,0.643677
1533864478600577,-0.456726,0.191895,-0.578979,0.647583
1533864478615536,-0.452576,0.194763,-0.57489,0.653259
1533864478637684,-0.447876,0.197937,-0.569458,0.660278
1533864478660634,-0.443115,0.201904,-0.562561,0.668152
1533864478675376,-0.438538,0.206543,-0.554565,0.676392
1533864478697319,-0.434448,0.211792,-0.54541,0.684814
1533864478720259,-0.431274,0.218628,-0.534973,0.69281
1533864478735520,-0.42926,0.226624,-0.522705,0.700867
1533864478757465,-0.425598,0.233643,-0.510254,0.7099
1533864478780466,-0.422791,0.240356,-0.497498,0.718323
1533864478796358,-0.421875,0.247742,-0.483765,0.725708
1533864478818300,-0.421082,0.255798,-0.469299,0.732788
1533864478840243,-0.418579,0.262634,-0.454224,0.741272
1533864478855206,-0.418152,0.270996,-0.436523,0.749084
1533864478878142,-0.420288,0.278931,-0.417908,0.755554
1533864478900083,-0.424561,0.285156,-0.398438,0.761353
1533864478917035,-0.429077,0.29126,-0.376587,0.767639
1533864478937982,-0.432739,0.29718,-0.353699,0.774109
1533864478959938,-0.436401,0.302917,-0.3302,0.780212
1533864478974885,-0.439819,0.307861,-0.305237,0.786499
1533864478997892,-0.443481,0.311401,-0.279358,0.792664
1533864479019761,-0.447327,0.313232,-0.253418,0.798462
1533864479038833,-0.451294,0.314514,-0.227661,0.803467
1533864479057662,-0.455322,0.315186,-0.202148,0.807739
1533864479080603,-0.458496,0.31543,-0.17688,0.811768
1533864479098551,-0.461548,0.314697,-0.152649,0.815247
1533864479117498,-0.465088,0.313599,-0.12915,0.817688
1533864479140443,-0.46875,0.312622,-0.106262,0.819275
1533864479158649,-0.473755,0.309631,-0.0863037,0.819885
1533864479179590,-0.478394,0.306396,-0.0681763,0.820129
1533864479200537,-0.48291,0.303772,-0.0518799,0.819641
1533864479218486,-0.487305,0.30188,-0.0370483,0.818542
1533864479239436,-0.492126,0.301208,-0.024231,0.816345
1533864479260408,-0.495911,0.301147,-0.0125122,0.814392
1533864479278326,-0.505981,0.291626,-0.00976563,0.811646
1533864479299277,-0.501953,0.283264,-0.00628662,0.817139
1533864479320249,-0.506226,0.276978,-0.00201416,0.816711
1533864479346150,-0.512756,0.27533,0.00683594,0.813171
1533864479359110,-0.513,0.271057,0.0144653,0.814331
1533864479380056,-0.511292,0.267334,0.0222778,0.816406
1533864479405985,-0.510559,0.264709,0.0328369,0.817383
1533864479418949,-0.511047,0.263733,0.0437012,0.816895
1533864479439925,-0.510986,0.263489,0.0544434,0.816406
1533864479457846,-0.509766,0.263855,0.0647583,0.816284
1533864479480785,-0.507751,0.264343,0.0745239,0.816528
1533864479500731,-0.505981,0.264465,0.0841064,0.81665
1533864479517685,-0.506104,0.264099,0.0913086,0.815918
1533864479546607,-0.506836,0.26239,0.0974121,0.815308
1533864479560574,-0.506958,0.260559,0.102234,0.815247
1533864479578523,-0.505981,0.258545,0.106689,0.815918
1533864479600464,-0.505249,0.256897,0.110962,0.816284
1533864479620517,-0.506104,0.255127,0.11499,0.815796
1533864479637473,-0.505981,0.253784,0.117981,0.815857
1533864479667408,-0.505432,0.252686,0.119995,0.816223
1533864479681356,-0.504822,0.251587,0.120972,0.816772
1533864479697312,-0.504883,0.250549,0.121033,0.817078
1533864479720250,-0.506226,0.249756,0.121277,0.816467
1533864479741194,-0.508057,0.248901,0.121887,0.815491
1533864479757155,-0.509277,0.248413,0.122803,0.814758
1533864479780099,-0.509705,0.248779,0.123047,0.814331
1533864479794072,-0.51062,0.249146,0.122559,0.813721
1533864479816991,-0.512024,0.249146,0.121521,0.812988
1533864479839931,-0.513855,0.24884,0.120972,0.812012
1533864479862869,-0.515198,0.248535,0.120605,0.81134
1533864479877829,-0.51593,0.24823,0.120178,0.810974
1533864479899770,-0.516418,0.247864,0.119812,0.810852
1533864479920717,-0.516357,0.247742,0.119507,0.810974
1533864479937677,-0.516113,0.247803,0.119385,0.811096
1533864479959615,-0.515808,0.248169,0.119263,0.811218
1533864479980554,-0.515381,0.248474,0.119263,0.811401
1533864479997509,-0.514893,0.24884,0.119324,0.811584
1533864480019484,-0.514343,0.248962,0.119324,0.81189
1533864480048373,-0.513916,0.248779,0.119202,0.812256
1533864480057367,-0.513367,0.248535,0.118958,0.812683
1533864480086279,-0.512695,0.247925,0.118713,0.813354
1533864480108213,-0.512207,0.247437,0.118408,0.813843
1533864480117201,-0.512146,0.246704,0.118286,0.814148
1533864480140138,-0.512512,0.245544,0.118286,0.814209
1533864480162071,-0.513,0.244446,0.118347,0.81427
1533864480177032,-0.513123,0.243042,0.118469,0.814575
1533864480199967,-0.513123,0.241821,0.11853,0.814941
1533864480220911,-0.513428,0.240601,0.118347,0.815125
1533864480243853,-0.513367,0.239197,0.118286,0.815613
1533864480259807,-0.513367,0.237488,0.118652,0.81604
1533864480280764,-0.513062,0.235474,0.119263,0.816711
1533864480297706,-0.512207,0.233765,0.119934,0.817688
1533864480327629,-0.510681,0.232178,0.120422,0.81897
1533864480340591,-0.509155,0.230957,0.120667,0.820251
1533864480364528,-0.50769,0.229736,0.12085,0.821472
1533864480379490,-0.506348,0.228699,0.120789,0.822632
1533864480402425,-0.504822,0.2276,0.120483,0.823914
1533864480417385,-0.503479,0.226746,0.120178,0.825012
1533864480440339,-0.502991,0.22583,0.119629,0.825623
1533864480462266,-0.502991,0.224854,0.119202,0.825928
1533864480477226,-0.503601,0.223572,0.118652,0.825989
