acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,ori_x,ori_y,ori_z,ori_w,orie_x,orie_y,orie_z
0.147949,-1.10059,0.0898438,3.8125,-9.375,-17.3125,-0.544373,0.418335,-0.5047,0.523376,-1.51309,-0.111829,-1.42889
0.172852,-1.21631,0.104492,3.4375,-11.625,-6.625,-0.545532,0.415955,-0.504883,0.523926,-1.51162,-0.115256,-1.42517
0.192871,-1.23779,0.109863,1.25,-10.4375,0.5625,-0.546326,0.414368,-0.504395,0.52478,-1.5107,-0.116487,-1.42146
0.1875,-1.17725,0.102539,6.625,-5,3.125,-0.545959,0.413147,-0.504578,0.52594,-1.50785,-0.116641,-1.41978
0.166504,-1.0874,0.103516,4.375,-3.0625,4.8125,-0.545471,0.412476,-0.504578,0.526978,-1.50566,-0.115994,-1.41866
0.154785,-1.08789,0.0791016,-4.375,-1.9375,4.9375,-0.545776,0.412903,-0.503906,0.527039,-1.50706,-0.115063,-1.41802
0.143555,-1.09082,0.0629883,-0.1875,-2.5625,6,-0.545715,0.413147,-0.503174,0.527588,-1.50734,-0.11348,-1.41696
0.135742,-1.05713,0.0854492,11.625,-4.3125,12.3125,-0.544128,0.412659,-0.502686,0.530029,-1.50306,-0.109829,-1.41519
0.128906,-1.03223,0.104004,15.25,-7.75,17.3125,-0.542053,0.411987,-0.501709,0.53363,-1.49744,-0.104398,-1.41217
0.126465,-1.03857,0.103027,14.375,-9.75,23.9375,-0.539795,0.411743,-0.499878,0.537781,-1.49217,-0.0969599,-1.40814
0.126953,-1.06592,0.105469,12.4375,-12,29.9375,-0.537598,0.412048,-0.497131,0.542297,-1.48798,-0.0877203,-1.40322
0.121582,-1.06592,0.118164,17.75,-15,36.5,-0.534607,0.412048,-0.493896,0.548157,-1.48159,-0.0764211,-1.39685
0.101563,-1.08838,0.105957,24.25,-19.25,42.3125,-0.531067,0.411865,-0.48999,0.555237,-1.47379,-0.0631116,-1.38889
0.074707,-1.11035,0.0996094,31.375,-20.5,44.75,-0.526794,0.411255,-0.486023,0.563171,-1.46375,-0.0488739,-1.38012
0.0693359,-1.12793,0.0996094,38.125,-19.625,46,-0.52179,0.410278,-0.482361,0.571594,-1.45163,-0.034363,-1.37136
0.0546875,-1.08496,0.134277,47.25,-19.4375,48.4375,-0.515503,0.408569,-0.479309,0.581055,-1.43571,-0.0193694,-1.36259
0.0439453,-1.01416,0.149902,50.875,-20.9375,54.6875,-0.508423,0.406799,-0.475647,0.591431,-1.41816,-0.0024724,-1.35252
0.0249023,-0.987305,0.188477,45,-22.6875,61.6875,-0.501343,0.405762,-0.470825,0.60199,-1.40195,0.0164399,-1.34141
-0.00537109,-1.00977,0.214355,40.875,-24.25,66.875,-0.494202,0.405273,-0.464844,0.612732,-1.38659,0.0372034,-1.32893
-0.0161133,-1.02295,0.216309,41.0625,-25.875,71.625,-0.487,0.404907,-0.45813,0.623718,-1.37137,0.0589121,-1.31526
-0.0385742,-0.992676,0.217285,41.9375,-26.75,75.0625,-0.479492,0.404602,-0.450867,0.634888,-1.35566,0.0814697,-1.3006
-0.0483398,-0.966797,0.212891,43.4375,-27.375,79,-0.471619,0.404419,-0.443176,0.64624,-1.33944,0.104875,-1.28531
-0.0727539,-0.971191,0.22998,42.25,-27.75,84.6875,-0.463379,0.404602,-0.43457,0.657837,-1.32305,0.129948,-1.26883
-0.102051,-0.978516,0.25,39.3125,-29.125,86.0625,-0.455383,0.404785,-0.425354,0.669189,-1.30707,0.154977,-1.25116
-0.129883,-0.953125,0.241699,37.25,-30.75,87.8125,-0.447571,0.405212,-0.415405,0.680359,-1.29174,0.180512,-1.2325
-0.151855,-0.953613,0.261719,32.5,-31.3125,91.4375,-0.440002,0.405945,-0.404602,0.691284,-1.27722,0.206663,-1.21272
-0.179199,-0.976563,0.26416,28.875,-33.125,94.5,-0.432739,0.406921,-0.392944,0.701965,-1.26348,0.233316,-1.19174
-0.229492,-1.00146,0.264648,32.375,-35,98.3125,-0.424927,0.407837,-0.380554,0.712952,-1.24828,0.261076,-1.16914
-0.26709,-0.990723,0.302734,42.4375,-37.375,99.75,-0.415527,0.407654,-0.368469,0.724792,-1.22787,0.288705,-1.14481
-0.299805,-0.947754,0.316895,50.375,-38.875,99.4375,-0.405029,0.406677,-0.356628,0.737122,-1.20371,0.315878,-1.11913
-0.329102,-0.922363,0.337891,51.9375,-39.5625,100.438,-0.393677,0.405396,-0.344543,0.749573,-1.17694,0.343165,-1.09192
-0.377441,-0.927734,0.341797,52.625,-41.5625,101.188,-0.382202,0.403748,-0.332092,0.761963,-1.14888,0.3698,-1.06296
-0.415527,-0.898926,0.350586,53.375,-42.375,100.25,-0.370544,0.401794,-0.31958,0.774048,-1.11947,0.395402,-1.03283
-0.436035,-0.854492,0.357422,51.625,-41.5,100.688,-0.358826,0.399902,-0.306763,0.785583,-1.08943,0.420443,-1.00166
-0.45459,-0.834473,0.38916,49.25,-41.4375,101.188,-0.34729,0.397949,-0.29364,0.796692,-1.05906,0.444636,-0.969308
-0.478516,-0.84668,0.442383,50.125,-42.25,100.313,-0.335571,0.395569,-0.280579,0.807556,-1.02706,0.467415,-0.935706
-0.480957,-0.842773,0.451172,51.8125,-43.9375,97.5,-0.324463,0.392761,-0.267883,0.817749,-0.995163,0.487619,-0.901749
-0.466797,-0.769043,0.479004,57,-41.9375,98.625,-0.312073,0.389587,-0.255493,0.827942,-0.959524,0.507103,-0.866653
-0.492676,-0.722168,0.483398,57.375,-40.0625,100.438,-0.298767,0.386658,-0.242676,0.838013,-0.92159,0.527114,-0.830057
-0.504395,-0.683594,0.519043,56.1875,-39.4375,101,-0.2854,0.383728,-0.229614,0.847656,-0.882759,0.546236,-0.792217
-0.499512,-0.671387,0.515137,53.5,-38.25,101.5,-0.272339,0.38092,-0.216248,0.856689,-0.843934,0.564361,-0.753356
-0.481445,-0.630859,0.535645,58.6875,-32.5625,108.938,-0.25769,0.378845,-0.202393,0.865479,-0.801723,0.584108,-0.712906
-0.502441,-0.577637,0.550293,59.9375,-27,113.25,-0.242188,0.377625,-0.188049,0.873718,-0.757661,0.605032,-0.671187
-0.518066,-0.516113,0.587402,60.75,-23.5,122.375,-0.225586,0.377014,-0.172363,0.881592,-0.710014,0.627323,-0.625495
-0.54834,-0.462402,0.614258,65,-20.375,126.25,-0.207825,0.376709,-0.156372,0.889038,-0.658564,0.649541,-0.577313
-0.562012,-0.437012,0.621094,67.875,-19.1875,123.813,-0.189697,0.37616,-0.14093,0.895874,-0.604863,0.6694,-0.52823
-0.615723,-0.379883,0.668945,64.5,-15.8125,108.563,-0.172729,0.375549,-0.127625,0.90155,-0.554106,0.685505,-0.483502
-0.644043,-0.361816,0.678711,55.5,-17.0625,100.938,-0.157715,0.374634,-0.114807,0.906372,-0.507036,0.698281,-0.440077
-0.640625,-0.328125,0.69873,52.5,-17.375,97.5625,-0.143188,0.37323,-0.102356,0.910889,-0.460192,0.708413,-0.396617
-0.624512,-0.302734,0.669922,49.25,-16.4375,94.5,-0.129578,0.371887,-0.0901489,0.914734,-0.415221,0.716823,-0.353953
-0.696777,-0.245605,0.687988,45.5625,-16.125,76.6875,-0.117188,0.370667,-0.0802612,0.917786,-0.374944,0.722915,-0.317648
-0.653809,-0.239746,0.710938,38.125,-21.9375,76.75,-0.106323,0.368042,-0.0700073,0.921021,-0.336819,0.724901,-0.280494
-0.661133,-0.214355,0.721191,42.5625,-24.5625,75.8125,-0.0948486,0.364868,-0.0600586,0.924255,-0.297126,0.724912,-0.243166
-0.677246,-0.164551,0.722168,43.25,-26.1875,70.4375,-0.083313,0.36145,-0.0508423,0.927246,-0.257986,0.723264,-0.207607
-0.68457,-0.116211,0.73877,38.6875,-27.125,63.4375,-0.0726929,0.357788,-0.0424194,0.929932,-0.222011,0.719847,-0.175009
-0.674316,-0.0986328,0.762207,31.75,-25.125,56.125,-0.0636597,0.354187,-0.034729,0.932312,-0.191033,0.715512,-0.14607
-0.679199,-0.074707,0.760254,27.75,-24.75,46.8125,-0.0557861,0.350647,-0.0283203,0.934387,-0.164456,0.710378,-0.121718
-0.662109,-0.0424805,0.741211,24.75,-26.6875,37.75,-0.0487671,0.346741,-0.0231323,0.93634,-0.1413,0.703746,-0.101354
-0.624023,-0.0249023,0.744141,22.4375,-28.125,29.375,-0.0426636,0.342285,-0.019165,0.938354,-0.121682,0.695454,-0.0849946
-0.588379,-0.0239258,0.753906,24.1875,-26.4375,20.875,-0.0369263,0.337769,-0.0167847,0.940308,-0.104652,0.68668,-0.0731396
-0.562988,-0.00244141,0.759766,29.3125,-21.375,8.5,-0.0309448,0.33374,-0.0167236,0.941956,-0.0893503,0.678598,-0.0670585
-0.52832,0.0390625,0.729492,34.25,-18.0625,-8.5625,-0.0247803,0.330139,-0.0196533,0.943359,-0.076351,0.671174,-0.0683001
-0.509277,0.0883789,0.736328,32.8125,-13,-23.25,-0.0192261,0.327148,-0.0247803,0.944397,-0.066797,0.664878,-0.075532
-0.535156,0.0952148,0.759277,20.75,-5.5,-29.4375,-0.0158691,0.3255,-0.0302734,0.944885,-0.0630162,0.661322,-0.0856902
-0.573242,0.0454102,0.745117,6.875,3.1875,-30.5625,-0.0153198,0.325806,-0.0353394,0.944641,-0.0659217,0.661696,-0.0974341
-0.633789,0.0258789,0.740234,2.5,8.25,-30,-0.015625,0.327515,-0.0401001,0.943848,-0.070917,0.664918,-0.109413
-0.674805,0.0102539,0.741699,3.125,12.5625,-29.9375,-0.0158691,0.3302,-0.0449219,0.942688,-0.0761047,0.670178,-0.121743
-0.678223,-0.0112305,0.751953,6,13.8125,-31.25,-0.0159302,0.333008,-0.0502319,0.941406,-0.0814045,0.675632,-0.135217
-0.671387,-0.0146484,0.772461,7.5625,18.75,-32.3125,-0.0157471,0.336243,-0.0557861,0.939941,-0.0865677,0.681991,-0.149288
-0.6875,-0.0317383,0.793945,8.25,23.625,-34,-0.015686,0.34021,-0.0617065,0.938171,-0.0927238,0.689841,-0.164687
-0.705078,-0.0327148,0.805664,7.125,27.3125,-35.9375,-0.0157471,0.344666,-0.0678711,0.936096,-0.099767,0.698595,-0.18111
-0.704102,-0.0546875,0.79541,2.5,26.75,-39.5625,-0.0169678,0.34906,-0.0744019,0.93396,-0.110219,0.706915,-0.199683
-0.702148,-0.101563,0.803711,-2.5625,25.5625,-43.25,-0.0197144,0.353088,-0.0813599,0.931763,-0.124956,0.713893,-0.220822
-0.712891,-0.126465,0.804688,-2,24.25,-49.0625,-0.0228271,0.356934,-0.0893555,0.929565,-0.14179,0.720162,-0.245123
-0.716309,-0.141113,0.798828,-0.4375,22.75,-54.8125,-0.026062,0.360352,-0.0983276,0.927185,-0.159927,0.724953,-0.272045
-0.699219,-0.148926,0.772949,-2.0625,19.0625,-59.375,-0.0299072,0.36322,-0.10791,0.924927,-0.180111,0.728096,-0.301066
-0.686035,-0.15332,0.749023,-6.1875,17,-62.5625,-0.0345459,0.365723,-0.117737,0.922546,-0.202444,0.729715,-0.331399
-0.679688,-0.176758,0.724609,-10.5,15.25,-66.25,-0.0402222,0.368103,-0.127808,0.920044,-0.227611,0.730256,-0.363377
-0.666992,-0.205566,0.709961,-13.75,14.75,-68.875,-0.0466919,0.370361,-0.138123,0.917358,-0.254936,0.729651,-0.396697
-0.647949,-0.232422,0.706543,-13.875,13.625,-71.5,-0.0535278,0.372253,-0.148926,0.91449,-0.283301,0.727361,-0.431291
-0.624512,-0.262695,0.697754,-13.9375,14,-73.3125,-0.0606079,0.373962,-0.160034,0.911499,-0.31229,0.72393,-0.466669
-0.615723,-0.273926,0.679688,-13.25,14.1875,-74.0625,-0.0675049,0.375671,-0.171265,0.908264,-0.340796,0.719881,-0.502066
-0.615234,-0.269043,0.680176,-12.8125,16.1875,-73.375,-0.0739746,0.377563,-0.182251,0.904785,-0.368084,0.715856,-0.536532
-0.615234,-0.283691,0.678223,-14.6875,16.375,-71.6875,-0.0805664,0.379517,-0.192871,0.901245,-0.395261,0.711535,-0.570178
-0.617676,-0.321777,0.683105,-16.375,15.9375,-71.375,-0.0875244,0.381348,-0.203308,0.897522,-0.422794,0.7062,-0.603367
-0.622559,-0.353027,0.66748,-15.75,15.1875,-72.9375,-0.0946045,0.383179,-0.21405,0.893494,-0.450633,0.700023,-0.637195
-0.641602,-0.361328,0.651855,-15,14.5,-75.875,-0.101624,0.38501,-0.225098,0.889221,-0.478324,0.693155,-0.67151
-0.656738,-0.365234,0.649414,-18.3125,12.5625,-78.25,-0.10907,0.386597,-0.236023,0.884766,-0.506218,0.684917,-0.705242
-0.678711,-0.392578,0.650879,-22.375,7.8125,-81.8125,-0.117493,0.387756,-0.24707,0.880188,-0.5354,0.674541,-0.73907
-0.698242,-0.459473,0.65332,-22.1875,-0.1875,-85.75,-0.126709,0.387695,-0.258484,0.875671,-0.56428,0.660464,-0.772133
-0.685059,-0.481445,0.653809,-14.1875,-9.5,-92.5,-0.135559,0.38562,-0.27124,0.871399,-0.589611,0.641652,-0.804654
-0.627441,-0.446777,0.638672,-3.75,-17,-99.5,-0.143311,0.381348,-0.2854,0.867493,-0.609383,0.618521,-0.835956
-0.55957,-0.418457,0.606934,-1.25,-17.9375,-104.25,-0.151184,0.376099,-0.300537,0.863342,-0.627655,0.592614,-0.867497
-0.554199,-0.408691,0.603027,-6.125,-20.1875,-107.813,-0.159973,0.370605,-0.315674,0.858704,-0.646466,0.565078,-0.89843
-0.548828,-0.446777,0.596191,-15.0625,-24.25,-106.688,-0.170288,0.36499,-0.329834,0.853821,-0.666664,0.536277,-0.926993
-0.52002,-0.45459,0.574707,-24.8125,-27,-106.188,-0.182068,0.359375,-0.343079,0.848511,-0.688349,0.506294,-0.95338
-0.467285,-0.454102,0.559082,-35.8125,-25.25,-104.688,-0.195251,0.354553,-0.355347,0.842529,-0.712642,0.476508,-0.978531
-0.432129,-0.505859,0.532715,-47.625,-18.75,-101.813,-0.209534,0.351379,-0.366577,0.835571,-0.740277,0.448467,-1.00335
-0.427734,-0.578613,0.513184,-52.875,-12.0625,-103.625,-0.224365,0.349426,-0.377869,0.827515,-0.770121,0.421084,-1.02951
-0.404297,-0.60791,0.46582,-52.9375,-4.9375,-112.188,-0.239197,0.348022,-0.390442,0.818054,-0.800542,0.392628,-1.05851
-0.353027,-0.564941,0.445313,-60.8125,6.3125,-118.688,-0.254578,0.348267,-0.403748,0.806763,-0.833996,0.364376,-1.09087
-0.357422,-0.568848,0.497559,-84.5,12.25,-124.375,-0.272888,0.350464,-0.416382,0.793274,-0.87491,0.335008,-1.12452
-0.317383,-0.73877,0.523438,-111.125,10.875,-142.438,-0.296021,0.35321,-0.429565,0.77655,-0.92493,0.298672,-1.16024
-0.20166,-0.861816,0.547363,-121.875,8.625,-161.5,-0.321777,0.354858,-0.444153,0.75708,-0.977544,0.254205,-1.19676
-0.0922852,-0.861816,0.590332,-123.5,10.9375,-167.125,-0.347473,0.355957,-0.459106,0.736023,-1.02853,0.206393,-1.23228
-0.00537109,-0.932129,0.543457,-127.313,17.75,-160.563,-0.372314,0.358032,-0.4729,0.713806,-1.07877,0.159674,-1.26591
0.078125,-0.914551,0.418945,-148,32.1875,-146.438,-0.397339,0.364136,-0.483887,0.689453,-1.13516,0.117848,-1.29908
0.0292969,-0.842773,0.355957,-157,35.75,-142.063,-0.422058,0.371338,-0.493286,0.663757,-1.19281,0.0766407,-1.33022
0.111328,-0.94043,0.30957,-155.625,29.625,-122.313,-0.445374,0.378662,-0.499512,0.639343,-1.24849,0.0392616,-1.35475
0.153809,-1.08105,0.293945,-146.313,30.4375,-86.5,-0.464844,0.387634,-0.501831,0.61792,-1.30016,0.0125082,-1.3737
0.126953,-1.17285,0.305176,-127.188,28,-61.5,-0.480225,0.396423,-0.502197,0.600037,-1.3444,-0.00659798,-1.38849
0.113281,-1.29297,0.287598,-105.5,21.125,-54,-0.493103,0.403076,-0.50238,0.584839,-1.38085,-0.0239836,-1.39963
0.106445,-1.35693,0.285156,-73.375,12.5,-49.875,-0.502808,0.405701,-0.503906,0.573242,-1.4047,-0.0416183,-1.40694
0.129395,-1.32959,0.259277,-33,6.875,-46.125,-0.508667,0.404602,-0.507385,0.565796,-1.41479,-0.058369,-1.41215
0.129883,-1.20557,0.239258,6.8125,0.75,-38.3125,-0.510559,0.400085,-0.512146,0.562988,-1.41118,-0.0725383,-1.41447
0.119141,-1.13184,0.209961,20.5625,-2.25,-32.125,-0.510925,0.394897,-0.516785,0.562073,-1.4034,-0.0842541,-1.41564
0.0961914,-1.11621,0.190918,16.1875,-5.625,-25.625,-0.511597,0.390686,-0.519836,0.561646,-1.39793,-0.0931738,-1.41523
0.0947266,-1.12744,0.203125,13.5625,-8.625,-16.375,-0.512024,0.387268,-0.521484,0.562073,-1.3933,-0.0988402,-1.41323
0.0893555,-1.1333,0.212402,13.375,-10.3125,-7.0625,-0.511963,0.384583,-0.522034,0.563477,-1.38889,-0.10129,-1.41014
0.108398,-1.12207,0.203613,14.875,-9.5625,-1.1875,-0.511414,0.382263,-0.522217,0.565369,-1.38409,-0.102075,-1.40689
0.10498,-1.09082,0.217773,13.125,-7.5625,1.25,-0.51062,0.380493,-0.522278,0.5672,-1.37966,-0.101916,-1.40427
0.109863,-1.06494,0.242188,11.25,-6.1875,0.4375,-0.509827,0.378723,-0.522583,0.568848,-1.37525,-0.10216,-1.40218
0.132813,-1.06348,0.262207,10.125,-6.6875,2.4375,-0.509033,0.376892,-0.522766,0.570557,-1.37075,-0.102312,-1.39973
0.138672,-1.0498,0.266602,14.625,-7.1875,4.125,-0.507751,0.374756,-0.523132,0.572815,-1.36479,-0.102088,-1.39725
0.144043,-1.02197,0.251465,19.4375,-11.625,4.3125,-0.506531,0.371765,-0.523254,0.575684,-1.35765,-0.102229,-1.39294
0.156738,-1.04297,0.257324,28.25,-15.875,7.5,-0.504761,0.367737,-0.523315,0.579773,-1.34783,-0.102068,-1.38699
0.161133,-1.06689,0.312012,43.6875,-18.3125,12.0625,-0.501099,0.362244,-0.523804,0.585876,-1.33196,-0.100665,-1.37985
0.15918,-1.06836,0.348633,64.8125,-23.5625,15.375,-0.495422,0.354492,-0.52478,0.594482,-1.30875,-0.098657,-1.3706
0.172363,-0.99707,0.362305,87.875,-29,16.4375,-0.487854,0.343933,-0.526611,0.605286,-1.27783,-0.0976183,-1.35944
0.171875,-0.895996,0.375977,97.5,-29.5,25.5,-0.478577,0.332947,-0.527954,0.617615,-1.24334,-0.0942066,-1.34714
0.181641,-0.901367,0.398926,78.1875,-27.0625,35.6875,-0.470581,0.324646,-0.5271,0.628784,-1.21573,-0.0879349,-1.33415
0.15332,-0.884766,0.368652,48.4375,-23.4375,42.5,-0.46521,0.320313,-0.523743,0.637695,-1.19921,-0.0788588,-1.32126
0.124512,-0.904785,0.358887,23.8125,-23.875,51.8125,-0.462219,0.319153,-0.517639,0.645386,-1.19199,-0.0666214,-1.30677
0.0966797,-1.00977,0.382813,14.5,-22.6875,62.8125,-0.459534,0.320129,-0.509644,0.653198,-1.1884,-0.0502019,-1.29127
0.0541992,-1.0542,0.396973,19.5625,-20.625,64.5,-0.455872,0.321228,-0.501648,0.661316,-1.18296,-0.0325134,-1.27607
0.0302734,-1.05859,0.402344,26.375,-18.1875,67.4375,-0.450989,0.322266,-0.493774,0.670044,-1.175,-0.0135096,-1.26119
0.0136719,-1.00098,0.414063,34,-15.3125,71.375,-0.444519,0.322998,-0.486145,0.679504,-1.16346,0.00675579,-1.24646
-0.0341797,-0.91748,0.40332,32.875,-15.875,74.6875,-0.437683,0.324158,-0.477844,0.689209,-1.15176,0.02854,-1.23098
-0.0512695,-0.925781,0.383789,22.0625,-18.5625,80.5,-0.432251,0.326416,-0.467834,0.698364,-1.14419,0.0514935,-1.21361
-0.0888672,-0.956543,0.369141,18,-20.5,80.5625,-0.427612,0.328979,-0.457092,0.707092,-1.13845,0.0743897,-1.19534
-0.0961914,-0.916992,0.368652,25.125,-20.3125,81.5625,-0.421875,0.330872,-0.446777,0.716187,-1.12951,0.0971158,-1.17706
-0.117188,-0.861328,0.378418,26.0625,-20.75,85.625,-0.415527,0.332703,-0.435852,0.725708,-1.1191,0.120968,-1.15751
-0.152832,-0.900879,0.353516,19.875,-20.5,85.3125,-0.410156,0.335327,-0.424377,0.734314,-1.11152,0.144855,-1.13811
-0.193359,-0.907715,0.366211,17.5,-20.5,83,-0.405029,0.338074,-0.412842,0.742432,-1.10439,0.168362,-1.11885
-0.220703,-0.90918,0.391602,20,-21.4375,84.6875,-0.399353,0.340393,-0.401184,0.750793,-1.09539,0.191877,-1.09874
-0.229004,-0.896973,0.40625,22.6875,-22.875,86.8125,-0.393188,0.342285,-0.389282,0.759399,-1.08457,0.215402,-1.07748
-0.258789,-0.854492,0.398926,21.75,-22.75,85.5,-0.387024,0.344238,-0.377319,0.767639,-1.07359,0.238699,-1.05614
-0.288086,-0.858398,0.413574,16.8125,-22.5,83.9375,-0.38147,0.346375,-0.365234,0.77533,-1.06386,0.261425,-1.03492
-0.303223,-0.833496,0.461426,18.5625,-23.375,78.75,-0.37561,0.347534,-0.353943,0.782837,-1.05197,0.281957,-1.01364
-0.289063,-0.838867,0.486816,23.6875,-25,75.125,-0.369385,0.347473,-0.343506,0.790405,-1.03752,0.299997,-0.992039
-0.303711,-0.833008,0.479492,25.75,-25.5625,69.8125,-0.363403,0.346924,-0.333801,0.797607,-1.02282,0.316044,-0.971104
-0.331055,-0.803223,0.490723,25.375,-24.8125,62.5,-0.357544,0.346069,-0.324951,0.804199,-1.00789,0.330217,-0.951236
-0.344727,-0.783691,0.512207,27.375,-24.4375,56.9375,-0.351563,0.344727,-0.317017,0.810608,-0.992113,0.342639,-0.932328
-0.338867,-0.75293,0.545898,31.6875,-23.1875,52,-0.344971,0.342651,-0.310181,0.816895,-0.974175,0.353106,-0.914189
-0.339844,-0.736816,0.537109,30.0625,-20.0625,46.4375,-0.338867,0.34082,-0.304138,0.82251,-0.957712,0.362413,-0.898023
-0.353027,-0.724609,0.538574,21.125,-15.625,39.8125,-0.334167,0.339722,-0.298767,0.826843,-0.945199,0.370538,-0.884526
-0.354492,-0.720215,0.569336,15.625,-12.875,36.3125,-0.330139,0.338928,-0.293762,0.830566,-0.934507,0.377976,-0.872318
-0.341309,-0.720703,0.598633,14.25,-8.0625,35.0625,-0.326233,0.33844,-0.289246,0.833862,-0.924556,0.385154,-0.861477
-0.355957,-0.709473,0.591797,14.5625,-4.0625,32.375,-0.322144,0.338501,-0.285339,0.836731,-0.915104,0.392639,-0.852496
-0.370605,-0.69873,0.583984,11.375,-1,28.25,-0.318665,0.339111,-0.281921,0.83905,-0.907799,0.399965,-0.845445
-0.388672,-0.701172,0.613281,5.5,3.1875,25.4375,-0.315796,0.340332,-0.278748,0.840637,-0.902557,0.407306,-0.839838
-0.403809,-0.717285,0.606445,0.125,5.6875,22.5,-0.313904,0.342163,-0.275818,0.841553,-0.900226,0.414504,-0.835903
-0.417969,-0.754395,0.594238,4.1875,6.9375,22.5625,-0.311707,0.344116,-0.273193,0.842468,-0.89754,0.421908,-0.83265
-0.435547,-0.73584,0.594238,10.25,8.0625,20.5625,-0.308533,0.345947,-0.27124,0.843506,-0.892859,0.429311,-0.830177
-0.436523,-0.725098,0.620117,7.125,8.375,18.3125,-0.305786,0.347656,-0.26947,0.84436,-0.888942,0.435974,-0.828032
-0.4375,-0.743652,0.613281,5.875,7.5625,16.5625,-0.303589,0.349182,-0.267883,0.845032,-0.885966,0.441711,-0.826189
-0.43457,-0.753906,0.594727,9.3125,6.75,17.6875,-0.301147,0.350586,-0.266296,0.845825,-0.882305,0.447463,-0.824065
-0.461914,-0.737793,0.598633,14.25,5.25,15.5,-0.297974,0.351563,-0.265198,0.846924,-0.876707,0.45276,-0.822026
-0.465332,-0.739258,0.627441,16,4.0625,11.5,-0.294739,0.351868,-0.264709,0.848083,-0.870244,0.456474,-0.820203
-0.447266,-0.755371,0.632324,18.4375,3.4375,10.5,-0.291443,0.351807,-0.264709,0.849243,-0.863318,0.459214,-0.818809
-0.444336,-0.72168,0.601074,23.125,3.625,10.125,-0.287537,0.351685,-0.264893,0.850525,-0.855095,0.46218,-0.817431
-0.440918,-0.68457,0.581543,21.5,4.1875,11.3125,-0.283691,0.351868,-0.264832,0.851807,-0.847372,0.465854,-0.816038
-0.455078,-0.703613,0.598633,18.4375,3.1875,13.5625,-0.280212,0.352173,-0.26416,0.853027,-0.840312,0.469886,-0.813675
-0.465332,-0.734863,0.61377,20.375,0.25,16.8125,-0.276672,0.352112,-0.263062,0.854553,-0.83244,0.473757,-0.809881
-0.473145,-0.736816,0.62793,25.9375,-1.25,19.5625,-0.272156,0.351624,-0.261841,0.856567,-0.821872,0.477832,-0.804798
-0.473633,-0.725098,0.648926,26.9375,-3.375,18.625,-0.267578,0.350647,-0.260742,0.858765,-0.810552,0.481048,-0.799248
-0.489746,-0.719238,0.682129,27.0625,-7.375,19.0625,-0.262939,0.348999,-0.259338,0.861267,-0.798028,0.483389,-0.792078
-0.501953,-0.740723,0.662109,30.875,-13.75,22.0625,-0.25824,0.34668,-0.257385,0.864197,-0.784239,0.485064,-0.782827
-0.479004,-0.702148,0.657715,44.8125,-16.1875,28.4375,-0.251099,0.343445,-0.255249,0.868225,-0.764076,0.487241,-0.770927
-0.467773,-0.65918,0.680664,55.75,-13.8125,36.1875,-0.241577,0.340271,-0.252686,0.872925,-0.738868,0.491531,-0.75718
-0.494141,-0.588379,0.67041,54.5625,-11.0625,41.8125,-0.231262,0.338013,-0.249084,0.877625,-0.7127,0.498477,-0.74202
-0.519531,-0.552246,0.63623,49.75,-10.125,47.1875,-0.221252,0.336731,-0.244141,0.882019,-0.687663,0.507476,-0.725215
-0.529785,-0.527344,0.638672,47.6875,-10.1875,50.9375,-0.211304,0.335693,-0.238525,0.886414,-0.662605,0.517057,-0.707145
-0.544922,-0.532715,0.642578,49.0625,-11,54.4375,-0.201233,0.334717,-0.232361,0.890747,-0.636875,0.52681,-0.687664
-0.543457,-0.506348,0.646484,50.75,-10.8125,61.0625,-0.19043,0.33374,-0.225342,0.895264,-0.6089,0.537218,-0.665694
-0.551758,-0.456543,0.643066,50.6875,-8.9375,65.1875,-0.179077,0.333252,-0.21759,0.899719,-0.579644,0.548884,-0.642094
-0.552246,-0.425293,0.65625,50.625,-8.8125,65.4375,-0.167603,0.332581,-0.209778,0.903992,-0.549527,0.559758,-0.617707
-0.562012,-0.41748,0.646973,50.3125,-12.4375,64.4375,-0.156555,0.331421,-0.202026,0.908142,-0.519531,0.568891,-0.592856
-0.608398,-0.401855,0.655762,49.6875,-11,54.875,-0.145996,0.330566,-0.195618,0.911621,-0.491513,0.577086,-0.571356
-0.648926,-0.39502,0.651855,48.5,-20.3125,57.6875,-0.135803,0.328674,-0.188416,0.915405,-0.462527,0.583042,-0.547051
-0.497559,-0.394531,0.730469,59.625,-24.5,84.25,-0.123047,0.324524,-0.178101,0.920776,-0.423515,0.586919,-0.511877
-0.537598,-0.30957,0.76709,73.9375,-23.75,89.8125,-0.106873,0.320129,-0.167358,0.926331,-0.376341,0.591154,-0.473317
-0.557129,-0.202637,0.795898,71.5625,-24.8125,79.1875,-0.0908203,0.315247,-0.157837,0.931335,-0.329874,0.592614,-0.437283
-0.523438,-0.134766,0.813965,46.9375,-24.4375,79.3125,-0.0783691,0.310669,-0.146851,0.935791,-0.290894,0.592486,-0.400656
-0.589355,-0.0888672,0.812012,32.3125,-26.5,75.375,-0.0682373,0.306641,-0.135437,0.939636,-0.257416,0.591706,-0.365145
-0.588867,-0.0498047,0.803711,21.0625,-34.875,65.0625,-0.0604248,0.301453,-0.124939,0.943298,-0.229351,0.586706,-0.33291
