timestamp,x,y,z
98217045927,-0.0625,1.125,-0.625
98217060931,0.3125,0.0625,-0.75
98217084627,-0.4375,-0.4375,-0.375
98217105962,-1.25,-0.125,-0.75
98217120911,-2.125,0,-0.875
98217144633,-1.625,-0.625,-0.8125
98217197780,1.1875,1.25,-0.25
98217198536,0.75,0.1875,-0.625
98217199352,-2.3125,-0.3125,-0.625
98217219572,-0.6875,0.25,-0.3125
98217243063,-0.1875,0.125,-0.75
98217257382,-1.0625,-0.5625,-1.125
98217279496,-1.6875,-0.0625,-1.125
98217308280,-0.75,0.0625,-0.9375
98217320895,-0.8125,0.375,-1
98217347283,-1.5625,0.625,-0.5
98217353293,0.75,0.625,-0.1875
98217375800,0.625,-0.125,-0.4375
98217407054,0.5,0.125,-0.625
98217413482,-0.0625,0.375,-0.5
98217435781,-0.75,0.3125,-0.4375
98217459695,-0.375,0.3125,-0.25
98217480735,1.625,-0.125,0.4375
98217495738,2.8125,-0.25,0.375
98217518234,2.6875,-0.4375,0.375
98217533238,2.75,-2,1.1875
98217563279,5.375,-1.625,2.0625
98217578285,6.625,-1.5,1.5
98217593230,6.3125,-2.3125,1.0625
98217615762,6.5625,-2.875,0.875
98217638265,5.375,-2.3125,1.25
98217653203,5.5625,-1.9375,2.0625
98217675773,12.5625,-3.75,3.125
98217698303,16.625,-2.25,0.875
98217716150,3.75,2.4375,0.3125
98217735786,-10.4375,2.75,0
98217766453,-9.9375,1.75,-0.4375
98217774677,-0.5625,3.25,-1.0625
98217803277,1.5625,3.375,-1.8125
98217818281,-5.9375,1.6875,-1.25
98217834740,-8.875,1.3125,-1.0625
98217855842,-3.3125,1.0625,-1
98217878319,1.125,0.6875,0
98217894760,-0.6875,0.875,0.25
98217915851,-3.9375,0.9375,0.5
98217938280,-5.625,-0.25,-0.3125
98217956174,-2.75,-0.6875,-1
98217975780,2,-0.4375,-0.5625
98218006558,0.5,1.4375,-0.9375
98218022259,-4.625,1.5,-0.5
98218043431,-4.75,1.5,-1.4375
98218061161,-2.5625,1.375,-1.625
98218074718,-2.0625,0.5625,-1.5
98218097211,-1.0625,0.5,-0.8125
98218118324,-1.3125,0,-0.375
98218136207,-1.625,0.375,-0.125
98218155784,0.375,-0.375,-0.125
98218178236,-0.5625,-0.875,-0.375
98218196168,-0.75,-0.625,-0.5
98218215783,-1.9375,0.1875,-0.5
98218238427,-1.625,0.5625,-0.9375
98218263713,-1.5,0.5625,-1
98218275975,-0.8125,1.75,-0.5
98218298364,-1.125,1.125,-0.625
98218316214,-0.625,0,-0.625
98218354103,-0.125,-0.5,-0.4375
98218361201,0.0625,-0.125,-0.625
98218376208,-0.75,0.5,0
98218398736,-1,0.0625,-0.375
98218419751,-0.625,-0.5625,-0.9375
98218443696,-0.5625,-0.125,-0.8125
98218458749,-0.8125,0.375,-0.5625
98218479792,-1.8125,0.3125,-0.75
98218496214,-0.625,-0.25,-0.6875
98218518662,-0.125,-0.6875,-0.375
98218541186,-1.0625,0.1875,-0.625
98218556190,-1.75,0.125,-0.375
98218578742,-0.625,0.125,-0.625
98218599796,0,-0.0625,-0.5
98218616230,0.4375,0.8125,-0.6875
98218638665,-1.375,0.375,-0.75
98218659914,-2.375,0,-0.875
98218676234,-1.8125,0.375,-0.625
98218698722,-1.25,0.5,-0.8125
98218721239,-1.75,0.5,-0.6875
98218736234,-2.3125,0.1875,-0.8125
98218758697,-3.1875,0.25,-1.0625
98218781219,-1.6875,0,-0.8125
98218796192,-4.5,-1.4375,-1.75
98218818707,-9.1875,-1.1875,-2.5625
98218846518,-9.125,0.0625,-1.6875
98218861662,-4.125,1.375,-2.0625
98218877895,0,2.125,-1.6875
98218900194,-0.625,1.6875,-0.0625
98218921621,-1.0625,0.5625,-0.75
98218937940,0.625,0.3125,-0.8125
98218967945,3.8125,0,0.1875
98218981657,5,-0.8125,0.25
98218997926,3.125,-0.625,0.375
98219027967,1.3125,0.375,0.375
98219041648,2.0625,0.6875,0
98219057937,2.5,0.6875,0.25
98219087949,2.4375,0.75,0.1875
98219102932,3.4375,0.5625,0.5
98219117907,5.625,1.8125,0.9375
98219140494,6.25,1.9375,0.6875
98219161706,4.0625,0.6875,0.4375
98219192979,5.625,0.0625,1.5625
98219200423,7.3125,-0.5,3.6875
98219221688,5,-3.1875,3.25
98219237728,3.8125,-3.1875,2.75
98219260442,4.6875,-3.0625,2
98219281467,6.75,-5.5,1.6875
98219297918,5.25,-4.9375,1
98219320387,-0.625,-1.5,0.75
98219341433,-7,-0.9375,0.375
98219357898,-5.625,-0.6875,0
98219380477,-2.875,0.0625,-0.9375
98219401441,-4.1875,-0.0625,-0.3125
98219417966,-3.3125,-0.4375,-0.0625
98219440447,0.5,0.25,-0.8125
98219461447,0.25,-0.6875,-0.0625
98219477909,-3.6875,-0.4375,0.1875
98219500460,-3.1875,-0.875,0.75
98219521659,1.3125,0.625,0
98219537905,1.9375,0.1875,-0.3125
98219560424,0.0625,-1.1875,0.3125
98219581664,-3.625,0.4375,0.5625
98219597962,-3.25,1.4375,-0.6875
98219627924,-1.125,1.375,-0.1875
98219642913,-1.3125,1.9375,-1.1875
98219657941,-2.875,1.8125,-0.625
98219680421,-1.5625,1.8125,-1
98219702952,-1.9375,0.75,-0.875
98219718008,-2.625,-0.5,-0.875
98219746531,-0.9375,-0.8125,-1
98219762951,-2,-0.125,-0.75
98219777259,-2.1875,0.5625,-0.625
98219800419,-2.875,0,-0.9375
98219822993,-2.1875,0.25,-0.5625
98219837295,0.375,1.375,-0.25
98219860417,1.1875,0.8125,-0.125
98219882987,-0.4375,-0.625,0.75
98219897349,-0.8125,0,1
98219920474,8.1875,1.9375,0.8125
98219942917,12.125,1.25,1.1875
98219964065,8.5,0.1875,1.6875
98219986604,2.5,-0.375,-0.4375
98220002953,-1.5,-0.0625,-1.3125
98220023992,-4.5625,-0.0625,-1.5625
98220041099,-4.875,0.4375,-1.5625
98220062942,-1.625,0.4375,-1.25
98220077606,1.25,-0.0625,-0.25
98220107993,0.3125,-0.9375,-0.1875
98220122938,-1.5625,-0.6875,-0.5
98220144053,-1.4375,-0.8125,-0.8125
98220160511,-0.8125,1.4375,-0.3125
98220182991,0.1875,0.8125,-0.4375
98220211536,-0.0625,0.25,-0.625
98220228592,-1,-0.0625,-0.6875
98220242926,-1.125,0.375,-0.3125
98220265998,-0.5,-0.9375,0.4375
98220281971,2.0625,-1,0.75
98220303448,2.5625,-1.125,1.0625
98220324143,2.375,-0.4375,2.75
98220344754,1.125,1.125,1.625
98220370584,-1.5625,1.75,-1.0625
98220385312,0.4375,0.8125,-1.4375
98220400435,3.3125,0.5,-1
98220422969,0.4375,1.25,-0.5
98220443997,-2.1875,0,-0.3125
98220460450,-0.875,-0.4375,-0.5625
98220493399,-1.375,0.5625,-1.0625
98220514075,-1.75,0.625,-1.125
98220520429,-0.6875,0.625,-0.75
98220543058,0.4375,0.875,-0.125
98220565519,-0.9375,0.875,-0.4375
98220580923,-0.5625,-0.5,-0.4375
98220602933,1.5,0.25,-0.5625
98220625506,-0.125,0.8125,-0.4375
98220640523,-1.1875,-0.5625,-0.0625
98220662940,0.375,0.125,0.125
98220685648,1.1875,1,-0.875
98220700507,-1.4375,-0.0625,-0.9375
98220722967,-2.4375,-0.1875,-1.0625
98220745542,-2,0.75,-1.25
98220759901,-1.875,0.4375,-1.6875
98220782993,-1.875,0.1875,-1.0625
98220805520,-3.4375,0.75,-0.6875
98220819979,-2.6875,0.4375,-0.75
98220849006,-0.6875,-0.3125,-1.125
98220865541,0.1875,0.625,-0.0625
98220879932,-1.5625,0.9375,-0.3125
98220910585,-1.75,0.6875,-1
98220925521,-1.4375,0,0.25
98220939900,-2.8125,-0.6875,0.8125
98220970532,-3.8125,0.5,0.5
98220985480,1.8125,1.4375,-0.5625
98221006610,5.75,1.875,-0.375
98221022960,8.0625,0.75,1.4375
