timestamp,roll,pitch,yaw
98217045927,0.936643,0.219685,-1.39704
98217060931,0.936731,0.219604,-1.3971
98217084627,0.936731,0.219604,-1.3971
98217105962,0.936239,0.219797,-1.39723
98217120911,0.935558,0.219967,-1.39732
98217144633,0.934941,0.21995,-1.39768
98217197780,0.935486,0.220099,-1.39742
98217198536,0.935616,0.220175,-1.39742
98217199352,0.934706,0.220167,-1.39751
98217219572,0.934706,0.220167,-1.39751
98217243063,0.934794,0.220086,-1.39757
98217257382,0.934536,0.220062,-1.39788
98217279496,0.933743,0.220207,-1.39812
98217308280,0.933743,0.220207,-1.39812
98217320895,0.933743,0.220207,-1.39812
98217347283,0.933104,0.220534,-1.39814
98217353293,0.933104,0.220534,-1.39814
98217375800,0.933089,0.220483,-1.39798
98217407054,0.933089,0.220483,-1.39798
98217413482,0.933089,0.220483,-1.39798
98217435781,0.933177,0.220402,-1.39804
98217459695,0.933177,0.220402,-1.39804
98217480735,0.933696,0.220445,-1.398
98217495738,0.934622,0.220242,-1.39802
98217518234,0.935708,0.220089,-1.39805
98217533238,0.936425,0.219363,-1.39842
98217563279,0.93801,0.218361,-1.39844
98217578285,0.940303,0.217685,-1.39856
98217593230,0.942422,0.217302,-1.39887
98217615762,0.944493,0.216708,-1.39963
98217638265,0.946578,0.215909,-1.39993
98217653203,0.948376,0.214984,-1.40019
98217675773,0.951986,0.213585,-1.40072
98217698303,0.957674,0.212836,-1.40113
98217716150,0.960059,0.21345,-1.40016
98217735786,0.957013,0.213735,-1.39917
98217766453,0.953202,0.213434,-1.39894
98217774677,0.95312,0.213436,-1.39815
98217803277,0.954513,0.214171,-1.39736
98217818281,0.953108,0.214799,-1.39697
98217834740,0.950473,0.21519,-1.39684
98217855842,0.949162,0.215608,-1.39678
98217878319,0.949621,0.215836,-1.39646
98217894760,0.949621,0.215836,-1.39646
98217915851,0.948659,0.215934,-1.39608
98217938280,0.946483,0.216109,-1.39622
98217956174,0.94489,0.2164,-1.39669
98217975780,0.945414,0.21631,-1.39691
98218006558,0.946091,0.216534,-1.39666
98218022259,0.944622,0.216775,-1.39625
98218043431,0.942978,0.217308,-1.39603
98218061161,0.942059,0.218218,-1.39607
98218074718,0.941505,0.218726,-1.39623
98218097211,0.94121,0.219257,-1.39609
98218118324,0.940759,0.219607,-1.39617
98218136207,0.940241,0.219304,-1.39613
98218155784,0.940241,0.219304,-1.39613
98218178236,0.940241,0.219304,-1.39613
98218196168,0.940241,0.219304,-1.39613
98218215783,0.939662,0.219316,-1.39612
98218238427,0.939023,0.219643,-1.39614
98218263713,0.938354,0.219998,-1.39615
98218275975,0.938436,0.220446,-1.39578
98218298364,0.938286,0.220714,-1.39544
98218316214,0.938416,0.22079,-1.39544
98218354103,0.938416,0.22079,-1.39544
98218361201,0.938416,0.22079,-1.39544
98218376208,0.938505,0.220709,-1.39551
98218398736,0.938505,0.220709,-1.39551
98218419751,0.938505,0.220709,-1.39551
98218443696,0.938374,0.220633,-1.3955
98218458749,0.938374,0.220633,-1.3955
98218479792,0.937636,0.220858,-1.39553
98218496214,0.937636,0.220858,-1.39553
98218518662,0.937636,0.220858,-1.39553
98218541186,0.937434,0.220914,-1.39563
98218556190,0.936768,0.221007,-1.39556
98218578742,0.936768,0.221007,-1.39556
98218599796,0.936768,0.221007,-1.39556
98218616230,0.936768,0.221007,-1.39556
98218638665,0.936347,0.221331,-1.39565
98218659914,0.935465,0.221558,-1.39584
98218676234,0.934815,0.221702,-1.39593
98218698722,0.934349,0.222001,-1.39585
98218721239,0.933872,0.222116,-1.39583
98218736234,0.933352,0.222337,-1.39593
98218758697,0.932065,0.222548,-1.396
98218781219,0.931634,0.222424,-1.3961
98218796192,0.930079,0.222554,-1.39686
98218818707,0.926633,0.223194,-1.39773
98218846518,0.923179,0.223658,-1.39811
98218861662,0.92152,0.224348,-1.39822
98218877895,0.921596,0.225321,-1.39803
98218900194,0.921622,0.225565,-1.39755
98218921621,0.92136,0.225809,-1.39737
98218937940,0.921158,0.225864,-1.39747
98218967945,0.92241,0.22568,-1.39738
98218981657,0.924109,0.225534,-1.39761
98218997926,0.925408,0.225112,-1.39764
98219027967,0.925811,0.225001,-1.39744
98219041648,0.926284,0.225019,-1.39722
98219057937,0.927305,0.225053,-1.39697
98219087949,0.928255,0.225218,-1.39682
98219102932,0.92935,0.22512,-1.39646
98219117907,0.931411,0.225109,-1.39581
98219140494,0.933757,0.225355,-1.39497
98219161706,0.935621,0.225527,-1.39474
98219192979,0.937949,0.225008,-1.39422
98219200423,0.94076,0.224111,-1.39363
98219221688,0.942043,0.222664,-1.39394
98219237728,0.94359,0.220846,-1.39411
98219260442,0.94489,0.219714,-1.39467
98219281467,0.946895,0.218461,-1.39588
98219297918,0.948785,0.217319,-1.39703
98219320387,0.94904,0.216632,-1.39723
98219341433,0.946796,0.216151,-1.39726
98219357898,0.944659,0.215641,-1.39751
98219380477,0.943965,0.215627,-1.39766
98219401441,0.942488,0.215552,-1.39758
98219417966,0.941174,0.215393,-1.39777
98219440447,0.941174,0.215393,-1.39777
98219461447,0.941274,0.215496,-1.39777
98219477909,0.940266,0.215123,-1.39778
98219500460,0.938927,0.21473,-1.39788
98219521659,0.939129,0.214674,-1.39778
98219537905,0.939719,0.214846,-1.39772
98219560424,0.94012,0.214285,-1.39809
98219581664,0.938762,0.213974,-1.39777
98219597962,0.937538,0.214708,-1.39761
98219627924,0.937229,0.214927,-1.39722
98219642913,0.937088,0.215641,-1.39686
98219657941,0.936254,0.216213,-1.39634
98219680421,0.935987,0.21659,-1.3959
98219702952,0.93565,0.216965,-1.39582
98219718008,0.934555,0.217064,-1.39617
98219746531,0.934555,0.217064,-1.39617
98219762951,0.933922,0.216996,-1.39637
98219777259,0.933127,0.217276,-1.39635
98219800419,0.931986,0.217613,-1.39658
98219822993,0.93112,0.217762,-1.39661
98219837295,0.931187,0.218026,-1.39634
98219860417,0.931731,0.218175,-1.39607
98219882987,0.931731,0.218175,-1.39607
98219897349,0.93126,0.217506,-1.39584
98219920474,0.934166,0.217817,-1.39514
98219942917,0.93855,0.217937,-1.39447
98219964065,0.941658,0.217611,-1.39395
98219986604,0.94282,0.217453,-1.39421
98220002953,0.942503,0.217485,-1.39446
98220023992,0.940998,0.217568,-1.39469
98220041099,0.93949,0.218045,-1.39473
98220062942,0.938967,0.218527,-1.39491
98220077606,0.939344,0.218571,-1.39502
98220107993,0.939416,0.218439,-1.39492
98220122938,0.938797,0.218423,-1.39528
98220144053,0.937919,0.218255,-1.39563
98220160511,0.937699,0.218394,-1.39531
98220182991,0.937699,0.218394,-1.39531
98220211536,0.937699,0.218394,-1.39531
98220228592,0.937699,0.218394,-1.39531
98220242926,0.937641,0.218448,-1.39526
98220265998,0.937611,0.218475,-1.39525
98220281971,0.938296,0.217909,-1.39534
98220303448,0.939489,0.217201,-1.39547
98220324143,0.940393,0.215849,-1.39487
98220344754,0.94103,0.215264,-1.3942
98220370584,0.940428,0.216144,-1.39399
98220385312,0.940189,0.216883,-1.39397
98220400435,0.941734,0.217346,-1.39409
98220422969,0.942307,0.217599,-1.39361
98220443997,0.941656,0.217744,-1.3937
98220460450,0.941656,0.217744,-1.3937
98220493399,0.941105,0.217991,-1.39378
98220514075,0.940478,0.218504,-1.39373
98220520429,0.940348,0.218428,-1.39373
98220543058,0.940378,0.218401,-1.39374
98220565519,0.940466,0.21832,-1.3938
98220580923,0.940264,0.218376,-1.3939
98220602933,0.941045,0.218307,-1.39381
98220625506,0.941015,0.218334,-1.3938
98220640523,0.940598,0.218263,-1.39406
98220662940,0.940628,0.218236,-1.39408
98220685648,0.940954,0.21865,-1.39383
98220700507,0.940592,0.218919,-1.39397
98220722967,0.939582,0.218938,-1.39437
98220745542,0.938943,0.219266,-1.3944
98220759901,0.938218,0.219804,-1.39467
98220782993,0.937756,0.219971,-1.39482
98220805520,0.936524,0.220261,-1.39467
98220819979,0.935496,0.220624,-1.39474
98220849006,0.93528,0.220757,-1.39499
98220865541,0.935352,0.220625,-1.39489
98220879932,0.934771,0.221033,-1.39471
98220910585,0.933843,0.221499,-1.39477
98220925521,0.933414,0.221115,-1.39479
98220939900,0.932628,0.220216,-1.39473
98220970532,0.931172,0.220068,-1.39451
98220985480,0.931699,0.220689,-1.39423
98221006610,0.933725,0.221487,-1.39379
98221022960,0.936812,0.22137,-1.39316
