timestamp,x,y,z,w
1533861572859331,-0.0950928,0.536743,-0.835815,-0.0655518
1533861572884263,-0.0950317,0.536804,-0.835815,-0.0651245
1533861572898226,-0.0953979,0.53656,-0.835938,-0.0647583
1533861572919171,-0.0962524,0.536682,-0.835815,-0.0645752
1533861572943108,-0.0973511,0.536987,-0.835449,-0.0644531
1533861572958077,-0.0988159,0.537415,-0.835022,-0.0644531
1533861572979010,-0.10022,0.537659,-0.834717,-0.0645752
1533861573025925,-0.101318,0.537781,-0.834534,-0.0643921
1533861573026882,-0.102295,0.537659,-0.834534,-0.0640259
1533861573039847,-0.103149,0.537292,-0.834656,-0.0635986
1533861573063784,-0.103638,0.536865,-0.8349,-0.0632324
1533861573079742,-0.10376,0.536926,-0.8349,-0.0628052
1533861573100788,-0.103821,0.537231,-0.834656,-0.062561
1533861573146562,-0.103577,0.537476,-0.834595,-0.0623169
1533861573147559,-0.103088,0.537598,-0.834595,-0.0622559
1533861573161522,-0.102661,0.53772,-0.834534,-0.0621948
1533861573181469,-0.102356,0.537476,-0.834778,-0.0620728
1533861573205420,-0.102417,0.536499,-0.835449,-0.0616455
1533861573228351,-0.103149,0.535522,-0.835999,-0.0612183
1533861573242308,-0.104431,0.535278,-0.835999,-0.060791
1533861573259261,-0.10614,0.535217,-0.835876,-0.0604248
1533861573282200,-0.108398,0.534912,-0.835815,-0.0599365
1533861573302146,-0.111572,0.535217,-0.835144,-0.0599365
1533861573324091,-0.115662,0.537354,-0.833191,-0.0603027
1533861573342053,-0.119995,0.539978,-0.830933,-0.0602417
1533861573362005,-0.123596,0.543518,-0.828125,-0.0593262
1533861573383927,-0.126953,0.546082,-0.82605,-0.0581055
1533861573401879,-0.13092,0.545044,-0.826294,-0.0554199
1533861573421827,-0.132019,0.540588,-0.829285,-0.0515137
1533861573443772,-0.129761,0.535278,-0.833435,-0.0452271
1533861573461718,-0.123657,0.531616,-0.837097,-0.0366821
1533861573484658,-0.115417,0.525208,-0.842712,-0.0265503
1533861573504608,-0.106628,0.518921,-0.848022,-0.0162964
1533861573522575,-0.0971069,0.51709,-0.850403,-0.00268555
1533861573541506,-0.0872192,0.516174,-0.851929,0.0128784
1533861573564444,-0.0772705,0.511841,-0.855103,0.0287476
1533861573582412,-0.0655518,0.506042,-0.858765,0.0462036
1533861573601345,-0.0531616,0.500122,-0.861877,0.0650024
1533861573624283,-0.0422363,0.495544,-0.863464,0.0840454
1533861573642236,-0.0333252,0.492432,-0.863464,0.104431
1533861573663180,-0.02771,0.48999,-0.862183,0.125854
1533861573684124,-0.0256348,0.486877,-0.860352,0.148804
1533861573702081,-0.0090332,0.476624,-0.859863,0.182617
1533861573723026,-0.0134277,0.474304,-0.85498,0.209595
1533861573743967,-0.0205078,0.471313,-0.850586,0.232422
1533861573761917,-0.0282593,0.467896,-0.84552,0.255615
1533861573782929,-0.0338135,0.470093,-0.836853,0.278503
1533861573803838,-0.0339966,0.474182,-0.828552,0.295837
1533861573829735,-0.0287476,0.471313,-0.824463,0.311951
1533861573842703,-0.0252075,0.475891,-0.815918,0.327332
1533861573864645,-0.0211792,0.494568,-0.799377,0.340576
1533861573882607,-0.0101318,0.519592,-0.777954,0.353149
1533861573902746,0.000549316,0.539368,-0.758118,0.366455
1533861573924485,-0.000366211,0.553467,-0.741089,0.380005
1533861573941436,-0.0102539,0.563416,-0.727478,0.391541
1533861573962380,-0.0227051,0.561035,-0.724121,0.400452
1533861573985527,-0.0281982,0.549744,-0.728821,0.407227
1533861574001276,-0.0272217,0.531555,-0.740662,0.410034
1533861574022260,-0.0255737,0.51239,-0.755188,0.40802
1533861574045162,-0.0261841,0.488586,-0.774109,0.401672
1533861574061117,-0.02771,0.460632,-0.797607,0.388489
1533861574090039,-0.0274048,0.43042,-0.824585,0.36615
1533861574105015,-0.0221558,0.400696,-0.851257,0.338074
1533861574134953,-0.0114746,0.374512,-0.874084,0.309265
1533861574143894,0.00128174,0.349548,-0.894897,0.277588
1533861574165836,0.013916,0.325928,-0.91394,0.241455
1533861574187780,0.0273438,0.307617,-0.928955,0.204224
1533861574203735,0.0421143,0.29364,-0.940369,0.166626
1533861574241647,0.0591431,0.28009,-0.949524,0.128479
1533861574247633,0.0734253,0.272217,-0.955139,0.0909424
1533861574263575,0.0834351,0.276428,-0.955688,0.0580444
1533861574286514,0.0913086,0.290283,-0.952087,0.0308838
1533861574307461,0.100891,0.289246,-0.951721,0.0209351
1533861574323415,0.0979004,0.300659,-0.948364,0.0255737
1533861574346353,0.0895386,0.312683,-0.945251,0.0269165
1533861574367331,0.0811768,0.31427,-0.945496,0.0258789
1533861574383254,0.0706177,0.308472,-0.948303,0.024353
1533861574406193,0.0598755,0.304382,-0.950256,0.027832
1533861574427171,0.0477295,0.323669,-0.944275,0.0369263
1533861574443096,0.03302,0.359314,-0.931274,0.0508423
1533861574466033,0.0160522,0.400269,-0.913635,0.069458
1533861574503935,-0.00128174,0.432434,-0.897095,0.0907593
1533861574505937,-0.013916,0.453674,-0.883362,0.117188
1533861574526870,-0.0229492,0.46228,-0.874023,0.147705
1533861574547985,-0.0305786,0.456299,-0.871338,0.177856
1533861574562778,-0.0365601,0.443542,-0.870667,0.209656
1533861574592698,-0.0423584,0.433105,-0.867798,0.239807
1533861574608651,-0.0480957,0.424683,-0.864868,0.263306
1533861574623613,-0.0513306,0.415894,-0.862122,0.284912
1533861574646551,-0.0558472,0.412659,-0.855774,0.307068
1533861574668492,-0.0665894,0.417725,-0.847229,0.32135
1533861574689436,-0.0782471,0.431458,-0.83667,0.328125
1533861574712373,-0.0848389,0.443909,-0.827942,0.332153
1533861574729339,-0.0886841,0.452026,-0.822632,0.333374
1533861574750310,-0.0951538,0.46051,-0.819336,0.328003
1533861574766267,-0.10376,0.475647,-0.81488,0.314575
1533861574789207,-0.105408,0.485046,-0.815002,0.29895
1533861574810153,-0.0997925,0.49115,-0.81781,0.282898
1533861574826112,-0.0930176,0.499695,-0.819763,0.263977
1533861574849046,-0.0875244,0.513733,-0.818848,0.240662
