timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1533861132396458,-4,-10,-64,7,7,2,0,-3
1533861132396458,-2,-26,53,-25,-7,-6,-2,1
1533861132409412,-1,0,-32,-5,12,-1,-1,0
1533861132409412,0,-2,4,-18,0,0,-1,-1
1533861132417391,-2,-3,17,16,3,0,-1,1
1533861132417391,-1,9,-46,3,0,-1,-1,-1
1533861132441326,1,2,10,4,-1,2,-2,-2
1533861132441326,0,-9,-6,-1,-7,-3,-4,-1
1533861132441326,-1,3,-4,-4,3,-3,-2,-1
1533861132441326,-2,6,-19,-5,-7,-2,0,-2
1533861132455289,0,10,-4,6,-1,-1,-1,-1
1533861132455289,0,-6,4,-11,-1,-2,-1,-1
1533861132456284,-1,1,13,-3,1,-3,-1,-3
1533861132456284,0,-5,-2,-7,-5,-1,0,-3
1533861132469252,-1,-2,-14,9,-1,-2,-2,-1
1533861132469252,-3,3,-56,-1,6,-3,0,-1
1533861132477227,0,-14,42,1,0,4,2,3
1533861132477227,-2,-9,-53,-1,-9,-1,-1,-4
1533861132493198,0,-4,-2,17,6,0,-1,0
1533861132493198,-1,-12,7,-24,-6,-5,-2,0
1533861132493198,-1,-1,-5,2,-7,3,0,1
1533861132493198,-1,2,-21,8,-5,-3,-3,0
1533861132515129,-4,-10,-29,-13,-9,-5,0,-1
1533861132515129,3,9,12,3,3,1,0,-1
1533861132516123,0,5,19,6,4,-2,-1,-2
1533861132516123,0,1,1,8,7,-1,-1,1
1533861132529087,-2,5,17,6,1,0,-2,-1
1533861132529087,-1,-2,20,-6,-4,1,-2,-2
1533861132538113,-1,0,-6,2,6,-4,-3,-1
1533861132538113,-1,2,-8,6,4,-2,-1,-3
1533861132553221,-1,-5,10,-11,-10,0,-2,1
1533861132553221,1,3,7,7,12,4,1,0
1533861132553221,-7,-10,-57,6,-13,-11,-6,-2
1533861132553221,0,-2,-15,-13,-14,0,0,2
1533861132574969,-1,0,39,-26,6,2,-3,-2
1533861132574969,-5,-2,-8,-4,-5,-5,0,-1
1533861132575972,1,-7,-13,-5,7,0,-3,-2
1533861132575972,-1,-8,51,13,-1,2,-2,-2
1533861132598905,-4,-8,-19,12,3,-5,0,-3
1533861132598905,-2,-6,-16,-9,-4,-2,-2,-2
1533861132598905,3,3,16,-9,0,2,1,-1
1533861132598905,-2,4,-15,-10,-2,-2,-1,0
1533861132612865,-2,-5,-4,14,5,-1,0,-1
1533861132612865,1,3,30,2,0,2,-1,-1
1533861132613865,1,5,2,3,-3,-1,-1,-1
1533861132613865,-3,1,-2,-11,1,-4,-2,0
1533861132634973,0,4,4,5,-1,2,-2,0
1533861132634973,-1,-2,-9,6,-5,-3,0,0
1533861132635803,-1,5,16,19,4,-3,2,-2
1533861132635803,-2,-2,-3,-48,-10,-2,-2,-2
1533861132649769,0,0,-3,-2,1,1,0,-2
1533861132649769,-3,0,-27,3,-5,-5,-1,0
1533861132657748,-2,3,32,-5,-2,0,1,1
1533861132657748,-1,6,13,22,8,3,-3,-3
1533861132672707,-3,2,-9,-5,-9,0,2,-3
1533861132672707,-1,-10,6,-1,8,-2,-2,-2
1533861132673702,-2,0,4,-8,-9,-1,-2,-1
1533861132673702,0,0,3,18,2,-2,-2,0
1533861132695649,-1,-5,-15,-20,-2,-5,-3,0
1533861132695649,1,14,76,34,-7,4,1,0
1533861132695649,0,0,-14,-16,2,2,0,-2
