timestamp,x,y,z
1533861131667393,0.144043,-0.910156,0.422852
1533861131689334,0.144043,-0.919434,0.418945
1533861131704322,0.145996,-0.904785,0.412109
1533861131728242,0.144043,-0.917969,0.405762
1533861131750172,0.149902,-0.921875,0.414063
1533861131765132,0.138184,-0.926758,0.410645
1533861131788070,0.141113,-0.937988,0.406738
1533861131842923,0.134766,-0.930664,0.402344
1533861131842923,0.139648,-0.910156,0.412598
1533861131865862,0.145508,-0.897461,0.40918
1533861131866869,0.141113,-0.909668,0.414063
1533861131880827,0.140137,-0.913574,0.416992
1533861131899993,0.137695,-0.915039,0.413574
1533861131923711,0.134766,-0.911133,0.415527
1533861131951636,0.128906,-0.916992,0.412109
1533861131963601,0.126953,-0.913086,0.414063
1533861131982554,0.132324,-0.911133,0.421387
1533861131997510,0.130371,-0.90918,0.410156
1533861132019454,0.134766,-0.924805,0.406738
1533861132042396,0.13623,-0.925781,0.407715
1533861132064335,0.133789,-0.92627,0.416504
1533861132079291,0.126953,-0.919922,0.40625
1533861132102230,0.130371,-0.91748,0.411133
1533861132117193,0.130371,-0.919922,0.410645
1533861132147110,0.130371,-0.916016,0.416504
1533861132162074,0.125977,-0.906738,0.410156
1533861132177029,0.123047,-0.922852,0.392578
1533861132199969,0.136719,-0.921387,0.394043
1533861132222139,0.130371,-0.922363,0.40918
1533861132236873,0.126953,-0.914551,0.395996
1533861132266793,0.133789,-0.921875,0.397949
1533861132282752,0.126465,-0.92334,0.394043
1533861132296710,0.121094,-0.930664,0.407715
1533861132319652,0.124512,-0.912109,0.398926
1533861132342590,0.12207,-0.927246,0.388184
1533861132358545,0.124512,-0.947266,0.392578
1533861132379489,0.120117,-0.94043,0.391113
1533861132402431,0.11377,-0.9375,0.386719
1533861132418386,0.100586,-0.953125,0.378418
1533861132442321,0.112305,-0.962402,0.386719
1533861132462285,0.115723,-0.933105,0.395508
1533861132478239,0.125488,-0.910156,0.388184
1533861132499170,0.126953,-0.913086,0.377441
1533861132522107,0.126465,-0.915039,0.362793
1533861132539072,0.132324,-0.927246,0.371094
