timestamp,x,y,z,w
1533862083435254,-0.0870972,0.549011,-0.818176,-0.147156
1533862083457210,-0.0870972,0.549011,-0.818176,-0.147156
1533862083481131,-0.0870361,0.549194,-0.817993,-0.1474
1533862083497088,-0.086853,0.549316,-0.817932,-0.147583
1533862083519033,-0.0866089,0.549255,-0.817932,-0.147766
1533862083539973,-0.0861206,0.549255,-0.817993,-0.147888
1533862083554937,-0.0856323,0.549255,-0.817993,-0.148132
1533862083593830,-0.085144,0.549194,-0.817993,-0.148315
1533862083596821,-0.0847168,0.549011,-0.818115,-0.14856
1533862083615810,-0.0844727,0.548767,-0.818298,-0.148743
1533862083630751,-0.0842896,0.548523,-0.818481,-0.148865
1533862083654667,-0.0842896,0.548523,-0.818481,-0.148865
1533862083675833,-0.0842285,0.54834,-0.818604,-0.148926
1533862083719497,-0.0842285,0.548096,-0.818726,-0.148987
1533862083729470,-0.0841675,0.548096,-0.818787,-0.148987
1533862083736448,-0.0841675,0.548096,-0.818726,-0.148987
1533862083751408,-0.0842285,0.548096,-0.818726,-0.148987
1533862083773350,-0.0840454,0.547913,-0.818909,-0.148987
1533862083794297,-0.0838623,0.547791,-0.81897,-0.149048
1533862083810288,-0.0836182,0.547791,-0.81897,-0.149109
1533862083832207,-0.083374,0.547668,-0.819092,-0.149109
1533862083855130,-0.0830688,0.547729,-0.819092,-0.149109
1533862083870094,-0.0828247,0.547668,-0.819153,-0.14917
1533862083901008,-0.0827026,0.547729,-0.819092,-0.149414
1533862083914970,-0.0825195,0.547852,-0.81897,-0.149597
1533862083929930,-0.0822144,0.548035,-0.818848,-0.149719
1533862083952891,-0.0820313,0.548279,-0.818665,-0.14978
1533862083974814,-0.0820313,0.548279,-0.818726,-0.14978
1533862083989771,-0.0819702,0.548279,-0.818726,-0.14978
1533862084012712,-0.0820313,0.548401,-0.818604,-0.149963
1533862084034654,-0.0820923,0.548523,-0.818481,-0.150085
1533862084049771,-0.0820923,0.548462,-0.818481,-0.150085
1533862084072673,-0.0822754,0.54834,-0.818542,-0.150208
1533862084103468,-0.0825195,0.548157,-0.818604,-0.150452
1533862084109450,-0.0826416,0.548279,-0.818481,-0.150635
1533862084132389,-0.0827637,0.548401,-0.818359,-0.150879
1533862084154331,-0.0828857,0.54834,-0.818359,-0.151001
1533862084170291,-0.0828857,0.548218,-0.818359,-0.151184
1533862084192230,-0.0828247,0.548157,-0.81842,-0.151428
1533862084215171,-0.0827637,0.548035,-0.81842,-0.151672
1533862084230129,-0.0828247,0.548035,-0.81842,-0.151733
1533862084254064,-0.0828857,0.547729,-0.818604,-0.151917
1533862084275008,-0.0828857,0.547485,-0.818726,-0.152039
1533862084289967,-0.0829468,0.547485,-0.818726,-0.152039
1533862084311912,-0.0828857,0.547424,-0.818726,-0.152039
1533862084334851,-0.0828857,0.547546,-0.818604,-0.152283
1533862084349811,-0.0830078,0.547668,-0.818542,-0.152466
1533862084372746,-0.0830078,0.547668,-0.818542,-0.152466
1533862084394691,-0.0831299,0.547485,-0.818604,-0.152588
1533862084409651,-0.083252,0.547241,-0.818726,-0.15271
1533862084432590,-0.083252,0.547241,-0.818726,-0.15271
1533862084454742,-0.083252,0.547241,-0.818726,-0.15271
1533862084469488,-0.083252,0.54718,-0.818726,-0.152771
1533862084492427,-0.0831299,0.547302,-0.818665,-0.152832
1533862084514371,-0.083374,0.547607,-0.81842,-0.152954
1533862084529332,-0.0839233,0.547974,-0.818115,-0.152832
1533862084552472,-0.0844116,0.548035,-0.818115,-0.152466
1533862084575205,-0.0848389,0.547729,-0.818298,-0.152283
1533862084590174,-0.085083,0.547485,-0.818481,-0.152283
1533862084612314,-0.0852661,0.547791,-0.818237,-0.152222
1533862084635048,-0.0853271,0.548401,-0.817871,-0.151978
1533862084650005,-0.0853271,0.548889,-0.817627,-0.151672
1533862084671945,-0.085144,0.548889,-0.817688,-0.151184
1533862084694885,-0.0847168,0.54895,-0.81781,-0.150696
1533862084711053,-0.0839233,0.549011,-0.817932,-0.150146
1533862084731790,-0.0828857,0.549194,-0.818054,-0.149475
1533862084754728,-0.0820313,0.549316,-0.818237,-0.148682
1533862084771692,-0.0813599,0.549255,-0.818481,-0.147705
1533862084792639,-0.0808105,0.54895,-0.81897,-0.146667
1533862084814568,-0.0802612,0.548645,-0.819397,-0.145569
1533862084832517,-0.0800171,0.548889,-0.819458,-0.144287
1533862084859448,-0.0802002,0.549255,-0.819458,-0.142761
1533862084874405,-0.0806274,0.54895,-0.819946,-0.141113
1533862084892356,-0.0807495,0.548767,-0.820251,-0.139648
1533862084912307,-0.0809326,0.550293,-0.819519,-0.137878
1533862084935258,-0.0817871,0.55011,-0.819946,-0.135803
1533862084959180,-0.0820313,0.550781,-0.819824,-0.133484
1533862084972155,-0.0819702,0.551208,-0.820007,-0.13092
1533862084995082,-0.081604,0.551453,-0.820129,-0.129089
1533862085013034,-0.0808716,0.551941,-0.820129,-0.127441
1533862085031987,-0.0794678,0.552734,-0.820068,-0.125366
1533862085061907,-0.0775757,0.553345,-0.820313,-0.122253
1533862085072894,-0.0765991,0.553162,-0.820984,-0.11908
1533862085091826,-0.0754395,0.553589,-0.821289,-0.115601
1533862085114765,-0.0733643,0.553162,-0.822449,-0.110413
1533862085132714,-0.071106,0.551636,-0.824463,-0.10437
1533862085152680,-0.0692139,0.550171,-0.826477,-0.097168
1533862085174602,-0.0673828,0.549194,-0.828186,-0.0891113
1533862085198544,-0.0655518,0.547485,-0.830383,-0.0802002
1533862085212500,-0.0645752,0.543823,-0.833679,-0.0709839
1533862085234445,-0.0641479,0.539673,-0.837219,-0.0614014
1533862085252394,-0.0641479,0.535583,-0.840454,-0.0515137
1533862085272343,-0.06427,0.530457,-0.844299,-0.0413818
1533862085295282,-0.0651855,0.524536,-0.848328,-0.0309448
1533862085312248,-0.0682983,0.517395,-0.852783,-0.020752
1533862085334175,-0.0750732,0.510864,-0.856323,-0.0123291
1533862085355122,-0.0847778,0.504944,-0.859009,-0.0043335
1533862085373107,-0.0958862,0.498291,-0.861694,0.00311279
1533862085392024,-0.106628,0.491089,-0.864502,0.0102539
1533862085414975,-0.116516,0.482056,-0.868164,0.017334
1533862085432911,-0.125488,0.47406,-0.871216,0.0230103
1533862085452857,-0.135071,0.467651,-0.873169,0.0262451
1533862085475800,-0.144348,0.462952,-0.874146,0.0275879
1533862085492751,-0.150757,0.458679,-0.875305,0.0280762
1533862085513694,-0.153931,0.454651,-0.876831,0.0287476
1533862085534642,-0.154358,0.450256,-0.878967,0.0302734
1533862085552596,-0.154419,0.445923,-0.881042,0.0325317
1533862085573536,-0.15625,0.442261,-0.882507,0.0339355
1533862085594482,-0.159363,0.439209,-0.883484,0.0350342
1533862085612447,-0.162292,0.435425,-0.884766,0.0360718
1533862085633374,-0.164551,0.430786,-0.886536,0.0373535
1533862085655320,-0.166321,0.425537,-0.888733,0.0383911
1533862085672272,-0.168579,0.420837,-0.890503,0.0387573
1533862085693249,-0.171265,0.417358,-0.891602,0.0388794
1533862085715159,-0.173218,0.414368,-0.892639,0.0392456
1533862085733107,-0.173584,0.410706,-0.894226,0.0395508
