timestamp,roll,pitch,yaw
1533862083435254,-1.15822,-0.308996,2.98864
1533862083457210,-1.15822,-0.308996,2.98864
1533862083481131,-1.15861,-0.309195,2.98821
1533862083497088,-1.15888,-0.309119,2.98774
1533862083519033,-1.15864,-0.308892,2.98712
1533862083539973,-1.15856,-0.308205,2.98637
1533862083554937,-1.15844,-0.307648,2.9854
1533862083593830,-1.15816,-0.307002,2.9845
1533862083596821,-1.1576,-0.306515,2.98353
1533862083615810,-1.15694,-0.306263,2.98286
1533862083630751,-1.15629,-0.306046,2.98235
1533862083654667,-1.15629,-0.306046,2.98235
1533862083675833,-1.15582,-0.305975,2.98211
1533862083719497,-1.15519,-0.305991,2.9819
1533862083729470,-1.15521,-0.305897,2.98185
1533862083736448,-1.15518,-0.305886,2.98184
1533862083751408,-1.15519,-0.305991,2.9819
1533862083773350,-1.15473,-0.305651,2.98164
1533862083794297,-1.15437,-0.30538,2.98128
1533862083810288,-1.15432,-0.305031,2.9809
1533862083832207,-1.15399,-0.304595,2.98059
1533862083855130,-1.1541,-0.30409,2.98027
1533862083870094,-1.15391,-0.303732,2.97987
1533862083901008,-1.15401,-0.303811,2.97934
1533862083914970,-1.15425,-0.303724,2.97886
1533862083929930,-1.15464,-0.303377,2.97838
1533862083952891,-1.1552,-0.303178,2.97815
1533862083974814,-1.15522,-0.303189,2.97817
1533862083989771,-1.15521,-0.303084,2.9781
1533862084012712,-1.1555,-0.303416,2.97789
1533862084034654,-1.15578,-0.303679,2.97779
1533862084049771,-1.15561,-0.30366,2.97776
1533862084072673,-1.15533,-0.304086,2.97771
1533862084103468,-1.15487,-0.304738,2.97749
1533862084109450,-1.15517,-0.305176,2.97735
1533862084132389,-1.15546,-0.305684,2.97711
1533862084154331,-1.1553,-0.306014,2.97701
1533862084170291,-1.15495,-0.306186,2.97663
1533862084192230,-1.15478,-0.306353,2.97613
1533862084215171,-1.1544,-0.30649,2.97558
1533862084230129,-1.15441,-0.306665,2.97555
1533862084254064,-1.15364,-0.306915,2.97519
1533862084275008,-1.15301,-0.306999,2.97488
1533862084289967,-1.15302,-0.307104,2.97495
1533862084311912,-1.15284,-0.306979,2.97484
1533862084334851,-1.1531,-0.307278,2.97447
1533862084349811,-1.15343,-0.307726,2.97435
1533862084372746,-1.15343,-0.307726,2.97435
1533862084394691,-1.15296,-0.308028,2.97419
1533862084409651,-1.15235,-0.308321,2.97402
1533862084432590,-1.15235,-0.308321,2.97402
1533862084454742,-1.15235,-0.308321,2.97402
1533862084469488,-1.15217,-0.308372,2.97388
1533862084492427,-1.15246,-0.308261,2.97369
1533862084514371,-1.15323,-0.308876,2.97387
1533862084529332,-1.15423,-0.309743,2.97482
1533862084552472,-1.15452,-0.31018,2.97603
1533862084575205,-1.15385,-0.310638,2.97671
1533862084590174,-1.1533,-0.311013,2.97689
1533862084612314,-1.15408,-0.311311,2.97731
1533862084635048,-1.15565,-0.311264,2.97804
1533862084650005,-1.15693,-0.311025,2.97877
1533862084671945,-1.15695,-0.310158,2.9794
1533862084694885,-1.15713,-0.308903,2.97981
1533862084711053,-1.15724,-0.306949,2.9799
1533862084731790,-1.15766,-0.304474,2.97999
1533862084754728,-1.15797,-0.302166,2.98047
1533862084771692,-1.15786,-0.299915,2.98138
1533862084792639,-1.1572,-0.29777,2.98247
1533862084814568,-1.15652,-0.295547,2.98365
1533862084832517,-1.15727,-0.293743,2.98568
1533862084859448,-1.15842,-0.292416,2.98866
1533862084874405,-1.15799,-0.291249,2.99188
1533862084892356,-1.15774,-0.289777,2.99448
1533862084912307,-1.16181,-0.288379,2.99829
1533862084935258,-1.16181,-0.287479,3.00277
1533862084959180,-1.16383,-0.285402,3.00727
1533862084972155,-1.16526,-0.282504,3.01178
1533862084995082,-1.16604,-0.279864,3.01459
1533862085013034,-1.16736,-0.276854,3.01677
1533862085031987,-1.16938,-0.272278,3.01903
1533862085061907,-1.17101,-0.265684,3.02244
1533862085072894,-1.17081,-0.260448,3.0267
1533862085091826,-1.17211,-0.254649,3.03148
1533862085114765,-1.17135,-0.245281,3.03785
1533862085132714,-1.16797,-0.234541,3.04516
1533862085152680,-1.1649,-0.223173,3.05488
1533862085174602,-1.1631,-0.211053,3.06626
1533862085198544,-1.15957,-0.197974,3.07891
1533862085212500,-1.15141,-0.185945,3.09261
1533862085234445,-1.14222,-0.17457,3.1075
1533862085252394,-1.13322,-0.163737,3.12347
1533862085272343,-1.12184,-0.153025,3.13988
1533862085295282,-1.10872,-0.143553,-3.12555
1533862085312248,-1.09318,-0.138403,-3.10597
1533862085334175,-1.07984,-0.141644,-3.08542
